date,road_name,location,suburb,speed_limit,direction,time,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,road_segment_1,road_segment_2
2015-02-27,Adderley Street,East of Hawke Street,West Melbourne,50,W,17:00,129,0,4,1,2,0,0,0,0,0,0,0,0,3,4,37.0,43.0,57,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,W,0:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,43.0,45,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,W,5:00,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36.0,39.0,44,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,W,6:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,44.0,48,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,W,7:00,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,32.0,33.0,47,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,W,9:00,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,39.0,45,21462,,
2015-02-28,Adderley Street,East of Hawke Street,West Melbourne,50,W,21:00,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,40.0,43,21462,,
2015-01-03,Adderley Street,East of Hawke Street,West Melbourne,50,W,16:00,21,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36.0,40.0,47,21462,,
2015-02-03,Adderley Street,East of Hawke Street,West Melbourne,50,W,7:00,31,0,2,2,0,0,0,0,0,0,0,0,1,0,2,34.0,40.0,43,21462,,
2015-02-03,Adderley Street,East of Hawke Street,West Melbourne,50,W,9:00,32,0,2,0,1,0,0,0,0,0,0,0,0,3,2,35.0,40.0,49,21462,,
2015-02-03,Adderley Street,East of Hawke Street,West Melbourne,50,W,21:00,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33.0,40.0,49,21462,,
2015-02-24,Adderley Street,West of Hawke Street,West Melbourne,50,E,23:00,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,37.0,44.0,49,21450,,
2015-02-25,Adderley Street,West of Hawke Street,West Melbourne,50,E,14:00,78,0,9,2,1,0,0,0,0,0,0,0,0,1,2,39.0,44.0,51,21450,,
2015-02-25,Adderley Street,West of Hawke Street,West Melbourne,50,E,16:00,138,0,13,0,0,0,1,0,0,0,0,0,0,3,5,39.0,45.0,54,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,E,7:00,183,0,17,2,1,0,0,0,0,0,0,0,0,6,7,37.0,42.0,51,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,E,9:00,163,0,11,1,1,0,0,0,0,0,0,0,0,9,6,38.0,43.0,55,21450,,
2015-02-27,Adderley Street,West of Hawke Street,West Melbourne,50,E,1:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,43.0,50,21450,,
2015-02-27,Adderley Street,West of Hawke Street,West Melbourne,50,E,9:00,167,0,14,2,1,0,0,0,0,0,0,0,0,8,8,38.0,43.0,59,21450,,
2015-02-27,Adderley Street,West of Hawke Street,West Melbourne,50,E,10:00,97,0,19,0,4,0,0,0,1,0,0,0,0,4,2,36.0,43.0,49,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,E,15:00,65,0,1,0,0,0,0,0,0,0,0,0,0,1,1,39.0,43.0,53,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,E,16:00,62,0,1,0,1,0,0,0,0,0,0,0,0,1,3,38.0,44.0,51,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,E,18:00,71,0,6,0,0,0,0,0,0,0,0,0,0,2,1,38.0,43.0,53,21450,,
2015-01-03,Adderley Street,West of Hawke Street,West Melbourne,50,E,17:00,53,0,1,0,0,0,0,0,0,0,0,0,0,2,1,39.0,45.0,52,21450,,
2015-02-03,Adderley Street,West of Hawke Street,West Melbourne,50,E,5:00,51,0,7,0,1,0,0,0,0,0,0,0,0,2,0,40.0,44.0,50,21450,,
2015-02-03,Adderley Street,West of Hawke Street,West Melbourne,50,E,6:00,132,0,24,0,0,0,0,0,0,0,0,0,0,4,6,40.0,45.0,51,21450,,
2015-02-03,Adderley Street,West of Hawke Street,West Melbourne,50,E,8:00,242,1,13,1,3,0,0,0,0,0,0,0,0,12,14,38.0,42.0,56,21450,,
2015-02-03,Adderley Street,West of Hawke Street,West Melbourne,50,E,20:00,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,38.0,44.0,51,21450,,
2015-02-24,Adderley Street,West of Hawke Street,West Melbourne,50,W,6:00,29,0,4,0,0,0,0,0,0,0,0,0,0,1,1,36.0,42.0,58,21450,,
2015-02-25,Adderley Street,West of Hawke Street,West Melbourne,50,W,14:00,52,0,2,2,2,0,0,0,0,0,0,0,0,1,0,38.0,44.0,61,21450,,
2015-02-25,Adderley Street,West of Hawke Street,West Melbourne,50,W,19:00,38,0,1,1,0,0,0,0,1,0,0,0,0,1,0,37.0,44.0,56,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,W,6:00,22,0,2,1,0,0,0,0,0,0,0,0,0,1,0,39.0,44.0,54,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,W,10:00,37,0,0,1,2,0,0,0,1,0,0,0,0,1,1,37.0,39.0,52,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,W,11:00,31,0,2,2,0,0,0,0,0,0,0,0,0,1,0,36.0,43.0,56,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,W,12:00,50,0,2,2,1,0,0,0,0,0,0,0,0,0,1,39.0,44.0,61,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,W,13:00,38,0,6,0,2,0,0,1,0,0,0,0,0,1,0,38.0,43.0,54,21450,,
2015-02-26,Adderley Street,West of Hawke Street,West Melbourne,50,W,18:00,91,0,0,1,1,0,0,0,0,0,0,0,0,7,0,40.0,46.0,77,21450,,
2015-02-27,Adderley Street,West of Hawke Street,West Melbourne,50,W,12:00,45,0,6,0,0,0,0,0,0,0,0,0,0,0,0,40.0,45.0,50,21450,,
2015-02-27,Adderley Street,West of Hawke Street,West Melbourne,50,W,15:00,78,0,6,1,1,0,0,0,1,0,0,0,0,3,0,40.0,45.0,69,21450,,
2015-02-27,Adderley Street,West of Hawke Street,West Melbourne,50,W,20:00,24,0,0,1,0,0,0,0,0,0,0,0,0,3,0,37.0,44.0,47,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,W,2:00,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,47.0,67,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,W,3:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.0,38.0,45,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,W,5:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,45.0,48,21450,,
2015-02-28,Adderley Street,West of Hawke Street,West Melbourne,50,W,8:00,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34.0,38.0,47,21450,,
2015-01-03,Adderley Street,West of Hawke Street,West Melbourne,50,W,7:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,38.0,40,21450,,
2015-01-03,Adderley Street,West of Hawke Street,West Melbourne,50,W,11:00,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36.0,42.0,45,21450,,
2015-01-03,Adderley Street,West of Hawke Street,West Melbourne,50,W,15:00,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,38.0,45.0,53,21450,,
2015-01-03,Adderley Street,West of Hawke Street,West Melbourne,50,W,22:00,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,41.0,50,21450,,
2015-02-03,Adderley Street,West of Hawke Street,West Melbourne,50,W,15:00,53,0,8,0,2,0,0,0,0,0,0,0,0,0,3,39.0,45.0,54,21450,,
2015-02-03,Adderley Street,West of Hawke Street,West Melbourne,50,W,21:00,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.0,47.0,77,21450,,
2015-07-21,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,9:00,23,0,2,0,0,0,0,0,0,0,0,0,0,0,1,21.0,28.0,35,21985,,
2015-07-21,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,21:00,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,27.0,31,21985,,
2015-07-22,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21985,,
2015-07-22,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,7:00,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21.0,27.0,34,21985,,
2015-07-22,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,8:00,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.0,26.0,31,21985,,
2015-07-24,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21985,,
2015-07-24,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,21.0,22,21985,,
2015-07-24,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,9:00,26,0,4,0,0,0,0,0,0,0,0,0,0,0,1,19.0,26.0,35,21985,,
2015-07-24,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,15:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20.0,25.0,38,21985,,
2015-07-24,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,19:00,28,0,1,0,0,0,0,0,0,0,0,0,0,1,4,15.0,18.0,33,21985,,
2015-07-25,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,12:00,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,21.0,23,21985,,
2015-07-25,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,15:00,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.0,22.0,29,21985,,
2015-07-25,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,18:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,23.0,30,21985,,
2015-07-26,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,11:00,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,25.0,37,21985,,
2015-07-26,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,15:00,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.0,24.0,38,21985,,
2015-07-26,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,-,21985,,
2015-07-27,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,0:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,31.0,31,21985,,
2015-07-27,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,8:00,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,27.0,37,21985,,
2015-07-27,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,12:00,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,21.0,35,21985,,
2015-07-27,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,13:00,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,27.0,42,21985,,
2015-07-27,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,21:00,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,24.0,27,21985,,
2015-07-27,Agnes Street,Between Palmer Street and Wellington Parade,East Melbourne,50,S,22:00,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,25.0,28,21985,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,E,0:00,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.0,52.0,60,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,E,7:00,789,5,33,7,0,0,0,0,1,0,0,0,0,9,32,39.0,46.0,61,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,E,8:00,1212,8,23,6,3,1,1,0,3,0,0,0,0,15,74,36.0,44.0,59,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,E,9:00,683,2,26,6,1,0,0,0,0,0,0,0,0,4,26,41.0,48.0,67,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,E,18:00,340,0,8,0,0,0,0,0,0,0,0,0,0,5,7,42.0,49.0,63,21303,,
2015-07-24,Arden Street,East of Lloyd Street,North Melbourne,60,E,1:00,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,51.0,74,21303,,
2015-07-24,Arden Street,East of Lloyd Street,North Melbourne,60,E,8:00,960,4,28,4,4,1,1,1,1,0,0,0,0,21,58,38.0,45.0,64,21303,,
2015-07-24,Arden Street,East of Lloyd Street,North Melbourne,60,E,17:00,467,0,11,0,0,1,0,0,0,0,0,0,0,2,15,40.0,47.0,59,21303,,
2015-07-25,Arden Street,East of Lloyd Street,North Melbourne,60,E,4:00,14,0,2,0,1,0,0,0,0,0,0,0,0,0,2,42.0,48.0,55,21303,,
2015-07-25,Arden Street,East of Lloyd Street,North Melbourne,60,E,10:00,279,3,5,1,0,0,0,0,0,0,0,0,0,1,9,46.0,52.0,63,21303,,
2015-07-26,Arden Street,East of Lloyd Street,North Melbourne,60,E,8:00,116,0,2,3,0,0,0,0,0,0,0,0,0,0,8,45.0,54.0,67,21303,,
2015-07-20,Arden Street,East of Lloyd Street,North Melbourne,60,W,1:00,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49.0,55.0,59,21303,,
2015-07-20,Arden Street,East of Lloyd Street,North Melbourne,60,W,7:00,264,0,21,4,0,0,0,0,1,0,0,0,0,4,7,39.0,46.0,69,21303,,
2015-07-20,Arden Street,East of Lloyd Street,North Melbourne,60,W,19:00,188,0,3,1,3,0,0,0,0,0,0,0,0,1,10,43.0,50.0,62,21303,,
2015-07-21,Arden Street,East of Lloyd Street,North Melbourne,60,W,2:00,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,49.0,55.0,56,21303,,
2015-07-21,Arden Street,East of Lloyd Street,North Melbourne,60,W,15:00,578,3,32,0,2,3,0,0,1,0,0,0,0,2,6,37.0,45.0,68,21303,,
2015-07-21,Arden Street,East of Lloyd Street,North Melbourne,60,W,18:00,469,0,9,1,5,0,0,0,0,0,0,0,0,8,35,38.0,47.0,75,21303,,
2015-07-21,Arden Street,East of Lloyd Street,North Melbourne,60,W,23:00,71,0,1,3,0,0,0,0,0,0,0,0,0,1,7,46.0,55.0,65,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,W,11:00,281,2,46,6,1,1,0,0,2,0,0,0,0,2,3,40.0,48.0,71,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,W,15:00,550,2,33,2,0,0,0,1,1,1,0,0,0,2,12,38.0,46.0,58,21303,,
2015-07-22,Arden Street,East of Lloyd Street,North Melbourne,60,W,20:00,198,0,4,0,1,0,0,0,0,0,0,0,0,1,14,43.0,50.0,60,21303,,
2015-07-23,Arden Street,East of Lloyd Street,North Melbourne,60,W,7:00,302,0,21,1,0,0,2,0,1,0,0,0,0,2,8,39.0,47.0,67,21303,,
2015-07-23,Arden Street,East of Lloyd Street,North Melbourne,60,W,16:00,719,4,25,9,1,0,0,0,3,0,0,0,0,14,35,37.0,45.0,62,21303,,
2015-07-23,Arden Street,East of Lloyd Street,North Melbourne,60,W,17:00,882,4,19,0,4,1,1,0,0,0,0,0,0,6,50,34.0,43.0,61,21303,,
2015-07-24,Arden Street,East of Lloyd Street,North Melbourne,60,W,12:00,333,4,38,3,0,0,0,0,1,0,0,0,0,2,3,38.0,45.0,60,21303,,
2015-07-24,Arden Street,East of Lloyd Street,North Melbourne,60,W,13:00,374,0,27,9,1,0,1,2,1,1,0,0,0,3,5,38.0,46.0,76,21303,,
2015-07-25,Arden Street,East of Lloyd Street,North Melbourne,60,W,2:00,29,0,1,1,0,0,0,0,0,0,0,0,0,1,0,48.0,54.0,64,21303,,
2015-07-25,Arden Street,East of Lloyd Street,North Melbourne,60,W,15:00,279,2,5,0,0,0,0,0,0,0,0,0,0,3,2,43.0,48.0,67,21303,,
2015-07-26,Arden Street,East of Lloyd Street,North Melbourne,60,W,4:00,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.0,57,21303,,
2015-07-26,Arden Street,East of Lloyd Street,North Melbourne,60,W,9:00,113,1,4,1,0,0,0,0,0,0,0,0,0,0,2,44.0,51.0,59,21303,,
2015-07-26,Arden Street,East of Lloyd Street,North Melbourne,60,W,10:00,120,0,0,3,0,0,0,0,1,0,0,0,0,0,0,45.0,50.0,58,21303,,
2015-07-26,Arden Street,East of Lloyd Street,North Melbourne,60,W,14:00,243,0,3,0,0,1,0,0,0,0,0,0,0,1,5,42.0,48.0,67,21303,,
2015-07-16,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,0:00,24,0,4,1,0,0,0,0,0,0,0,0,0,0,0,46.0,54.0,75,21097,,
2015-07-16,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,5:00,75,1,7,3,1,0,0,0,0,0,0,0,0,3,0,46.0,50.0,75,21097,,
2015-07-17,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,0:00,35,1,1,1,0,0,0,0,0,0,0,0,0,3,0,43.0,52.0,62,21097,,
2015-07-17,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,1:00,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0,44.0,49.0,63,21097,,
2015-07-17,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,4:00,25,0,5,1,1,0,0,0,0,0,0,0,0,0,0,44.0,51.0,58,21097,,
2015-07-17,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,14:00,379,0,50,3,1,0,0,0,0,0,0,0,0,2,2,36.0,46.0,64,21097,,
2015-07-17,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,23:00,83,0,2,0,0,0,0,0,0,0,0,0,0,3,2,43.0,50.0,64,21097,,
2015-07-18,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,8:00,140,0,19,5,2,0,1,0,1,0,0,0,0,0,0,41.0,49.0,60,21097,,
2015-07-18,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,10:00,283,1,18,3,2,0,0,0,0,0,0,0,0,2,3,41.0,48.0,61,21097,,
2015-07-18,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,12:00,389,1,22,2,4,0,0,0,0,1,0,0,0,7,3,40.0,48.0,66,21097,,
2015-07-19,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,4:00,17,0,3,1,0,0,0,0,0,0,0,0,0,0,0,45.0,50.0,56,21097,,
2015-07-19,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,12:00,320,3,14,1,1,0,0,0,0,0,0,0,0,5,3,41.0,49.0,62,21097,,
2015-07-19,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,17:00,242,1,6,0,3,0,0,0,0,0,0,0,0,7,1,40.0,48.0,65,21097,,
2015-07-20,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,8:00,596,7,56,4,4,2,0,0,2,0,1,0,0,14,28,31.0,42.0,59,21097,,
2015-07-21,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,6:00,293,0,47,3,3,0,1,1,0,0,0,0,0,14,4,39.0,48.0,76,21097,,
2015-07-21,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,7:00,494,2,73,8,1,6,1,2,1,0,0,0,0,10,23,35.0,46.0,64,21097,,
2015-07-22,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,E,3:00,16,0,2,0,1,0,0,0,0,0,0,0,0,0,0,47.0,50.0,58,21097,,
2015-07-16,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,5:00,49,0,6,1,0,0,1,0,0,0,0,0,0,0,3,50.0,57.0,66,21097,,
2015-07-16,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,22:00,172,0,4,0,0,0,0,0,0,0,0,0,0,5,8,49.0,55.0,71,21097,,
2015-07-18,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,7:00,78,0,10,1,0,0,0,1,0,0,0,0,0,3,2,48.0,54.0,63,21097,,
2015-07-18,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,12:00,296,1,13,1,3,0,0,0,2,0,0,0,0,4,3,48.0,55.0,72,21097,,
2015-07-18,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,22:00,213,1,5,0,2,0,0,0,0,0,0,0,0,8,4,47.0,55.0,68,21097,,
2015-07-19,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,14:00,287,1,12,0,2,0,0,0,0,0,0,0,0,6,7,47.0,54.0,70,21097,,
2015-07-19,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,15:00,338,1,7,1,1,1,0,0,0,0,0,0,0,5,7,49.0,55.0,67,21097,,
2015-07-19,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,18:00,230,0,3,0,3,0,0,0,0,0,0,0,0,10,4,48.0,54.0,73,21097,,
2015-07-20,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,10:00,257,0,52,4,3,1,0,1,0,0,0,0,0,5,3,47.0,53.0,66,21097,,
2015-07-20,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,23:00,68,0,3,0,3,0,0,0,0,0,0,0,0,1,2,51.0,58.0,74,21097,,
2015-07-22,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,8:00,344,1,50,4,4,0,0,0,0,0,0,0,0,2,7,47.0,53.0,64,21097,,
2015-07-22,Arden Street,Between Levesson Street and Chetwynd Street,North Melbourne,60,W,15:00,517,1,61,6,2,0,0,0,3,0,0,0,0,8,12,47.0,53.0,72,21097,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,7:00,20,0,5,0,0,0,0,0,0,0,0,0,1,,,23.4,29.1,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,13:00,41,0,2,0,0,0,0,0,0,0,0,0,0,,,29.4,34.0,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,17:00,182,0,2,0,0,0,0,0,0,0,0,0,0,,,28.1,33.0,,21823,,
2015-11-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,12:00,37,0,2,0,0,0,0,0,0,0,0,0,0,,,26.5,31.2,,21823,,
2015-11-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,19:00,46,0,0,0,0,0,0,0,0,0,0,0,0,,,27.0,33.1,,21823,,
2015-11-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,21:00,15,0,0,0,0,0,0,0,0,0,0,0,0,,,30.6,34.8,,21823,,
2015-12-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,12:00,19,0,2,0,0,0,0,0,0,0,0,0,0,,,28.1,34.6,,21823,,
2015-12-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,18:00,70,0,4,0,0,0,0,0,0,0,0,0,0,,,29.0,34.9,,21823,,
2015-12-06,Bateman Road,East of Fairbairn Drive,Kensington,50,E,22:00,28,0,0,0,0,0,0,0,0,0,0,0,0,,,27.4,32.4,,21823,,
2015-06-13,Bateman Road,East of Fairbairn Drive,Kensington,50,E,6:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,25.1,26.4,,21823,,
2015-06-13,Bateman Road,East of Fairbairn Drive,Kensington,50,E,8:00,20,0,1,0,0,0,0,0,0,0,0,0,0,,,24.9,28.0,,21823,,
2015-06-13,Bateman Road,East of Fairbairn Drive,Kensington,50,E,12:00,35,0,0,0,0,0,0,0,0,0,0,0,1,,,27.7,32.6,,21823,,
2015-06-14,Bateman Road,East of Fairbairn Drive,Kensington,50,E,3:00,5,0,0,0,0,0,0,0,0,0,0,0,0,,,25.9,27.3,,21823,,
2015-06-14,Bateman Road,East of Fairbairn Drive,Kensington,50,E,6:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,24.9,25.8,,21823,,
2015-06-14,Bateman Road,East of Fairbairn Drive,Kensington,50,E,20:00,13,0,0,0,0,0,0,0,0,0,0,0,0,,,26.3,30.1,,21823,,
2015-06-15,Bateman Road,East of Fairbairn Drive,Kensington,50,E,1:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,26.2,26.0,,21823,,
2015-06-15,Bateman Road,East of Fairbairn Drive,Kensington,50,E,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,26.1,26.0,,21823,,
2015-06-15,Bateman Road,East of Fairbairn Drive,Kensington,50,E,4:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,29.9,34.1,,21823,,
2015-06-15,Bateman Road,East of Fairbairn Drive,Kensington,50,E,6:00,9,0,0,0,0,0,0,0,0,0,0,0,0,,,26.7,32.0,,21823,,
2015-06-15,Bateman Road,East of Fairbairn Drive,Kensington,50,E,15:00,70,0,3,0,0,0,0,0,0,0,0,0,0,,,27.5,32.0,,21823,,
2015-06-15,Bateman Road,East of Fairbairn Drive,Kensington,50,E,20:00,22,0,0,0,0,0,0,0,0,0,0,0,0,,,29.2,32.7,,21823,,
2015-06-16,Bateman Road,East of Fairbairn Drive,Kensington,50,E,0:00,6,0,0,0,0,0,0,0,0,0,0,0,0,,,25.1,26.1,,21823,,
2015-06-16,Bateman Road,East of Fairbairn Drive,Kensington,50,E,3:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,29.9,29.0,,21823,,
2015-06-16,Bateman Road,East of Fairbairn Drive,Kensington,50,E,13:00,28,0,2,0,0,0,0,0,0,0,0,0,0,,,28.2,34.0,,21823,,
2015-06-16,Bateman Road,East of Fairbairn Drive,Kensington,50,E,23:00,18,0,0,0,0,0,0,0,0,0,0,0,0,,,30.0,35.3,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,W,2:00,1,0,0,0,0,0,0,0,0,0,0,0,0,,,26.3,26.0,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,W,3:00,3,0,0,0,0,0,0,0,0,0,0,0,0,,,32.1,32.6,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,W,5:00,22,0,0,0,0,0,0,0,0,0,0,0,0,,,30.1,34.0,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,W,17:00,48,0,0,0,0,0,0,0,0,0,0,0,0,,,25.2,29.8,,21823,,
2015-10-06,Bateman Road,East of Fairbairn Drive,Kensington,50,W,19:00,24,0,2,0,0,0,0,0,0,0,0,0,0,,,28.3,35.0,,21823,,
