Category,Start_date,End_date,Latitude,Longitude,Location
Public Event - Cycling Event,2015-01-31,2015-02-01,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Cycling Event,2015-01-31,2015-02-01,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.989031,145.199246,"BM, Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.8199197,144.9664768,"Southbank Promenade, Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Cycling Event,2015-02-04,2015-02-04,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Cycling Event,2015-04-04,2015-04-05,-37.88408435,145.19164133394895,"Parks, Melbourne, Australia"
Public Event - Cycling Event,2015-04-18,2015-04-19,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.81740602754738,144.9729885581025,"AG - Riverslide Skate Park, Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.8199197,144.9664768,"Southbank Promenade, Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Cycling Event,2016-02-03,2016-02-03,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Cycling Event,2016-09-26,2016-10-13,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Cycling Event,2016-09-26,2016-10-13,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Cycling Event,2016-09-26,2016-10-13,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Cycling Event,2016-09-26,2016-10-13,-37.8565869,144.9831917,"St Kilda Road, Melbourne, Australia"
Public Event - Cycling Event,2016-12-03,2016-12-03,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-04,2014-04-04,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2014-05-12,2014-06-05,-37.88408435,145.19164133394895,"Parks, Melbourne, Australia"
Public Event - Low Impact Activity,2014-10-04,2014-10-04,-37.8177839,144.9660202,"Campbell Arcade, Melbourne, Australia"
Public Event - Low Impact Activity,2015-05-09,2015-05-09,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2015-08-20,2015-09-06,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-08-26,2015-08-31,-37.88408435,145.19164133394895,"Parks, Melbourne, Australia"
Public Event - Low Impact Activity,2015-09-19,2015-09-22,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Low Impact Activity,2015-09-30,2015-12-02,-37.8141876,144.9673288,"Baptist Place, Melbourne, Australia"
Public Event - Low Impact Activity,2015-10-02,2016-06-03,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Low Impact Activity,2015-10-02,2016-06-03,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Low Impact Activity,2015-10-27,2015-10-27,-37.8139832,144.9645678,"Union Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-37.8176366,144.9589069,"Collins Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-37.7977858,144.9330243,"Elizabeth Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-37.818185650000004,144.9664771839778,"Flinders Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-37.8112436,144.9656244,"Lonsdale Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-37.8063859,144.9582787,"Queen Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-37.7147008,145.0078338,"Spring Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-11,2015-11-11,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-17,2015-11-17,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-17,2015-11-17,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Low Impact Activity,2016-10-19,2016-10-21,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Low Impact Activity,2017-02-01,2017-02-01,-38.1206303,145.3406041,"Hardware Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2017-03-02,2017-03-02,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-03-21,2017-03-21,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Low Impact Activity,2017-04-08,2017-04-08,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2017-04-21,2017-04-23,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-19,2017-08-19,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-19,2017-08-19,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Low Impact Activity,2017-10-21,2017-10-21,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-09-01,2017-09-01,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2017-09-01,2017-09-01,-37.8131082,144.9630923,"Driver Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-09,2017-08-09,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2017-07-12,2017-07-12,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Low Impact Activity,2017-07-12,2017-07-12,-37.8249254,144.97160681435184,"Tom's Block, Melbourne, Australia"
Public Event - Low Impact Activity,2017-09-21,2017-09-21,-37.819057900000004,144.9743266242395,"Birrarung Marr, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-24,2017-08-27,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-24,2017-08-27,-37.8131082,144.9630923,"Driver Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2017-05-26,2017-05-26,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-25,2017-09-10,-37.81055582784353,144.96919346931784,"Chinatown Plaza - see notes., Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-25,2017-09-10,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-25,2017-09-10,-37.8104681,144.9689134,"Cohen Place, Melbourne, Australia"
Public Event - Low Impact Activity,2017-08-25,2017-09-10,-37.811425719556375,144.9642798285428,"Bourke St Mall - next to Tourism booth, Melbourne, Australia"
Public Event - Low Impact Activity,2017-05-17,2017-05-17,-37.8131082,144.9630923,"Driver Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2017-09-21,2017-09-21,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-37.852686,145.68001159293397,"Bridges, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-37.8199197,144.9664768,"Southbank Promenade, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Low Impact Activity,2014-01-09,2014-01-28,-37.8196329,144.9651295751562,"Evan Walker Bridge, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-37.8173712,144.9658085,"Degraves Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-37.8174191,144.9655626,"Degraves Place, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-37.8162521,144.969026,"Hosier Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2014-04-26,2014-05-12,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Low Impact Activity,2014-08-28,2014-08-28,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-10-06,2014-10-14,-37.8141876,144.9673288,"Baptist Place, Melbourne, Australia"
Public Event - Low Impact Activity,2014-10-12,2014-10-12,-37.809521131914906,144.97168456715806,"Meyers Place (Green Laneway), Melbourne, Australia"
Public Event - Low Impact Activity,2015-01-20,2015-01-20,-37.88408435,145.19164133394895,"Parks, Melbourne, Australia"
Public Event - Low Impact Activity,2015-02-23,2015-03-02,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Low Impact Activity,2015-02-23,2015-03-02,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Low Impact Activity,2015-02-26,2015-03-13,-37.88408435,145.19164133394895,"Parks, Melbourne, Australia"
Public Event - Low Impact Activity,2015-05-22,2015-05-22,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Low Impact Activity,2015-07-24,2015-07-27,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Low Impact Activity,2015-08-03,2016-03-15,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2015-08-31,2015-08-31,-37.8165959,144.9689514,"Rutledge Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2015-09-20,2015-09-20,-37.8212116,144.9619189982564,"Queensbridge Square , Melbourne, Australia"
Public Event - Low Impact Activity,2015-11-15,2015-11-15,-37.81055582784353,144.96919346931784,"Chinatown Plaza, Melbourne, Australia"
Public Event - Low Impact Activity,2015-12-05,2015-12-05,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2016-01-12,2016-01-14,-37.8165959,144.9689514,"Rutledge Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2016-01-20,2016-01-20,-37.794941300000005,144.97036511914445,"Neill Street Reserve, Melbourne, Australia"
Public Event - Low Impact Activity,2016-02-14,2016-02-14,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2016-02-14,2016-02-14,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Low Impact Activity,2016-04-17,2016-04-17,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2016-08-27,2016-08-27,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-03-17,2017-03-17,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2017-03-18,2017-03-18,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-04-01,2017-04-01,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Public Event - Low Impact Activity,2017-04-08,2017-04-08,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-10-21,2017-10-21,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Low Impact Activity,2017-09-10,2017-09-10,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Low Impact Activity,2017-05-12,2017-05-13,-37.78126845,144.951681481633,"Royal Park, Melbourne, Australia"
Public Event - Low Impact Activity,2017-05-27,2017-05-27,-37.8142946,144.9760055472433,"Treasury Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-11-12,2017-11-12,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2017-10-27,2017-10-27,-37.79280741138573,144.93997444199712,"NMCC Soccer, Melbourne, Australia"
Public Event - Low Impact Activity,2017-07-17,2018-02-18,-37.821972450000004,144.97172138901482,"Queen Victoria Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-10-14,2017-10-14,-37.812684000000004,144.98050537922455,"Fitzroy Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2014-07-31,2014-08-18,-37.8176366,144.9589069,"Collins Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-07-31,2014-08-18,-37.8088234,144.9662084,"La Trobe Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-07-31,2014-08-18,-37.8532803,145.0033029,"Russell Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-07-31,2014-08-18,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-08-06,2014-08-06,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Low Impact Activity,2014-10-25,2014-10-25,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Low Impact Activity,2014-11-26,2014-11-29,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2014-11-29,2014-11-29,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2014-12-18,2014-12-18,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Low Impact Activity,2015-03-10,2015-03-10,-37.8177839,144.9660202,"Campbell Arcade, Melbourne, Australia"
Public Event - Low Impact Activity,2015-07-03,2015-07-03,-37.8165959,144.9689514,"Rutledge Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2015-08-29,2015-08-30,-37.8165959,144.9689514,"Rutledge Lane, Melbourne, Australia"
Public Event - Low Impact Activity,2016-01-21,2016-01-21,-37.825915800000004,144.97438634674612,"Kings Domain, Melbourne, Australia"
Public Event - Low Impact Activity,2016-02-07,2016-02-14,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2016-02-07,2016-02-14,-37.810299,144.9728121,"Little Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2016-02-07,2016-02-14,-37.8112436,144.9656244,"Lonsdale Street, Melbourne, Australia"
Public Event - Low Impact Activity,2016-02-13,2016-02-20,-37.816049,144.9570548,"Bourke Street, Melbourne, Australia"
Public Event - Low Impact Activity,2016-11-27,2016-11-27,-37.84146095,144.98186833591586,"Fawkner Park, Melbourne, Australia"
Public Event - Low Impact Activity,2017-07-27,2017-07-31,-38.1259739,145.3313995,"Swanston Street, Melbourne, Australia"
Public Event - Low Impact Activity,2017-05-21,2017-05-21,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
Public Event - Low Impact Activity,2017-12-02,2017-12-02,-37.79994933523437,144.9668979307423,"Argyle Square Stage Only, Melbourne, Australia"
Public Event - Low Impact Activity,2017-12-02,2017-12-02,-37.802375999999995,144.96588939072774,"Piazza Italia, Melbourne, Australia"
Public Event - Low Impact Activity,2017-04-23,2017-04-23,-37.8108792,144.9546074728014,"Flagstaff Gardens, Melbourne, Australia"
Public Event - Low Impact Activity,2017-10-28,2017-10-28,-37.78375115,144.96183124319754,"Princes Park, Melbourne, Australia"
Public Event - Low Impact Activity,2017-07-04,2017-07-04,-37.79914165,144.94140856222083,"North Melbourne Recreation Reserve, Melbourne, Australia"
Public Event - Low Impact Activity,2017-11-19,2017-11-19,-37.798004076503936,144.96662295572335,"Inner Suburb Locations, Melbourne, Australia"
Public Event - Low Impact Activity,2017-09-06,2017-09-06,-37.8212116,144.9619189982564,"Queensbridge Square, Melbourne, Australia"
"Public Event - Low Impact Activity,",2015-10-04,2015-10-15,-37.6963508,145.058544,"City Square, Melbourne, Australia"
Public Event - Media/Launch Event,2014-02-13,2014-02-13,-37.82124215,144.97366341791786,"Alexandra Gardens, Melbourne, Australia"
