date,demand,RRP,demand_pos_RRP,RRP_positive,demand_neg_RRP,RRP_negative,frac_at_neg_RRP,min_temperature,max_temperature,solar_exposure,rainfall,school_day,holiday
9/14/2015,116574.17,32.34565421,116574.17,32.34565421,0,0,0,15.4,26.7,17.8,0,Y,N
9/15/2015,123750.5,34.50652241,123750.5,34.50652241,0,0,0,10.8,15.9,15,15.8,Y,N
9/16/2015,131795.485,38.96606247,131795.485,38.96606247,0,0,0,8.9,14.8,17.6,0,Y,N
9/17/2015,131050.675,40.63926437,131050.675,40.63926437,0,0,0,9,14.3,12.4,0.4,Y,N
9/18/2015,130764.585,40.63008102,130764.585,40.63008102,0,0,0,10.5,14.7,8.1,0,N,N
9/19/2015,112377.185,47.82671203,112377.185,47.82671203,0,0,0,6.5,21.3,17,0,N,N
9/20/2015,103708.925,32.85772784,103708.925,32.85772784,0,0,0,8.5,22.9,17.3,0,N,N
9/21/2015,120096.71,44.95597741,120096.71,44.95597741,0,0,0,14,18.1,6.7,0,N,N
9/22/2015,127755.095,99.47616671,127755.095,99.47616671,0,0,0,7.6,12.7,17.4,4.4,N,N
9/23/2015,131866.73,49.76861067,131866.73,49.76861067,0,0,0,8.5,12.6,20.3,0,N,N
9/24/2015,130937.625,54.98052681,130937.625,54.98052681,0,0,0,5.1,14.3,18.2,0,N,N
9/25/2015,124278.93,51.08100179,124278.93,51.08100179,0,0,0,5.8,19.1,20.2,0,N,N
9/26/2015,111064.49,48.78936994,111064.49,48.78936994,0,0,0,6.6,17.9,20.1,0,N,N
9/27/2015,106431.815,43.93161371,106431.815,43.93161371,0,0,0,9.8,20.2,19.6,0,N,N
9/28/2015,121796.715,42.02601538,121796.715,42.02601538,0,0,0,8.3,21.4,13.6,0,N,N
9/29/2015,126691.8,37.64010125,126691.8,37.64010125,0,0,0,9,16.9,13.5,0,N,N
9/30/2015,129641.245,41.98096898,129641.245,41.98096898,0,0,0,11.5,15.9,16.8,0,N,N
10/1/2015,124356.415,34.80976299,124356.415,34.80976299,0,0,0,6,21.6,21.7,0,N,N
10/2/2015,107544.145,38.30698393,107544.145,38.30698393,0,0,0,9.9,28.6,21.7,0,N,Y
10/3/2015,100598.55,30.78069241,100598.55,30.78069241,0,0,0,16.3,31.3,22.2,0,N,N
10/4/2015,103828.88,36.56069849,103828.88,36.56069849,0,0,0,13.9,24.9,22.2,0,N,N
10/5/2015,125194.87,38.97200519,125194.87,38.97200519,0,0,0,12.7,34.4,22,0,N,N
10/6/2015,127225.245,36.24445144,127225.245,36.24445144,0,0,0,15.5,35.8,18.9,0,Y,N
10/7/2015,117282.765,31.59640663,117282.765,31.59640663,0,0,0,11.8,16.2,23.6,0,Y,N
10/8/2015,122121.325,36.14098237,122121.325,36.14098237,0,0,0,7.6,18.6,23.3,0,Y,N
10/9/2015,126989.905,41.41507492,126989.905,41.41507492,0,0,0,10.9,29.9,22,0,Y,N
10/10/2015,112604.825,34.80317686,112604.825,34.80317686,0,0,0,17.5,29.2,11.9,0,Y,N
10/11/2015,105376.335,29.90281083,105376.335,29.90281083,0,0,0,16.9,19.2,19.6,0.4,Y,N
10/12/2015,120916.215,36.35362381,120916.215,36.35362381,0,0,0,11.3,16.1,13.4,0.6,Y,N
10/13/2015,122830.38,41.49816809,122830.38,41.49816809,0,0,0,7.9,17.6,24.3,0.4,Y,N
10/14/2015,126919.195,45.5634402,126919.195,45.5634402,0,0,0,11.2,28.6,24.4,0,Y,N
10/15/2015,130260.37,39.06694868,130260.37,39.06694868,0,0,0,14.4,34,22.2,0,Y,N
10/16/2015,123985.97,43.80436083,123985.97,43.80436083,0,0,0,17,23.8,8.4,0,Y,N
10/17/2015,104916.345,29.67361006,104916.345,29.67361006,0,0,0,11.5,20.5,20.4,0,Y,N
10/18/2015,100812.04,29.12086757,100812.04,29.12086757,0,0,0,12.6,17.7,24.2,0,Y,N
10/19/2015,120795,43.51067632,120795,43.51067632,0,0,0,8.3,26.7,25.8,0,Y,N
10/20/2015,126655.49,43.3328692,126655.49,43.3328692,0,0,0,12.9,31.8,14.4,0,Y,N
10/21/2015,122368.885,39.68189403,122368.885,39.68189403,0,0,0,17.6,18.3,7.3,2.4,Y,N
10/22/2015,121471.64,44.03304646,121471.64,44.03304646,0,0,0,11.4,16.7,8.5,7,Y,N
10/23/2015,120420.7,48.1698968,120420.7,48.1698968,0,0,0,11.8,16.4,21,0,Y,N
10/24/2015,106813.03,32.19205197,106813.03,32.19205197,0,0,0,9.2,19.5,25.1,0,Y,N
10/25/2015,102279.745,17.4659695,102279.745,17.4659695,0,0,0,10.2,31.3,20.1,0,Y,N
10/26/2015,115297.34,29.39851628,115297.34,29.39851628,0,0,0,14,15.9,14.5,0.2,Y,N
10/27/2015,116619.57,31.32939962,116619.57,31.32939962,0,0,0,10.4,23.3,28.1,0.2,Y,N
10/28/2015,122887.41,39.51380992,122887.41,39.51380992,0,0,0,10.1,26.8,27.6,0,Y,N
10/29/2015,124222.935,62.32012828,124222.935,62.32012828,0,0,0,13.7,26.1,26.8,0,Y,N
10/30/2015,121256.97,35.87555035,121256.97,35.87555035,0,0,0,12.6,27.4,22.6,0,Y,N
10/31/2015,106353.44,18.37479011,106353.44,18.37479011,0,0,0,15.7,25.9,13.5,1,Y,N
11/1/2015,103629.645,14.68483973,103629.645,14.68483973,0,0,0,16.4,26,10,4.4,Y,N
11/2/2015,113791.75,25.01784896,113791.75,25.01784896,0,0,0,14.5,16,8.2,0,Y,N
11/3/2015,101793.035,14.15794771,101793.035,14.15794771,0,0,0,8,17.9,25.4,0.2,Y,Y
11/4/2015,120177.945,29.23763309,120177.945,29.23763309,0,0,0,10.9,27.2,19.6,0,Y,N
11/5/2015,125985.465,34.57679076,125985.465,34.57679076,0,0,0,16.2,24.7,16.4,12.2,Y,N
11/6/2015,120505.585,30.64286687,120505.585,30.64286687,0,0,0,16.6,18.7,3.7,17.6,Y,N
11/7/2015,104269.79,18.27265483,104269.79,18.27265483,0,0,0,11.9,16.8,25.2,1.2,Y,N
11/8/2015,103793.085,21.09536038,103793.085,21.09536038,0,0,0,8.5,24.8,25.1,0,Y,N
11/9/2015,127234.72,35.05480023,127234.72,35.05480023,0,0,0,13.6,33.1,26.4,0,Y,N
11/10/2015,121617.28,32.06707648,121617.28,32.06707648,0,0,0,15.2,16.4,5.3,0,Y,N
11/11/2015,121566.645,35.22410385,121566.645,35.22410385,0,0,0,11.5,20.1,16,2,Y,N
11/12/2015,123775.16,38.48525874,123775.16,38.48525874,0,0,0,13.7,21.2,19.2,0,Y,N
11/13/2015,117078.585,32.82309665,117078.585,32.82309665,0,0,0,13.5,18.2,26.1,0.4,Y,N
11/14/2015,103646.635,33.56093861,103646.635,33.56093861,0,0,0,12.1,18.3,27.5,0.2,Y,N
11/15/2015,99761.81,28.29807106,99761.81,28.29807106,0,0,0,13,18.5,27.6,0.2,Y,N
11/16/2015,124557.225,39.12737374,124557.225,39.12737374,0,0,0,11.4,26.3,29.4,0.2,Y,N
11/17/2015,131442.2,36.02454725,131442.2,36.02454725,0,0,0,15.7,33.3,24,0,Y,N
11/18/2015,132353.755,60.68023827,132353.755,60.68023827,0,0,0,14.7,29.5,29.2,0,Y,N
11/19/2015,138118.705,78.29096807,138118.705,78.29096807,0,0,0,15.6,31.5,20.6,0,Y,N
11/20/2015,123412.685,38.02649768,123412.685,38.02649768,0,0,0,15.4,19.1,6.4,0.4,Y,N
11/21/2015,102647.905,27.41362241,102647.905,27.41362241,0,0,0,12.2,17.5,20.9,3.6,Y,N
11/22/2015,98621.62,32.34590077,98621.62,32.34590077,0,0,0,13.5,20,27.3,0,Y,N
11/23/2015,114406.825,41.36877245,114406.825,41.36877245,0,0,0,13.8,20.7,27.3,0,Y,N
11/24/2015,118894.305,48.52152976,118894.305,48.52152976,0,0,0,13.6,24.5,30,0,Y,N
11/25/2015,124728.875,60.69203392,124728.875,60.69203392,0,0,0,13.5,33.3,9.3,0,Y,N
11/26/2015,112907.145,30.49417411,108142.56,32.32822633,4764.585,-11.1336073,0.041666668,10.8,17.4,23.3,0,Y,N
11/27/2015,117492.82,40.36654546,117492.82,40.36654546,0,0,0,9,18.2,16.8,0.4,Y,N
11/28/2015,105011.195,43.32666084,105011.195,43.32666084,0,0,0,12,20.1,27.1,0,Y,N
11/29/2015,102162.53,39.12126473,102162.53,39.12126473,0,0,0,12.6,20.3,23.4,0,Y,N
11/30/2015,122452.415,45.57726057,122452.415,45.57726057,0,0,0,10,32.2,26.6,0,Y,N
12/1/2015,117115.62,37.92095899,114525.215,39.58254623,2590.405,-35.54,0.020833334,14.5,24.6,24.4,1.8,Y,N
12/2/2015,115230.125,37.4708208,115230.125,37.4708208,0,0,0,9.2,17.5,32.4,0,Y,N
12/3/2015,121699.425,43.34422421,121699.425,43.34422421,0,0,0,12.2,21.3,30.1,0,Y,N
12/4/2015,129148.52,66.53389405,129148.52,66.53389405,0,0,0,11.3,30.8,32.2,0,Y,N
12/5/2015,115606.005,36.90686862,112891.875,38.62506466,2714.13,-34.56,0.020833334,15.5,25.3,27.9,0,Y,N
12/6/2015,112025.29,36.78833221,112025.29,36.78833221,0,0,0,15.3,29.8,13.5,0,Y,N
12/7/2015,129059.645,53.36909872,129059.645,53.36909872,0,0,0,18.1,27.3,8.7,0,Y,N
12/8/2015,136800.91,57.53424668,136800.91,57.53424668,0,0,0,20.3,35.4,19.8,0.8,Y,N
12/9/2015,125965.02,49.73700573,125965.02,49.73700573,0,0,0,15.4,24.6,27,0,Y,N
12/10/2015,125807.495,50.80601367,125807.495,50.80601367,0,0,0,13.1,26,32,0,Y,N
12/11/2015,116597.81,32.02012919,116597.81,32.02012919,0,0,0,14.2,19.2,13,0,Y,N
12/12/2015,106139.41,34.14289792,106139.41,34.14289792,0,0,0,10.1,18.3,27.9,2,Y,N
12/13/2015,105218.515,40.30682955,105218.515,40.30682955,0,0,0,10.3,28.3,28.6,0,Y,N
12/14/2015,125784.96,51.74782952,125784.96,51.74782952,0,0,0,11.9,22.7,31.6,0,Y,N
12/15/2015,129077.41,51.66083017,129077.41,51.66083017,0,0,0,14.4,24.6,30.3,0,Y,N
12/16/2015,135930.08,78.64591999,135930.08,78.64591999,0,0,0,15.6,27.5,32.5,0,Y,N
12/17/2015,152366.3,188.0861252,152366.3,188.0861252,0,0,0,16.9,37.2,33.1,0,Y,N
12/18/2015,158052.89,81.19248625,158052.89,81.19248625,0,0,0,19.4,35.4,31.2,0,N,N
12/19/2015,154924.89,69.32882082,154924.89,69.32882082,0,0,0,19.2,41.2,20.5,0,N,N
12/20/2015,133421.03,54.64980429,133421.03,54.64980429,0,0,0,25.9,37.8,10.4,0,N,N
12/21/2015,113802.21,49.62125192,113802.21,49.62125192,0,0,0,15,20.2,25.4,6,N,N
12/22/2015,119477.515,37.53130427,119477.515,37.53130427,0,0,0,12,22.8,32.9,0,N,N
12/23/2015,126553.115,39.13822083,126553.115,39.13822083,0,0,0,15.1,26,32.4,0,N,N
12/24/2015,134583.25,50.81827517,134583.25,50.81827517,0,0,0,16.7,34.6,32.8,0.4,N,N
12/25/2015,119950.37,22.11558624,117447.375,24.07189981,2502.995,-69.68,0.020833334,21.7,34.1,33.3,0,N,Y
12/26/2015,95093.295,14.96710809,95093.295,14.96710809,0,0,0,12.7,20,19.2,30.6,N,Y
12/27/2015,96394.94,19.82318359,96394.94,19.82318359,0,0,0,11.9,19.4,27.6,5.2,N,N
12/28/2015,100048.44,20.09753992,100048.44,20.09753992,0,0,0,12.8,20.8,33.2,0,N,Y
12/29/2015,111647.54,27.33170157,111647.54,27.33170157,0,0,0,12.4,23.9,33,0,N,N
12/30/2015,128552.135,43.82687479,128552.135,43.82687479,0,0,0,13.9,34.7,32.8,0,N,N
12/31/2015,146473.835,101.9915588,146473.835,101.9915588,0,0,0,19.7,39.7,29.6,0,N,N
1/1/2016,116040.925,32.52767336,116040.925,32.52767336,0,0,0,19.8,24.2,22,0,N,Y
1/2/2016,99622.64,21.89456076,99622.64,21.89456076,0,0,0,17.1,27.6,25.1,0,N,N
1/3/2016,97656.445,19.8953848,97656.445,19.8953848,0,0,0,17.5,27.1,25.7,0,N,N
1/4/2016,110932.505,25.44347924,110932.505,25.44347924,0,0,0,16.3,26,15.3,0,N,N
1/5/2016,117873.58,29.91718737,117873.58,29.91718737,0,0,0,17.1,25.7,25.8,0,N,N
1/6/2016,115064.265,31.79025205,115064.265,31.79025205,0,0,0,17.3,25.7,18.1,0,N,N
1/7/2016,112392.695,34.44506917,112392.695,34.44506917,0,0,0,16.3,21.3,30.4,0,N,N
1/8/2016,111879.54,36.88815616,111879.54,36.88815616,0,0,0,16.2,20.6,25.4,0,N,N
1/9/2016,105482.695,41.98782325,105482.695,41.98782325,0,0,0,16.8,21.4,21.3,0,N,N
1/10/2016,113049.145,44.47978703,113049.145,44.47978703,0,0,0,15.7,31.5,31.3,0,N,N
1/11/2016,141133.085,88.11610079,141133.085,88.11610079,0,0,0,17.2,36.4,15.8,0,N,N
1/12/2016,135006.11,62.53997502,135006.11,62.53997502,0,0,0,17.1,24.8,29.1,0.8,N,N
1/13/2016,160011.075,545.7378196,160011.075,545.7378196,0,0,0,16.8,42.2,25,0.2,N,N
1/14/2016,120396.335,36.37140419,117671.67,37.21959734,2724.665,-0.26,0.020833334,16.1,18.1,3.9,0.4,N,N
1/15/2016,113244.79,30.20390307,113244.79,30.20390307,0,0,0,13.6,19.2,19.7,1,N,N
1/16/2016,103046.17,23.67497011,103046.17,23.67497011,0,0,0,11.9,22.3,32.6,0,N,N
1/17/2016,114097.07,29.15326195,114097.07,29.15326195,0,0,0,14.9,32.7,31.5,0,N,N
1/18/2016,147817.585,43.40935802,147817.585,43.40935802,0,0,0,18.6,35.3,30.4,0,N,N
1/19/2016,148612.37,49.25793525,148612.37,49.25793525,0,0,0,17.9,30.9,27.2,0,N,N
1/20/2016,142471.51,53.30039877,142471.51,53.30039877,0,0,0,19.3,29.1,18.6,1,N,N
1/21/2016,139450.615,55.47008954,139450.615,55.47008954,0,0,0,19,26.7,14.9,0.8,N,N
1/22/2016,129135.185,42.33773277,129135.185,42.33773277,0,0,0,17.5,22.8,6.5,1.6,N,N
1/23/2016,108097.845,26.97502333,108097.845,26.97502333,0,0,0,17.3,21.9,23.2,7,N,N
1/24/2016,103396.3,26.41220907,103396.3,26.41220907,0,0,0,16.2,22.2,23.4,5.2,N,N
1/25/2016,112649.6,27.59659014,112649.6,27.59659014,0,0,0,16.7,20.9,25.7,0.4,N,N
1/26/2016,110152.815,25.27669394,110152.815,25.27669394,0,0,0,16.5,29.4,28.7,0,N,Y
1/27/2016,133718.035,32.75984945,133718.035,32.75984945,0,0,0,19.3,29.5,22.2,0,N,N
1/28/2016,134169.83,33.32496816,134169.83,33.32496816,0,0,0,20.3,27.5,19,3.6,Y,N
1/29/2016,123615.21,32.69384721,123615.21,32.69384721,0,0,0,14.4,18.3,14.3,14.2,Y,N
1/30/2016,107579.345,23.84687233,107579.345,23.84687233,0,0,0,12.3,22.4,24,1.2,Y,N
1/31/2016,101279.65,23.47662571,101279.65,23.47662571,0,0,0,13.9,21.8,26.3,10.6,Y,N
2/1/2016,121942.895,31.58876665,121942.895,31.58876665,0,0,0,12.5,23.6,29.4,0,Y,N
2/2/2016,133989.155,35.64081616,133989.155,35.64081616,0,0,0,15.4,31.5,25.5,0,Y,N
2/3/2016,122594.475,27.87604398,122594.475,27.87604398,0,0,0,18.1,21,11,0.6,Y,N
2/4/2016,119919.605,22.3923782,119919.605,22.3923782,0,0,0,17.3,20.9,21.7,2.4,Y,N
2/5/2016,126330.55,26.8545022,124411.225,27.2961,1919.325,-1.77,0.020833334,15.3,29.4,29,0,Y,N
2/6/2016,123737.01,28.72453436,123737.01,28.72453436,0,0,0,16.5,32.6,28.8,0,Y,N
2/7/2016,124436.81,33.49284634,124436.81,33.49284634,0,0,0,19.1,27.7,28.5,0,Y,N
2/8/2016,129327.225,33.9086031,129327.225,33.9086031,0,0,0,19.2,22.9,23.3,0,Y,N
2/9/2016,131271.265,38.70567585,131271.265,38.70567585,0,0,0,17.4,22.7,27.7,0,Y,N
2/10/2016,132265.005,41.37607962,132265.005,41.37607962,0,0,0,17.4,23.3,25.3,0,Y,N
2/11/2016,131003.79,34.38993372,131003.79,34.38993372,0,0,0,18,23.8,27.6,0,Y,N
2/12/2016,133845.52,40.62665069,133845.52,40.62665069,0,0,0,16.7,24.9,27.9,0,Y,N
2/13/2016,120839.995,32.23139796,120839.995,32.23139796,0,0,0,17.7,30.3,23.4,0,Y,N
2/14/2016,104364.735,26.26726968,104364.735,26.26726968,0,0,0,16.4,24.5,22.9,0,Y,N
2/15/2016,120863.325,32.56207053,120863.325,32.56207053,0,0,0,14,26.1,25.4,0,Y,N
2/16/2016,117062.035,29.58535343,117062.035,29.58535343,0,0,0,13.7,18.4,14.5,3.6,Y,N
2/17/2016,119481.79,32.50451406,119481.79,32.50451406,0,0,0,12.7,21.1,16.2,0.6,Y,N
2/18/2016,125964.185,47.40430914,125964.185,47.40430914,0,0,0,15.5,22.6,20.6,1.2,Y,N
2/19/2016,122991.66,43.69489681,122991.66,43.69489681,0,0,0,15.8,22,11.2,0.2,Y,N
2/20/2016,105911.71,26.30452433,105911.71,26.30452433,0,0,0,15.8,20.8,23.8,0,Y,N
2/21/2016,107884.355,24.60568176,105842.515,26.42939822,2041.84,-69.93,0.020833334,12.6,24.7,26.5,0,Y,N
2/22/2016,130527.325,55.28023145,130527.325,55.28023145,0,0,0,15.6,29.5,8.4,0,Y,N
2/23/2016,156924.83,66.96065647,156924.83,66.96065647,0,0,0,18.1,39.4,19.4,0,Y,N
2/24/2016,152419.415,72.24069994,152419.415,72.24069994,0,0,0,22.4,25.6,15.8,0,Y,N
2/25/2016,138064.855,43.38678606,138064.855,43.38678606,0,0,0,19.6,26.4,13.8,0.4,Y,N
2/26/2016,122575.935,35.55254287,122575.935,35.55254287,0,0,0,15.5,23.5,19.3,0,Y,N
2/27/2016,110545.84,32.10570563,110545.84,32.10570563,0,0,0,17.7,22.2,17.7,0,Y,N
2/28/2016,105781.985,30.39844268,105781.985,30.39844268,0,0,0,17.7,22.7,21.5,0,Y,N
2/29/2016,125400.08,41.25807901,125400.08,41.25807901,0,0,0,15,23.7,18.2,0,Y,N
3/1/2016,142242.595,96.28761922,142242.595,96.28761922,0,0,0,17.3,33.7,23.4,0,Y,N
3/2/2016,145182.98,53.91107114,145182.98,53.91107114,0,0,0,17.6,34.7,22.6,0,Y,N
3/3/2016,136226.12,49.55216251,136226.12,49.55216251,0,0,0,17.4,23.9,21.8,0.2,Y,N
3/4/2016,149376.57,43.22741726,149376.57,43.22741726,0,0,0,16.5,33,21.2,0.2,Y,N
3/5/2016,124692.315,37.4253858,124692.315,37.4253858,0,0,0,20.4,23.7,11.4,1.2,Y,N
3/6/2016,117707.95,41.3206478,117707.95,41.3206478,0,0,0,17.4,25.2,21.3,0,Y,N
3/7/2016,131465.825,41.14950256,131465.825,41.14950256,0,0,0,18.6,24.9,7.9,3.2,Y,N
3/8/2016,160285.015,253.0320323,160285.015,253.0320323,0,0,0,19.9,38.9,20.8,0.6,Y,N
3/9/2016,152599.125,66.41160339,152599.125,66.41160339,0,0,0,20.8,28.5,10.8,0,Y,N
3/10/2016,135635.705,46.52161235,135635.705,46.52161235,0,0,0,18.1,22.1,3.9,0.6,Y,N
3/11/2016,141414.35,49.79353314,141414.35,49.79353314,0,0,0,18.8,26.1,19.6,8.4,Y,N
3/12/2016,119690.755,37.32101386,119690.755,37.32101386,0,0,0,18.7,22.3,7,0.2,Y,N
3/13/2016,111329.62,30.0869621,111329.62,30.0869621,0,0,0,17.7,23.2,13.8,0,Y,N
3/14/2016,105388.57,24.79442999,105388.57,24.79442999,0,0,0,18.4,21.3,10.6,0,Y,Y
3/15/2016,123073.98,28.46012769,123073.98,28.46012769,0,0,0,15.1,26.8,20.7,0,Y,N
3/16/2016,135047.625,54.35305581,135047.625,54.35305581,0,0,0,15.3,31.4,18.9,0,Y,N
3/17/2016,143184.805,49.4911015,143184.805,49.4911015,0,0,0,18.3,32.5,19.6,0,Y,N
3/18/2016,118189.72,33.97202362,118189.72,33.97202362,0,0,0,15.2,19.5,6.7,13.4,Y,N
3/19/2016,105484.1,48.71748998,105484.1,48.71748998,0,0,0,12,18.8,10.7,5.8,Y,N
3/20/2016,100394.06,47.17506412,100394.06,47.17506412,0,0,0,10.1,23.3,19,0.2,Y,N
3/21/2016,117796.715,49.67654935,117796.715,49.67654935,0,0,0,11.2,23.5,19.7,0,Y,N
3/22/2016,124081.46,56.87274821,124081.46,56.87274821,0,0,0,11.4,24.3,21.1,0,Y,N
3/23/2016,126074.895,44.26219138,126074.895,44.26219138,0,0,0,13.7,28.8,12.7,0,Y,N
3/24/2016,125072.73,42.35494432,125072.73,42.35494432,0,0,0,16.3,21.2,10.4,0,N,N
3/25/2016,101740.89,30.22185548,101740.89,30.22185548,0,0,0,15.9,20.4,14.4,0,N,Y
3/26/2016,102726.745,30.53949743,102726.745,30.53949743,0,0,0,14.1,20.2,8.2,0.4,N,Y
3/27/2016,98324.645,25.86103521,98324.645,25.86103521,0,0,0,14.3,19.9,14,1,N,Y
3/28/2016,102746.6,27.58617697,102746.6,27.58617697,0,0,0,9.4,19.2,13,0.2,N,Y
3/29/2016,118281.13,31.07095135,118281.13,31.07095135,0,0,0,14.5,17.9,5.7,0,N,N
3/30/2016,122625.21,29.06251382,122625.21,29.06251382,0,0,0,15.5,18.7,8.5,0,N,N
3/31/2016,122964.715,21.90202897,118262.935,26.05331576,4701.78,-82.51446014,0.041666668,11.3,22.7,17.1,0,N,N
4/1/2016,116321.6,14.49079665,113832.295,15.12608467,2489.305,-14.56,0.020833334,13.1,26.5,16.7,0,N,N
4/2/2016,102832.72,13.56898646,102832.72,13.56898646,0,0,0,15.5,19.5,8.3,0,N,N
4/3/2016,102084,15.80399954,102084,15.80399954,0,0,0,11.3,18.8,15.4,0,N,N
4/4/2016,120445.735,38.46855031,120445.735,38.46855031,0,0,0,9.7,21.2,18.4,0,N,N
4/5/2016,120371.235,21.42320815,104599.475,34.53170555,15771.76,-65.51331293,0.16666667,12.3,29,17.1,0,N,N
4/6/2016,125657.125,45.52080455,125657.125,45.52080455,0,0,0,13.6,15.6,3.9,12.8,N,N
4/7/2016,125663.33,52.13196852,125663.33,52.13196852,0,0,0,8.3,18.4,13.1,6.8,N,N
4/8/2016,124266.885,75.35781074,124266.885,75.35781074,0,0,0,11.9,20,9.6,0,N,N
4/9/2016,109044.9,73.13914453,109044.9,73.13914453,0,0,0,10.4,22.3,13,0,N,N
4/10/2016,99845.345,35.12054575,99845.345,35.12054575,0,0,0,13.6,23.5,9.6,0,N,N
4/11/2016,118614.005,62.30651081,118614.005,62.30651081,0,0,0,14.5,20.1,14.1,0,N,N
4/12/2016,123808.76,62.9645525,123808.76,62.9645525,0,0,0,14,18.7,13.5,0.2,Y,N
4/13/2016,124686.63,77.21022318,124686.63,77.21022318,0,0,0,11.3,20,12.6,0.2,Y,N
4/14/2016,126519.065,92.92520704,126519.065,92.92520704,0,0,0,11.6,27,12.7,0,Y,N
4/15/2016,124721.485,81.71784794,124721.485,81.71784794,0,0,0,13.4,27,15.9,0,Y,N
4/16/2016,108525.965,51.52896856,108525.965,51.52896856,0,0,0,14,20.3,8.3,0,Y,N
4/17/2016,100526.305,39.12944308,100526.305,39.12944308,0,0,0,13.1,19.8,14.7,0,Y,N
4/18/2016,123441.82,61.62911492,123441.82,61.62911492,0,0,0,9.8,25,15,0,Y,N
4/19/2016,126846.445,54.57119179,126846.445,54.57119179,0,0,0,13.6,27.4,14.5,0,Y,N
4/20/2016,125204.785,40.0536623,125204.785,40.0536623,0,0,0,15.3,28,14,0,Y,N
4/21/2016,125514.14,55.74046858,125514.14,55.74046858,0,0,0,17.1,24.2,5.6,0.4,Y,N
4/22/2016,120124.305,52.29655518,120124.305,52.29655518,0,0,0,14.6,16.7,7.9,21.6,Y,N
4/23/2016,108773.745,36.7345262,108773.745,36.7345262,0,0,0,12.3,18.6,8.5,0,Y,N
4/24/2016,105642.28,30.68045485,105642.28,30.68045485,0,0,0,9.1,20,14.8,0,Y,N
4/25/2016,104072.435,39.08786122,98779.56,41.29972053,5292.875,-2.191498307,0.0625,9.9,25,14.8,0,Y,Y
4/26/2016,117437.665,56.43641514,117437.665,56.43641514,0,0,0,11.3,25.6,14.6,0,Y,N
4/27/2016,118531.5,19.4111381,99880.915,29.75851554,18650.585,-36.0029696,0.20833333,13,25.4,13.5,0,Y,N
4/28/2016,126847.02,60.58197893,126847.02,60.58197893,0,0,0,19.8,24.9,5.3,0,Y,N
4/29/2016,122054.13,51.74834177,114678.9,55.12602008,7375.23,-0.771841712,0.083333336,16.9,20.6,3.7,0.4,Y,N
4/30/2016,103505.195,27.10790618,103505.195,27.10790618,0,0,0,16.4,24.1,12.7,6.2,Y,N
5/1/2016,98873.535,31.87421762,85828.92,37.7902386,13044.615,-7.051093053,0.16666667,14.4,17,9,9.8,Y,N
5/2/2016,116969.63,37.34851758,116969.63,37.34851758,0,0,0,9,18.4,12.3,0.4,Y,N
5/3/2016,119014.445,22.24291908,100551.01,32.74097337,18463.435,-34.92899729,0.20833333,12.3,20.1,8.8,0,Y,N
5/4/2016,124525.185,47.7538426,124525.185,47.7538426,0,0,0,9.8,18.2,11.8,0.2,Y,N
5/5/2016,118192.055,27.23225297,111978.51,30.01341941,6213.545,-22.8890344,0.0625,12.6,20.5,12.3,0,Y,N
5/6/2016,120421.32,64.31705658,120421.32,64.31705658,0,0,0,15.9,24.7,13.2,0,Y,N
5/7/2016,106052.64,46.62702428,106052.64,46.62702428,0,0,0,11.4,25.7,12.6,0,Y,N
5/8/2016,103487.28,59.14011232,103487.28,59.14011232,0,0,0,15.5,20.4,3.5,5.4,Y,N
5/9/2016,119781.135,100.8140427,119781.135,100.8140427,0,0,0,15.4,22.2,6.7,0.8,Y,N
5/10/2016,119611.88,36.9801066,119611.88,36.9801066,0,0,0,13.7,17.2,7.6,12,Y,N
5/11/2016,123616.28,59.84988166,123616.28,59.84988166,0,0,0,12.2,17.4,6.3,0.2,Y,N
5/12/2016,120693.53,53.79609684,120693.53,53.79609684,0,0,0,14.1,21.4,6.1,0.2,Y,N
5/13/2016,118800.07,52.36555156,118800.07,52.36555156,0,0,0,15.9,21.6,9.9,0,Y,N
5/14/2016,101945.995,28.27876737,101945.995,28.27876737,0,0,0,14.5,21.7,12.6,0,Y,N
5/15/2016,99697.62,37.07654106,99697.62,37.07654106,0,0,0,15,22,6.7,0,Y,N
5/16/2016,121182.695,41.91676316,121182.695,41.91676316,0,0,0,7.7,19.6,8.9,0,Y,N
5/17/2016,124209.405,68.33332655,124209.405,68.33332655,0,0,0,11.4,17.1,5.4,0.2,Y,N
5/18/2016,124352.215,70.58882764,124352.215,70.58882764,0,0,0,13,19.3,7.2,0,Y,N
5/19/2016,124392.29,44.40335829,117315.78,51.1265511,7076.51,-67.05505951,0.0625,14.6,18.4,2.2,0,Y,N
5/20/2016,127705.84,79.7959074,127705.84,79.7959074,0,0,0,11.6,17.4,8.3,1.8,Y,N
5/21/2016,112336.78,45.74527142,112336.78,45.74527142,0,0,0,8.1,18.5,8.9,0,Y,N
5/22/2016,101618.98,24.19265246,101618.98,24.19265246,0,0,0,9.2,22.2,8.5,0,Y,N
5/23/2016,121424.42,10.80151908,103012.42,51.44455653,18412,-216.5902713,0.20833333,12.8,17.2,7.1,2.2,Y,N
5/24/2016,131916.405,45.21384715,131916.405,45.21384715,0,0,0,10.7,15.8,7.3,1.8,Y,N
5/25/2016,132170.05,66.25853483,130170.27,67.29534779,1999.78,-1.23,0.020833334,7.6,15.6,4.9,0,Y,N
