service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sun6-12-928-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-12-929-aus","1","0","0","0","0","1","0","20250328","20250629"
"Sun6-17-200-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-207-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-234-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-235-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-246-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-250-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-251-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-279-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-284-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-285-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-293-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-302-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-304-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-305-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-510-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-512-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-17-903-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-905-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-906-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-17-907-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-19-663-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-19-670-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-19-691-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-19-693-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-20-701-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-20-703-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-20-704-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-20-733-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-20-766-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-20-767-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-21-663-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-664-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-688-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-690-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-691-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-693-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-695-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-695-F-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-732-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-734-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-735-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-736-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-737-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-738-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-742-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-753-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-754-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-755-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-21-765-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-27-788-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-27-887-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-28-760-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-770-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-771-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-775-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-779-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-780-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-781-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-782-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-784-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-785-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-832-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-28-833-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-29-663-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-664-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-670-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-679-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-690-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-693-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-29-695-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-695-F-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-732-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-29-737-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-29-765-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-35-215-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-216-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-220-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-223-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-232-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-234-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-235-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-426-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-429-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-35-903-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-406-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-408-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-409-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-410-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-418-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-419-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-421-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-423-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-424-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-425-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-38-461-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-39-504-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-505-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-508-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-513-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-514-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-546-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-552-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-553-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-555-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-556-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-561-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-39-567-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun6-42-356-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-357-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-358-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-381-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-382-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-383-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-384-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-385-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-386-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-387-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-388-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-390-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-504-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun6-42-505-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-517-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-518-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-525-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-534-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-540-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-541-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-542-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-546-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-554-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-557-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-564-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-566-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-569-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-570-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-42-577-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-43-477-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-43-478-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-43-479-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-43-484-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-43-543-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun6-44-684-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun6-44-685-aus","1","0","0","0","0","0","0","20250328","20250629"
"Sun7-14-200-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-207-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-270-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-271-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-279-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-280-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-282-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-284-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-285-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-293-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-295-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-302-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-304-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-305-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-364-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-370-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-668-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-669-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-905-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-906-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-907-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-14-908-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-200-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-207-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-234-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-235-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-246-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-250-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-251-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-279-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-284-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-285-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-293-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-302-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-304-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-305-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-510-aus","0","0","0","0","1","0","0","20250328","20250629"
"Sun7-17-903-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-905-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-906-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-907-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-17-908-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-21-663-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-664-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-688-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-690-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-691-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-693-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-695-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-695-F-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-732-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-734-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-735-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-736-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-737-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-738-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-742-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-753-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-754-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-755-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-21-765-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-23-527-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-27-788-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-27-887-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-33-200-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-33-250-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-33-251-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-33-901-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-33-902-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-215-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-216-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-220-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-223-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-232-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-234-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-235-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-426-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-429-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-35-903-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-42-356-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-357-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-358-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-381-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-382-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-383-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-384-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-385-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-386-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-387-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-388-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-390-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-505-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-508-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-42-517-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-518-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-525-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-534-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-540-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-541-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-542-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-546-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-554-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-557-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-564-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-566-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-569-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-570-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-42-577-aus","0","0","0","0","1","0","1","20250328","20250629"
"Sun7-43-477-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-43-478-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-43-479-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-43-484-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-43-543-aus","0","0","0","0","0","1","0","20250328","20250629"
"Sun7-44-684-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun7-44-685-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun8-14-200-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun8-14-207-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun8-14-270-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun8-14-271-aus","0","0","0","0","0","0","1","20250328","20250629"
"Sun8-14-279-aus","0","0","0","0","0","0","1","20250328","20250629"
