,date_new,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount
2378,2021-07-06,8.9,12.5,11.46316719,0.7092883,,
2379,2021-07-07,8.1,13.1,11.54307461,1.5812883,,
2380,2021-07-08,8.9,11.8,11.6031208,1.632,,
2381,2021-07-09,4.9,15.7,11.652174,1.224,,
2382,2021-07-10,5.7,17.2,11.69258881,2.384,,
2383,2021-07-11,6.4,16.9,11.72402,1.528,,
2384,2021-07-12,7.3,11.4,11.75116539,0.584,,
2385,2021-07-13,9.0,14.2,11.77812386,0.8692883,,
2386,2021-07-14,8.7,15.1,11.79970455,1.7732883,,
2387,2021-07-15,7.7,14.2,11.81694603,1.344,,
2388,2021-07-16,6.2,14.7,11.83403587,0.928,,
2389,2021-07-17,4.2,11.5,11.85100842,2.24,,
2390,2021-07-18,3.1,12.8,11.87024307,1.536,,
2391,2021-07-19,4.0,12.5,11.88867092,0.496,,
2392,2021-07-20,8.2,15.3,11.90900421,0.8532883,,
2393,2021-07-21,7.6,13.8,11.92953968,2.0052883,,
2394,2021-07-22,7.2,12.9,11.94863415,1.208,,
2395,2021-07-23,8.1,13.3,11.96679592,1.76,,
2396,2021-07-24,8.1,12.0,11.98438644,1.632,,
2397,2021-07-25,6.1,13.5,12.00046539,0.904,,
2398,2021-07-26,4.3,12.2,12.01399517,0.408,,
2399,2021-07-27,5.0,12.8,12.02508163,0.8932883,,
2400,2021-07-28,7.4,13.5,12.03422737,1.1732883,,
2401,2021-07-29,9.6,15.6,12.0419445,1.208,,
2402,2021-07-30,8.6,16.3,12.04881668,0.544,,
2403,2021-07-31,8.0,14.2,12.05461788,1.76,,
2404,2021-08-01,5.7,16.4,12.06091595,1.872,,
2405,2021-08-02,5.7,16.4,12.06690979,0.376,,
2406,2021-08-03,9.0,18.2,12.07227421,0.1812883,,
2407,2021-08-04,7.5,16.0,12.07810593,1.1732883,,
2408,2021-08-05,5.1,10.5,12.08407784,2.68,,
2409,2021-08-06,4.7,11.3,12.08990002,2.144,,
2410,2021-08-07,5.5,12.8,12.09551907,1.888,,
2411,2021-08-08,3.3,12.7,12.10107231,1.4,,
2412,2021-08-09,4.7,14.9,12.10643005,0.408,,
2413,2021-08-10,8.9,15.8,12.11149979,0.1812883,,
2414,2021-08-11,5.7,14.8,12.11601448,1.1732883,,
2415,2021-08-12,4.3,15.8,12.1204052,2.688,,
2416,2021-08-13,9.4,15.9,12.12477016,2.968,,
2417,2021-08-14,11.4,18.1,12.12853241,1.88,,
2418,2021-08-15,10.7,18.1,12.13189125,1.4,,
2419,2021-08-16,7.4,14.9,12.13496685,0.416,,
2420,2021-08-17,10.7,15.0,12.13786411,0.234576599,,
2421,2021-08-18,9.5,16.3,12.14069843,1.144,,
2422,2021-08-19,10.0,17.2,12.14340305,2.856,,
2423,2021-08-20,9.7,12.7,12.14604282,2.872,,
2424,2021-08-21,9.6,15.7,12.14858055,1.88,,
2425,2021-08-22,8.5,14.1,12.15097046,2.24,,
2426,2021-08-23,5.8,11.1,12.15322876,0.32,,
2427,2021-08-24,6.8,11.5,12.15545559,0.816,,
2428,2021-08-25,6.3,12.4,12.1576376,1.52,,
2429,2021-08-26,3.6,13.0,12.15967178,2.816,,
2430,2021-08-27,6.1,14.5,12.16157436,3.488,,
2431,2021-08-28,8.8,20.7,12.16338158,1.768,,
2432,2021-08-29,8.5,17.6,12.16510105,2.032,,
2433,2021-08-30,9.2,19.3,12.16672134,0.32,,
2434,2021-08-31,12.0,19.8,12.16824913,0.336,,
