WATMAINID,STATUS,PRESSURE_ZONE,ROADSEGMENTID,CATEGORY,PIPE_SIZE,MATERIAL,LINED,LINED_MATERIAL,INSTALLATION_DATE,ACQUISITION,OWNERSHIP,BRIDGE_MAIN,CRITICALITY,REL_CLEANING_AREA,REL_CLEANING_SUBAREA,Undersized,Shallow Main,Condition Score,OVERSIZED,CLEANED,Shape__Length
69450,ACTIVE,KIT 4,6475,TREATED,300,PVC,NO,NONE,2003-06-01,PURCHASED,KITCHENER,N,6,2,24,N,N,9.35,N,Y,12.208891735584
41580,ACTIVE,KIT 4,8830,TREATED,300,DI,NO,NONE,1990-07-01,PURCHASED,KITCHENER,N,7,2,25,N,N,9.1,N,Y,124.896559805668
82738,ACTIVE,KIT 4,9272,TREATED,300,DI,NO,NONE,1978-01-01,DONATED,KITCHENER,N,7,3,11,N,N,8.5,N,N,24.9682710567032
38420,ACTIVE,KIT 4,9284,TREATED,300,DI,NO,NONE,1978-01-01,DONATED,KITCHENER,N,6,3,7,N,N,8.5,N,N,76.7401478499571
82740,ACTIVE,KIT 4,10151,TREATED,150,CI,NO,NONE,1958-01-01,DONATED,KITCHENER,N,5,4,8,N,N,7.75,N,Y,6.10223800341143
21200,ACTIVE,KIT 4,10151,TREATED,150,CI,NO,NONE,1958-01-01,DONATED,KITCHENER,N,5,4,8,N,N,7.75,N,Y,85.7623188337749
82744,ACTIVE,KIT 2E,16023,TREATED,300,PVC,NO,NONE,2007-06-01,PURCHASED,KITCHENER,N,7,5,25,N,N,9.35,N,N,2.82045008397552
69463,ACTIVE,KIT 2E,16023,TREATED,300,PVC,NO,NONE,2007-06-01,PURCHASED,KITCHENER,N,7,5,25,N,N,9.35,N,N,35.3764220148131
82746,ACTIVE,KIT 4,1257,TREATED,300,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,7,1,24,N,N,7.75,N,Y,0.61250750193259
82748,ACTIVE,KIT 4,1257,TREATED,300,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,7,1,24,N,N,7.75,N,Y,31.4295746421096
82750,ACTIVE,KIT 4,1257,TREATED,300,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,7,1,24,N,N,7.75,N,Y,199.860849337156
82752,ACTIVE,KIT 4,1257,TREATED,300,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,7,1,24,N,N,5.35,N,Y,227.075637598744
15850,ACTIVE,KIT 4,1257,TREATED,300,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,7,1,24,N,N,7.75,N,Y,304.58833546093
82754,ACTIVE,KIT 2W,16144,TREATED,200,PVC,NO,NONE,1994-05-01,DONATED,KITCHENER,N,6,5,38,N,N,9.35,N,N,11.4873350787838
54840,ACTIVE,KIT 2W,16172,TREATED,200,PVC,NO,NONE,1994-05-01,DONATED,KITCHENER,N,6,5,38,N,N,9.35,N,N,87.2135134440372
82758,ACTIVE,KIT 4,6353,TREATED,200,DI,NO,NONE,1969-01-01,DONATED,KITCHENER,N,7,3,1,N,N,8.5,N,N,3.66476795471111
23540,ACTIVE,KIT 4,6353,TREATED,200,DI,NO,NONE,1969-01-01,DONATED,KITCHENER,N,7,3,1,N,N,8.5,N,N,167.435992658583
67570,ACTIVE,KIT 4,40345,TREATED,150,PVC,NO,NONE,2001-02-12,DONATED,KITCHENER,N,5,3,19,N,N,9.35,N,N,9.50366577868978
82760,ACTIVE,KIT 4,40345,TREATED,150,PVC,NO,NONE,2001-02-12,DONATED,KITCHENER,N,4,3,19,N,N,9.35,N,N,2.3114507306044
6120,ACTIVE,KIT 4,9311,TREATED,150,DI,NO,NONE,1973-01-01,DONATED,KITCHENER,N,6,3,6,N,N,8.5,N,N,56.180664709948
82762,ACTIVE,KIT 2W,601447,TREATED,150,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,6,5,41,N,N,9.35,N,N,7.88233635660231
74350,ACTIVE,KIT 2W,601433,TREATED,150,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,6,5,43,N,N,9.35,N,N,140.825411973577
82764,ACTIVE,KIT 2W,601433,TREATED,150,PVC,NO,NONE,2006-06-01,DONATED,KITCHENER,N,6,5,43,N,N,9.35,N,N,14.3170722935076
10890,ACTIVE,KIT 4,20703,TREATED,200,DI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,6,1,8,N,N,8.5,N,Y,42.2443011723169
82768,ACTIVE,KIT 4,20703,TREATED,200,DI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,7,1,8,N,N,8.5,N,Y,23.8642127052672
82770,ACTIVE,KIT 4,20702,TREATED,200,DI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,7,1,8,N,N,8.5,N,Y,0.432008332843123
82772,ACTIVE,KIT 4,20703,TREATED,200,DI,NO,NONE,1967-01-01,DONATED,KITCHENER,N,0,1,8,N,N,8.5,N,Y,4.3946786908754
23740,ACTIVE,KIT 4,10586,TREATED,150,CI,NO,NONE,1952-01-01,DONATED,KITCHENER,N,5,2,36,N,N,4.95,N,Y,122.343976623187
82774,ACTIVE,KIT 4,20997,TREATED,150,DI,NO,NONE,1988-01-01,DONATED,KITCHENER,N,6,1,7,N,N,9.1,N,Y,12.4511705499125
40420,ACTIVE,KIT 4,20997,TREATED,150,DI,NO,NONE,1988-01-01,DONATED,KITCHENER,N,6,1,7,N,N,9.1,N,Y,75.5807377593907
82776,ACTIVE,KIT 4,21897,TREATED,300,DI,NO,NONE,1971-01-01,PURCHASED,KITCHENER,N,7,5,29,N,N,8.5,N,N,14.2088282649389
40250,ACTIVE,KIT 4,21897,TREATED,300,DI,NO,NONE,1971-01-01,PURCHASED,KITCHENER,N,6,5,29,N,N,8.5,N,N,283.77143634856
82778,ACTIVE,KIT 4,21893,TREATED,300,DI,NO,NONE,1971-01-01,PURCHASED,KITCHENER,N,7,5,29,N,N,8.5,N,N,10.6504317303145
82780,ACTIVE,KIT 4,6728,TREATED,200,DI,NO,NONE,1996-06-01,PURCHASED,KITCHENER,N,6,2,5,N,N,9.1,N,Y,11.7392575774178
59490,ACTIVE,KIT 4,6728,TREATED,200,DI,NO,NONE,1996-06-01,PURCHASED,KITCHENER,N,6,2,5,N,N,9.1,N,Y,29.168884928465
880,ACTIVE,KIT 4,50021,TREATED,150,CI,NO,NONE,1936-01-01,DONATED,KITCHENER,N,5,1,28,N,N,7.75,N,Y,118.481621356587
82784,ACTIVE,KIT 4,1356,TREATED,150,CI,NO,NONE,1936-01-01,DONATED,KITCHENER,N,6,1,27,N,N,7.75,N,Y,1.12504897652608
82786,ACTIVE,KIT 4,10107,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,6,4,6,N,N,7.75,N,N,12.7319372770939
34810,ACTIVE,KIT 4,10107,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,6,4,6,N,N,7.75,N,N,235.224957317111
76087,ACTIVE,KIT 4,6726,TREATED,150,DI,NO,NONE,1996-06-01,PURCHASED,KITCHENER,N,6,2,5,N,N,9.1,N,Y,73.4668166045208
5470,ACTIVE,KIT 2W,21781,TREATED,150,DI,NO,NONE,1977-01-01,DONATED,KITCHENER,N,6,5,30,N,N,7.3,N,N,159.160540046253
82792,ACTIVE,KIT 2W,21781,TREATED,150,DI,NO,NONE,1977-01-01,DONATED,KITCHENER,N,6,5,30,N,N,8.5,N,N,9.00027470791341
82794,ACTIVE,KIT 4,10919,TREATED,200,DI,NO,NONE,1972-06-01,DONATED,KITCHENER,N,6,3,4,N,N,8.5,N,N,10.0632530173764
34280,ACTIVE,KIT 4,10919,TREATED,200,DI,NO,NONE,1972-06-01,DONATED,KITCHENER,N,8,3,4,N,N,8.5,N,N,80.4282625251875
82796,ACTIVE,KIT 4,13187,TREATED,150,CI,NO,NONE,1965-01-01,DONATED,KITCHENER,N,7,4,3,N,N,7.85,N,Y,0.58545053173888
3960,ACTIVE,KIT 4,23153,TREATED,150,CI,NO,NONE,1965-01-01,DONATED,KITCHENER,N,6,4,23B,N,N,4.65,N,Y,86.7215073448211
82798,ACTIVE,KIT 4,22561,TREATED,300,DI,NO,NONE,1985-06-01,DONATED,KITCHENER,N,6,4,28,N,N,9.1,N,Y,13.6036733923985
28660,ACTIVE,KIT 4,22561,TREATED,300,DI,NO,NONE,1985-06-01,DONATED,KITCHENER,N,6,4,28,N,N,9.1,N,Y,62.4231767162019
82800,ACTIVE,KIT 4,22561,TREATED,300,DI,NO,NONE,1985-06-01,DONATED,KITCHENER,N,6,4,29,N,N,9.1,N,Y,9.93105141354587
82802,ACTIVE,KIT 4,13260,TREATED,300,DI,NO,NONE,1965-06-01,DONATED,KITCHENER,N,7,5,4,N,N,8.5,N,N,15.6437973323227
82804,ACTIVE,KIT 4,13173,TREATED,300,DI,NO,NONE,1965-06-01,DONATED,KITCHENER,N,7,5,4,N,N,8.5,N,N,11.5489833531391
11290,ACTIVE,KIT 4,13302,TREATED,300,DI,NO,NONE,1965-06-01,DONATED,KITCHENER,N,7,5,4,N,N,8.5,N,N,182.88239370646
82806,ACTIVE,KIT 2W,22728,TREATED,300,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,6,5,0,N,N,8.5,N,N,18.8973722200152
1750,ACTIVE,KIT 2W,22729,TREATED,300,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,7,5,33,N,N,8.5,N,N,284.225751787963
82808,ACTIVE,KIT 2W,22729,TREATED,300,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,0,5,33,N,N,8.5,N,N,7.21512869512931
82810,ACTIVE,KIT 2W,22729,TREATED,300,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,7,5,33,N,N,8.5,N,N,16.5890697913458
28570,ACTIVE,KIT 6,21041,TREATED,150,DI,NO,NONE,1984-01-01,DONATED,KITCHENER,N,6,6,4,N,N,8.5,N,Y,178.961657884376
82814,ACTIVE,KIT 6,20439,TREATED,150,DI,NO,NONE,1984-01-01,DONATED,KITCHENER,N,6,6,4,N,N,8.5,N,Y,11.9976653532436
18330,ACTIVE,KIT 4,9888,TREATED,150,CI,NO,NONE,1954-01-01,DONATED,KITCHENER,N,5,4,5,N,N,7.35,N,N,203.852583986819
82818,ACTIVE,KIT 4,11678,TREATED,150,DI,NO,NONE,1995-06-01,PURCHASED,KITCHENER,N,6,2,2,N,N,9.1,N,Y,6.98393963845901
29950,ACTIVE,KIT 4,11678,TREATED,150,DI,NO,NONE,1995-06-01,PURCHASED,KITCHENER,N,6,2,2,N,N,9.1,N,Y,134.857469884859
29770,ACTIVE,KIT 5,6172,TREATED,200,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,5,6,19,N,N,8.5,N,Y,77.6610476739508
82820,ACTIVE,KIT 5,6172,TREATED,200,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,5,6,19,N,N,8.5,N,Y,4.88881812734268
82822,ACTIVE,KIT 5,6172,TREATED,200,DI,NO,NONE,1971-01-01,DONATED,KITCHENER,N,0,6,19,N,N,8.5,N,Y,4.48666968563191
1010,ACTIVE,KIT 4,12655,TREATED,300,DI,NO,NONE,1978-09-01,PURCHASED,KITCHENER,N,7,2,39,N,N,8.5,N,Y,25.1479019212027
82824,ACTIVE,KIT 6,601752,TREATED,150,PVC,NO,NONE,2007-12-15,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,7.51238918085597
68747,ACTIVE,KIT 6,601752,TREATED,150,PVC,NO,NONE,2007-12-15,DONATED,KITCHENER,N,6,6,1,N,N,9.35,N,Y,66.9702901175411
82826,ACTIVE,KIT 4,23128,TREATED,100,DI,NO,NONE,1965-01-01,DONATED,KITCHENER,N,5,4,14,N,N,8.5,N,Y,12.3443437941307
20020,ACTIVE,KIT 4,23128,TREATED,100,DI,NO,NONE,1965-01-01,DONATED,KITCHENER,N,5,4,14,N,N,8.5,N,Y,78.2348967943623
82828,ACTIVE,KIT 4,23128,TREATED,100,DI,NO,NONE,1965-01-01,DONATED,KITCHENER,N,0,4,14,N,N,8.5,N,Y,7.70895905747307
44150,ACTIVE,KIT 4,13207,TREATED,150,DI,NO,NONE,1966-01-01,DONATED,KITCHENER,N,6,4,23C,N,N,8.5,N,N,186.12554765666
82832,ACTIVE,KIT 4,13207,TREATED,150,DI,NO,NONE,1966-01-01,DONATED,KITCHENER,N,6,4,23C,N,N,8.5,N,N,7.66739846465184
82838,ACTIVE,KIT 5,9132,TREATED,300,DI,NO,NONE,1978-01-01,DONATED,KITCHENER,N,7,6,22,N,N,8.5,N,Y,105.804977183856
23630,ACTIVE,KIT 4,9128,TREATED,300,DI,NO,NONE,1978-01-01,DONATED,KITCHENER,N,7,3,12,N,N,8.5,N,N,118.308572219298
33370,ACTIVE,KIT 4,11707,TREATED,300,CI,NO,NONE,1949-01-01,DONATED,KITCHENER,N,7,2,11,N,N,7.75,N,Y,27.4449667756768
20320,ACTIVE,KIT 5,8669,TREATED,150,DI,NO,NONE,1969-07-01,DONATED,KITCHENER,N,5,6,43,N,N,8.5,N,Y,117.061524418562
82840,ACTIVE,KIT 5,8669,TREATED,150,DI,NO,NONE,1969-07-01,DONATED,KITCHENER,N,5,6,42,N,N,8.5,N,Y,12.7495233237809
61867,ACTIVE,KIT 4,1698,TREATED,450,CI,NO,NONE,1951-01-01,DONATED,REGION,N,6,1,19,N,N,7.75,N,N,69.8713545808776
82842,ACTIVE,KIT 6,5588,TREATED,300,DI,NO,NONE,1985-12-01,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,73.7584144601752
27730,ACTIVE,KIT 6,5588,TREATED,300,DI,NO,NONE,1985-12-01,DONATED,KITCHENER,N,6,6,6,N,N,9.1,N,N,172.056230230319
82844,ACTIVE,KIT 4,23147,TREATED,150,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,6,4,1,N,N,7.75,N,Y,7.23381294711986
29850,ACTIVE,KIT 4,23147,TREATED,150,CI,NO,NONE,1964-01-01,DONATED,KITCHENER,N,6,4,1,N,N,6.95,N,Y,168.272193041483
82846,ACTIVE,KIT 4,1408,TREATED,150,CI,NO,NONE,1926-01-01,DONATED,KITCHENER,N,0,1,27,N,N,7.75,N,Y,0.702521401343847
44350,ACTIVE,KIT 4,1408,TREATED,150,CI,NO,NONE,1926-01-01,DONATED,KITCHENER,N,6,1,27,N,N,5.5,N,Y,168.006952785791
82848,ACTIVE,KIT 2E,22151,TREATED,150,DI,NO,NONE,1972-01-01,DONATED,KITCHENER,N,0,5,20,N,N,8.5,N,N,3.76398233925072
82850,ACTIVE,KIT 2E,22166,TREATED,150,DI,NO,NONE,1972-01-01,DONATED,KITCHENER,N,0,5,20,N,N,8.5,N,N,1.23644548614923
82852,ACTIVE,KIT 2E,22169,TREATED,150,DI,NO,NONE,1972-01-01,DONATED,KITCHENER,N,5,5,20,N,N,8.5,N,N,111.010696009733
25040,ACTIVE,KIT 2E,22169,TREATED,150,DI,NO,NONE,1972-01-01,DONATED,KITCHENER,N,5,5,20,N,N,8.5,N,N,215.784193508232
82854,ACTIVE,KIT 2E,22169,TREATED,150,DI,NO,NONE,1972-01-01,DONATED,KITCHENER,N,5,5,20,N,N,8.5,N,N,12.6155822490175
82858,ACTIVE,KIT 4,10053,TREATED,150,CI,NO,NONE,1953-01-01,DONATED,KITCHENER,N,6,4,19,N,N,7.75,N,Y,0.607595259860177
82860,ACTIVE,KIT 5,40278,TREATED,150,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,12.2453167868026
62960,ACTIVE,KIT 5,40278,TREATED,150,PVC,NO,NONE,2002-06-01,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,75.3140360111253
76772,ACTIVE,KIT 4,11063,TREATED,300,CI,NO,NONE,1949-01-01,PURCHASED,KITCHENER,N,7,2,9,N,N,7.75,N,Y,187.464171685527
82862,ACTIVE,KIT 5,20510,TREATED,150,DI,NO,NONE,1986-06-01,DONATED,KITCHENER,N,5,6,41,N,N,9.1,N,Y,12.3048754591206
20070,ACTIVE,KIT 5,20510,TREATED,150,DI,NO,NONE,1986-06-01,DONATED,KITCHENER,N,5,6,41,N,N,9.1,N,Y,27.5092999810709
82864,ACTIVE,KIT 5,600618,TREATED,200,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,0,3,0,N,N,9.35,N,N,0.658151105549453
82866,ACTIVE,KIT 5,600618,TREATED,200,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,43.0975509778219
70190,ACTIVE,KIT 5,600618,TREATED,200,PVC,NO,NONE,2004-06-01,DONATED,KITCHENER,N,6,3,0,N,N,9.35,N,N,100.056183985784
14000,ACTIVE,KIT 4,13139,TREATED,150,CI,NO,NONE,1962-01-01,DONATED,KITCHENER,N,6,4,22,N,N,5.35,N,Y,63.9530528081311
82870,ACTIVE,KIT 5,40268,TREATED,300,PVC,NO,NONE,1999-06-01,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,11.8502757175763
62830,ACTIVE,KIT 5,40268,TREATED,300,PVC,NO,NONE,1999-06-01,DONATED,KITCHENER,N,6,6,29,N,N,9.35,N,Y,65.7818252857608
57610,ACTIVE,KIT 4,22492,TREATED,200,DI,NO,NONE,1995-05-01,DONATED,KITCHENER,N,6,4,29,N,N,9.1,N,Y,85.2453193577966
82872,ACTIVE,KIT 2EA,40225,TREATED,250,PVC,NO,NONE,1998-06-01,DONATED,KITCHENER,N,6,5,28,N,N,9.35,N,N,5.21094742352716
61130,ACTIVE,KIT 2EA,40225,TREATED,250,PVC,NO,NONE,1998-06-01,DONATED,KITCHENER,N,5,5,28,N,N,9.35,N,N,56.6043957050538
76101,ACTIVE,KIT 6,601718,TREATED,300,PVC,NO,NONE,2009-02-11,PURCHASED,KITCHENER,N,6,6,0,N,N,9.35,N,Y,2.83805057928787
82874,ACTIVE,KIT 4,8695,TREATED,150,PVC,NO,NONE,2009-05-11,PURCHASED,KITCHENER,N,6,2,5,N,N,9.35,N,Y,11.8664425282307
9020,ACTIVE,KIT 4,8695,TREATED,150,PVC,NO,NONE,2009-05-11,PURCHASED,KITCHENER,N,6,2,5,N,N,9.35,N,Y,83.2155824132946
82878,ACTIVE,KIT 4,600154,TREATED,150,PVC,NO,NONE,2005-06-01,DONATED,KITCHENER,N,6,3,20,N,N,9.35,N,N,12.4564964509545
72230,ACTIVE,KIT 4,600154,TREATED,150,PVC,NO,NONE,2005-06-01,DONATED,KITCHENER,N,5,3,20,N,N,9.35,N,N,70.4061187380013
82880,ACTIVE,KIT 4,6284,TREATED,150,CI,NO,NONE,1962-06-01,DONATED,KITCHENER,N,6,1,4,N,N,7.75,N,Y,12.4850106911657
36490,ACTIVE,KIT 4,6284,TREATED,150,CI,NO,NONE,1962-06-01,DONATED,KITCHENER,N,5,1,4,Y,N,4.55,N,Y,77.4924437577463
82882,ACTIVE,KIT 2W,21525,TREATED,150,DI,NO,NONE,1981-06-01,DONATED,KITCHENER,N,6,5,32,N,N,8.5,N,N,15.1674018121051
680,ACTIVE,KIT 2W,21525,TREATED,150,DI,NO,NONE,1981-06-01,DONATED,KITCHENER,N,6,5,33,N,N,8.5,N,N,158.999950155991
76790,ACTIVE,KIT 4,1250,TREATED,300,DI,NO,NONE,1982-01-01,PURCHASED,KITCHENER,N,6,1,26,N,N,8.5,N,Y,58.6612951351087
82884,ACTIVE,KIT 4,1250,TREATED,300,DI,NO,NONE,1982-01-01,PURCHASED,KITCHENER,N,7,1,26,N,N,8.5,N,Y,10.0836627230437
55510,ACTIVE,KIT 4,25741,TREATED,300,PVC,NO,NONE,1995-10-01,DONATED,KITCHENER,N,6,3,12,N,N,9.35,N,N,72.1005333850001
82886,ACTIVE,KIT 4,25743,TREATED,300,PVC,NO,NONE,1995-10-01,DONATED,KITCHENER,N,6,3,10,N,N,9.35,N,N,11.0388370775134
21940,ACTIVE,KIT 4,10989,TREATED,300,CI,NO,NONE,1959-01-01,PURCHASED,KITCHENER,N,7,4,22,N,N,7.75,N,Y,122.589803486972
82888,ACTIVE,KIT 4,540373,TREATED,300,CI,NO,NONE,1959-01-01,PURCHASED,KITCHENER,N,7,4,22,N,N,7.75,N,N,3.51728281730199
82892,ACTIVE,KIT 5,9547,TREATED,150,CI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,6,6,21,N,N,7.85,N,N,7.62348173260709
82894,ACTIVE,KIT 5,9547,TREATED,150,CI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,6,6,21,N,N,5.05,N,N,179.030165540328
82896,ACTIVE,KIT 5,9547,TREATED,150,CI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,6,6,21,N,N,7.85,N,N,7.74661711966049
3930,ACTIVE,KIT 5,9547,TREATED,150,CI,NO,NONE,1974-01-01,DONATED,KITCHENER,N,6,6,21,N,N,7.85,N,N,185.80515279065
60570,ACTIVE,KIT 6,20432,TREATED,150,DI,NO,NONE,1997-06-01,PURCHASED,KITCHENER,N,5,6,40,N,N,9.1,N,Y,144.344355587029
82898,ACTIVE,KIT 6,20432,TREATED,150,DI,NO,NONE,1997-06-01,PURCHASED,KITCHENER,N,5,6,40,N,N,9.1,N,Y,12.2020357337112
68665,ACTIVE,KIT 4,11121,TREATED,300,DI,NO,NONE,1983-05-01,PURCHASED,KITCHENER,N,7,2,23,N,N,8.5,N,Y,4.67637308388246
69180,ACTIVE,KIT 5,600452,TREATED,300,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,6,6,26,N,N,9.35,N,Y,27.4392258151432
82900,ACTIVE,KIT 5,600452,TREATED,300,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,6,6,26,N,N,9.35,N,Y,11.7069567357773
82902,ACTIVE,KIT 4,15925,TREATED,600,DI,NO,NONE,1976-10-01,PURCHASED,REGION,N,0,4,15,N,N,8.5,N,Y,8.06318437466847
35890,ACTIVE,KIT 4,7031,TREATED,300,CI,NO,NONE,1933-01-01,PURCHASED,KITCHENER,N,6,2,30,N,N,7.75,N,Y,4.32487630829433
82904,ACTIVE,KIT 6,21042,TREATED,200,DI,NO,NONE,1994-06-01,DONATED,KITCHENER,N,7,6,35,N,N,9.1,N,Y,6.23027677240284
82906,ACTIVE,KIT 6,21213,TREATED,200,DI,NO,NONE,1994-06-01,DONATED,KITCHENER,N,7,6,34,N,N,9.1,N,Y,0.697303835744308
54540,ACTIVE,KIT 6,21042,TREATED,200,DI,NO,NONE,1994-06-01,DONATED,KITCHENER,N,7,6,35,N,N,9.1,N,Y,130.471290543388
58560,ACTIVE,KIT 4,9385,TREATED,300,CI,YES,CEMENT,1930-01-01,PURCHASED,KITCHENER,N,6,1,12,N,N,7.75,N,Y,24.9550929403628
82908,ACTIVE,KIT 4,6551,TREATED,200,DI,NO,NONE,1968-01-01,DONATED,KITCHENER,N,5,3,1,N,N,8.5,N,N,7.62023849514535
19960,ACTIVE,KIT 4,6551,TREATED,200,DI,NO,NONE,1968-01-01,DONATED,KITCHENER,N,5,3,1,N,N,8.5,N,N,71.8348800689085
82910,ACTIVE,KIT 2W,600220,TREATED,150,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,10.6385889891194
82912,ACTIVE,KIT 2W,600220,TREATED,150,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,12.8413451331782
69740,ACTIVE,KIT 2W,600220,TREATED,150,PVC,NO,NONE,2003-06-01,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,142.313868659939
80908,ACTIVE,KIT 4,6798,TREATED,600,DI,NO,NONE,1977-01-01,PURCHASED,REGION,N,7,2,27,N,N,8.5,N,N,420.165476564561
77158,ACTIVE,KIT 2W,601487,TREATED,150,PVC,NO,NONE,2011-08-01,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,110.114653450007
82914,ACTIVE,KIT 2W,601487,TREATED,150,PVC,NO,NONE,2011-08-01,DONATED,KITCHENER,N,6,5,39,N,N,9.35,N,N,14.6499239440189
9840,ACTIVE,KIT 2W,22024,TREATED,450,DI,NO,NONE,1969-07-01,PURCHASED,REGION,N,7,5,31,N,N,8.5,N,N,2.76238615166397
82916,ACTIVE,KIT 6,21187,TREATED,150,DI,NO,NONE,1978-05-01,DONATED,KITCHENER,N,5,6,2,N,N,8.5,N,Y,7.12614171822205
37010,ACTIVE,KIT 6,21187,TREATED,150,DI,NO,NONE,1978-05-01,DONATED,KITCHENER,N,6,6,2,N,N,4.7,N,Y,74.0688567404274
82918,ACTIVE,KIT 6,5557,TREATED,150,DI,NO,NONE,1989-08-01,DONATED,KITCHENER,N,0,6,37,N,N,9.1,N,Y,2.06064386017645
82920,ACTIVE,KIT 6,5557,TREATED,150,DI,NO,NONE,1989-08-01,DONATED,KITCHENER,N,6,6,37,N,N,9.1,N,Y,6.22608223502225
82922,ACTIVE,KIT 6,5557,TREATED,150,DI,NO,NONE,1989-08-01,DONATED,KITCHENER,N,6,6,37,N,N,8.3,N,Y,181.422691385712
17430,ACTIVE,KIT 6,5557,TREATED,150,DI,NO,NONE,1989-08-01,DONATED,KITCHENER,N,6,6,37,N,N,9.1,N,Y,203.013629680075
82924,ACTIVE,KIT 6,5557,TREATED,150,DI,NO,NONE,1989-08-01,DONATED,KITCHENER,N,6,6,37,N,N,9.1,N,Y,4.42960874930297
82926,ACTIVE,KIT 4,5715,TREATED,150,PVC,NO,NONE,2005-10-01,PURCHASED,KITCHENER,N,5,1,15,N,N,9.35,N,Y,9.28725743442443
72710,ACTIVE,KIT 4,5715,TREATED,150,PVC,NO,NONE,2005-10-01,PURCHASED,KITCHENER,N,6,1,15,N,N,9.35,N,Y,60.8552277884025
43550,ACTIVE,KIT 4,10718,TREATED,200,CI,NO,NONE,1954-01-01,DONATED,KITCHENER,N,6,5,10,N,N,7.75,N,N,8.18753336926163
6060,ACTIVE,KIT 4,9311,TREATED,100,DI,NO,NONE,1973-01-01,DONATED,KITCHENER,N,5,3,6,N,N,8.5,N,N,55.731728927169
82928,ACTIVE,KIT 4,9311,TREATED,100,DI,NO,NONE,1973-01-01,DONATED,KITCHENER,N,5,3,6,N,N,8.5,N,N,1.21425203315999
82930,ACTIVE,KIT 4,22234,TREATED,150,DI,NO,NONE,1976-12-01,DONATED,KITCHENER,N,5,5,24,N,N,8.5,N,N,5.03239160675998
36440,ACTIVE,KIT 4,22234,TREATED,150,DI,NO,NONE,1976-12-01,DONATED,KITCHENER,N,5,5,24,N,N,8.5,N,N,112.591455087155
82932,ACTIVE,KIT 4,22150,TREATED,150,DI,NO,NONE,1976-12-01,DONATED,KITCHENER,N,5,5,24,N,N,8.5,N,N,10.1987087576459
82934,ACTIVE,KIT 5,8727,TREATED,300,DI,NO,NONE,1968-09-01,DONATED,KITCHENER,N,7,6,43,N,N,8.5,N,Y,15.6376478520291
18310,ACTIVE,KIT 5,8727,TREATED,300,DI,NO,NONE,1969-01-01,DONATED,KITCHENER,N,7,6,43,N,N,4.9,N,Y,161.054069509515
25220,ACTIVE,KIT 4,10391,TREATED,300,DI,NO,NONE,1976-01-01,PURCHASED,KITCHENER,N,7,2,39,N,N,8.5,N,Y,6.74407206280722
23790,ACTIVE,KIT 4,11233,TREATED,150,CI,NO,NONE,1952-01-01,DONATED,KITCHENER,N,6,2,36,N,N,7.75,N,Y,111.705600416694
82936,ACTIVE,KIT 4,10237,TREATED,150,DI,NO,NONE,1981-08-01,DONATED,KITCHENER,N,5,4,12,N,N,8.5,N,Y,6.68300303748349
29130,ACTIVE,KIT 4,10237,TREATED,150,DI,NO,NONE,1981-08-01,DONATED,KITCHENER,N,5,4,12,N,N,8.5,N,Y,98.2380811195465
