Geo Point,Geo Shape,seg_id,str_type,status_id,seg_descr,poly_area,gisid,street_id,seg_part
4088,3741,22726,0,1,3580,1211,1016,1127,1
1125,3395,20663,4,3,610,75,1710,61,1
3519,1207,22956,3,2,767,4913,4028,526,1
1626,2068,21120,3,2,196,3705,2729,428,1
3583,2802,22069,3,2,1072,1928,3724,1340,1
790,98,22530,3,2,170,855,2160,1444,1
2515,3368,20231,4,3,2312,545,3212,799,1
2592,1846,21507,0,1,2148,3042,1159,761,1
1215,1465,21168,3,2,1261,6118,2913,685,1
3298,2440,20132,3,2,1750,713,3490,0,1
2693,4091,21882,3,2,3319,3068,1419,1073,1
1611,1445,22676,0,1,1517,610,716,552,1
992,161,22541,4,3,80,168,2170,3237,1
2921,3555,20121,3,2,1109,2368,3252,635,1
1799,1444,30425,9,4,2929,35,333,2963,1
3463,2026,30090,9,4,2963,65,55,3024,1
284,379,23005,3,2,1757,314,568,119635,1
2878,3154,20148,3,2,3264,2846,3237,1045,1
3742,1344,22125,0,1,1720,1930,3791,1370,1
1857,1088,21020,0,1,3657,1852,2846,1152,1
2568,1529,21495,4,3,1143,465,1148,643,1
3078,4077,21955,4,3,3221,338,1359,3057,1
1849,2986,20730,4,3,2520,488,1542,902,1
2228,3583,21562,4,3,3283,316,844,120062,1
2457,3224,30178,9,4,2872,2,3883,2863,1
3945,11,30664,9,4,3290,2324,2551,117798,1
503,464,22966,3,2,1423,241,498,430,1
1374,1472,21152,0,1,1516,920,2803,0,1
426,250,21769,3,2,210,1166,2344,432,1
3611,1418,30868,12,8,3790,239,4076,3094,1
1571,1527,30400,9,4,856,108,315,1233,1
1165,461,21709,4,3,485,196,2283,1919,1
1961,2915,20737,4,3,619,194,1535,54,1
3331,3728,30835,11,9,3747,62,3989,118878,2
2412,2963,30731,9,4,2092,423,744,117926,1
1206,439,21745,4,3,3796,602,2320,120170,1
1291,1505,21172,3,2,1289,2151,2761,693,1
2793,3111,20295,4,3,3055,358,3166,1285,1
3110,3209,20146,3,2,3266,2895,3239,1045,1
1923,3178,20555,3,2,1893,928,1826,1024,1
1360,3521,21363,3,2,1410,405,1771,921,1
2635,1694,21510,4,3,620,362,1162,184,1
88,957,23318,4,3,1308,953,4089,120147,1
71,33,22528,3,2,2232,4551,2139,1313,1
238,313,23003,3,2,1752,309,586,119636,1
3569,2639,22058,3,2,3368,3521,3714,1343,1
1704,92,22821,0,1,876,8126,3598,1333,2
934,393,21725,3,2,865,1827,2299,569,1
3422,1212,23332,4,3,2653,90,4118,120166,1
2750,2090,20186,3,2,3762,2768,3448,1179,1
486,3605,20626,4,3,604,79,1746,278,1
3899,3153,22104,3,2,1510,609,3757,0,1
976,830,21291,3,2,1217,2185,2967,669,1
2487,2765,30727,9,4,41,500,740,117923,1
2002,2116,22672,0,1,2039,607,711,1152,1
1798,3071,30260,9,4,3798,150,194,1194,1
1500,1873,21130,4,3,909,202,2739,1237,1
3613,789,23263,4,3,3051,286,3917,120035,1
1716,2654,20838,3,2,2244,1563,1908,795,1
1730,2774,20507,3,2,1464,930,1600,483,1
1302,1669,20917,3,2,1508,585,2615,0,1
1207,848,21325,3,2,1240,4898,2998,675,1
1869,2725,22500,3,2,3132,3019,1502,1008,1
271,292,23019,3,2,2411,2603,584,119636,1
657,105,21821,4,3,3204,940,2183,3176,1
1064,740,21310,3,2,2206,2153,2983,774,1
2847,4141,21912,4,3,1302,310,1393,1418,1
4131,3909,22305,3,2,2765,1277,975,965,1
1312,3507,30289,9,4,2821,36,219,1483,1
1469,1456,21062,0,1,1511,899,2888,0,1
2706,2280,20343,4,3,2318,439,3380,802,1
3307,2091,20119,0,1,1502,903,3497,0,1
3973,3996,22293,4,3,703,189,964,279,1
626,59,22882,4,3,1214,4612,2390,117929,1
2617,2393,20366,4,3,1076,199,363,1247,1
1517,42,21683,0,1,953,13093,2208,588,1
3567,1314,23236,4,3,2569,3056,3886,119691,1
3598,743,23290,4,3,3210,314,3952,120086,1
2396,1579,21416,0,1,1944,908,1126,0,1
3300,3734,21980,3,2,2106,482,785,745,1
3302,4057,21959,3,2,3617,2136,1355,1146,1
385,170,21804,3,2,3470,1506,2380,1438,1
3712,6,30737,9,4,3529,557,3137,117950,1
3767,7,30659,5,11,3729,3747,2548,2840,1
1013,3264,20698,4,3,3503,283,1686,1110,1
3244,1838,20073,0,1,3401,2772,3054,1086,1
3082,3132,20125,3,2,1108,7,360,635,2
2971,3988,21929,4,3,962,113,1377,120093,1
1886,982,21330,3,2,78,2332,3003,385,1
586,879,23121,3,2,307,865,536,119651,1
1994,1216,21349,3,2,20,870,1270,367,1
4051,3754,22261,3,2,1335,3871,918,720,1
3281,2456,20397,4,3,1287,118,3327,692,1
3542,3586,22694,0,1,1390,2008,985,376,1
2312,2676,21618,3,2,3517,1383,1216,1114,1
3032,3341,20249,4,3,942,372,3194,1240,1
1358,1299,21154,3,2,2620,6024,2900,949,1
3036,4019,30615,9,4,2991,46,2513,3076,1
601,430,21689,3,2,1744,340,2264,847,1
55,2017,22405,3,2,3050,4267,2102,991,1
3021,775,22908,4,3,2768,2184,1458,119108,1
460,3502,20633,4,3,3642,841,1739,2005,1
1578,1462,21076,4,3,819,322,2690,1226,1
635,972,22424,3,2,1592,891,3012,890,1
4111,3975,30735,9,4,3041,9,748,117937,1
668,621,21275,3,2,1737,407,2225,847,1
3773,2192,22018,3,2,1257,2268,3674,1365,1
3648,3292,22088,0,1,1974,1823,863,1056,1
4004,3907,22233,3,2,893,1706,928,572,1
3109,2253,20183,3,2,3760,2821,3451,1179,1
4076,3709,22814,4,3,686,50,1493,291,1
776,332,21722,3,2,1521,214,2296,0,1
1796,2810,20747,4,3,2262,751,1993,810,1
24,966,22919,3,2,2751,2876,389,119271,1
3815,2328,22023,3,2,1492,244,3679,0,1
1250,749,21305,3,2,2205,2272,2978,774,1
1070,518,21717,4,3,3795,697,2291,120170,1
4099,3847,22217,0,1,3582,1474,893,1127,1
3499,2798,22062,3,2,3380,2808,3717,1465,1
3379,3082,30666,12,8,3790,22127,2553,3094,1
2704,3860,21890,3,2,1187,4068,1411,656,1
2569,1692,21512,4,3,2094,103,1164,739,1
1493,2683,20840,4,3,471,494,1906,512,1
3804,1989,22009,4,3,3333,907,3665,1979,1
1950,1770,20961,3,2,2038,913,2654,0,1
883,354,23282,4,3,1215,387,3942,668,1
2417,1789,21517,0,1,1669,918,1169,0,1
2820,3955,21899,4,3,2199,102,1405,117812,1
369,386,23038,3,2,1760,205,567,119635,1
815,240,21841,4,3,1330,422,2203,3171,1
2756,2620,20056,3,2,1578,330,3069,0,1
1771,2075,20942,0,1,1862,1459,2636,0,1
3195,3251,20212,3,2,1119,6039,3219,636,1
2382,2504,21647,3,2,990,1376,1241,599,1
2994,1177,22452,6,6,1271,835,3968,117766,3
4075,3646,22471,0,1,1975,3956,1062,1056,1
2304,1787,21412,0,1,1671,1104,1122,0,1
3778,2511,22045,3,2,2114,2601,3701,1348,1
695,389,30564,9,4,2985,92,2472,3067,1
372,210,22773,4,3,1159,240,758,1411,1
47,2179,22385,3,2,1654,901,2095,405,1
1138,1488,21191,0,1,1286,3050,2779,691,1
3237,2557,20387,4,3,3275,298,3337,1048,1
92,882,22885,0,1,3593,1,4170,1133,1
321,572,22961,3,2,1929,239,446,0,1
1135,669,21660,3,2,161,1256,2245,418,1
1475,578,30050,11,9,3355,787,33,3217,1
2680,2055,20401,4,3,65,174,3323,1199,1
2929,1187,23298,3,2,1274,1689,3966,117766,1
298,1227,22425,0,1,1096,15303,3013,632,1
1417,3447,20576,3,2,1458,613,1806,479,1
2527,3403,30163,9,4,2943,140,111,2984,1
3116,2882,30123,9,4,2957,74,83,3010,1
2512,2501,20336,4,3,3800,215,3385,1195,1
3947,2884,22460,3,2,902,1670,3123,360,1
3674,2578,22055,0,1,1482,1082,3711,0,1
3142,3768,22631,3,2,3709,2016,3538,1170,1
2280,1272,21463,3,2,1899,926,1307,0,1
3135,2880,20311,4,3,2397,235,3409,868,1
3743,2106,22454,0,1,1491,2265,3118,0,1
2524,3628,21852,3,2,2753,1787,823,963,1
974,3180,20552,3,2,919,3097,1829,583,1
602,3581,20624,4,3,354,97,1748,224,1
1436,3144,20716,4,3,2447,41,1668,117930,1
2410,2059,30473,9,4,2983,139,2419,3065,1
3813,1600,22172,4,3,2558,167,3775,1374,1
826,803,20903,3,2,252,1141,2814,453,1
2924,3868,21935,4,3,679,133,807,1544,1
2474,2896,30729,9,4,783,187,742,117921,1
3739,1453,30815,9,4,785,8277,3871,119768,1
3478,2188,30753,11,9,2138,34,1466,761,1
2135,76,22443,0,1,1621,6297,3579,640,1
2783,4142,22626,3,2,1186,1271,3532,656,1
1320,3526,30290,9,4,2820,43,220,1482,1
3236,3733,21972,0,1,2102,5751,793,744,1
3700,1525,30819,9,4,950,3195,3875,119772,1
1753,1156,21024,4,3,2302,2053,2850,827,1
2052,1753,22660,3,2,1478,945,1194,506,1
4085,3752,30677,9,4,3005,97,2561,3113,1
2570,3342,20065,3,2,266,6100,3264,455,1
2484,3201,20273,4,3,750,535,3172,523,1
3920,4001,22274,4,3,692,444,946,296,1
2331,3870,21593,4,3,506,145,830,2413,1
2690,2114,20045,3,2,1706,358,3075,0,1
2600,3222,22830,4,3,2640,1,3017,2893,2
3427,2371,20222,3,2,1123,6543,3429,636,1
2593,3217,22830,4,3,2640,63,3016,2893,3
2104,1195,30452,9,4,2881,88,2401,2879,1
3107,2664,20383,4,3,1027,91,3281,606,2
2874,1743,20033,0,1,1951,416,3084,1086,1
1002,1557,23367,4,3,224,272,327,2931,1
4035,4030,22742,0,1,3095,822,1032,1004,1
2715,2701,22958,4,3,3457,13,418,1094,1
548,575,23188,4,3,338,519,671,119739,1
2817,4102,30604,9,4,2840,78,2505,1549,1
722,381,30572,9,4,2813,89,2479,1469,1
1674,1702,30422,9,4,347,2,331,1851,1
2473,4094,21580,3,2,50,6090,1448,375,1
3372,3623,30882,9,4,3532,32,4125,120160,4
3914,3238,22101,4,3,3332,59,3754,1565,1
2238,3214,20145,3,2,1052,2862,3240,615,1
57,2171,22388,3,2,3552,8914,2096,405,1
2696,3093,20079,3,2,1913,915,3261,0,1
1407,1688,21144,3,2,2622,2979,2753,949,1
1142,1641,21196,3,2,446,281,2781,500,1
4134,3944,22483,4,3,3407,393,1074,1087,1
2101,2640,21622,3,2,1147,4407,1220,644,1
1029,160,21836,3,2,3672,1530,2198,3166,1
3716,782,22129,3,2,255,6347,3795,1379,1
928,603,21279,3,2,1475,403,2229,504,1
3384,2214,20426,4,3,508,89,3300,2279,1
543,97,21814,4,3,2487,1220,2176,3174,1
3090,2016,20088,3,2,268,6051,3041,455,1
1853,1052,21022,0,1,2042,922,2848,0,1
3098,3978,21946,4,3,565,191,1368,86,1
3948,4033,22854,4,3,665,177,1479,303,1
421,1115,30354,9,4,823,135,274,549,1
2930,2344,20348,4,3,2308,656,3375,833,1
498,3249,20640,3,2,922,5480,1733,583,1
3364,3660,22800,1,12,174,3935,3981,422,2
2485,3371,20229,4,3,1292,329,3214,694,1
2727,1258,22548,0,1,3785,14319,3584,117786,1
212,271,23215,3,2,1547,140,3818,119662,1
1529,1276,22680,3,2,1367,598,719,367,1
3210,2826,20308,4,3,2246,100,3502,797,1
2094,2379,21627,3,2,1583,609,1222,0,1
648,1173,30339,9,4,2928,34,261,2962,1
2224,2646,21642,3,2,1990,613,1236,1114,1
2748,3356,20240,4,3,2448,224,3203,854,1
4086,3827,22729,3,2,1798,94,1019,960,1
1110,3455,20582,3,2,1452,914,1800,0,1
244,970,23124,4,3,306,880,534,119651,1
1881,2549,30846,9,4,362,92,1919,347,1
29,1544,30708,11,9,3727,10289,2590,3130,1
2383,4159,21999,0,1,1652,545,1347,0,1
2054,2539,21623,0,1,3663,2753,1854,1152,1
1095,2727,30207,9,4,2422,2079,146,886,1
411,568,23250,4,3,2715,65,3903,119696,1
1587,2583,22504,3,2,273,1968,1506,456,1
591,1161,21240,4,3,2555,355,2946,1280,1
1763,2530,20464,3,2,274,3672,1640,456,1
3943,2823,22115,0,1,2165,1883,3768,1359,1
1252,3069,22542,4,3,862,88,1517,117884,1
159,274,22977,3,2,237,787,609,119681,1
3102,2329,20352,4,3,2172,251,3371,764,1
2765,2048,20408,4,3,465,484,3316,508,1
2113,2232,21629,3,2,3562,2893,1224,1120,1
3795,2292,22021,0,1,1481,682,3677,0,1
1811,1375,21016,4,3,505,990,2842,1892,1
640,391,21692,4,3,704,196,2267,140,1
1266,3541,20618,4,3,2177,105,1762,120045,1
3206,2762,20128,3,2,1574,371,3493,0,1
1061,3597,20880,0,1,2595,1566,1657,931,1
1037,131,22576,3,2,1059,972,2152,2038,1
1228,3291,20672,4,3,222,118,1701,118670,1
