the_geom,marker_id,meter_id,bay_id,last_edit,rd_seg_id,rd_seg_dsc
"MULTIPOLYGON (((144.972672231122 -37.7964389662, 144.972674827271 -37.796417324006, 144.972737106642 -37.796424383549, 144.97273365161 -37.796446120903, 144.972672231122 -37.7964389662)))",,,1546,20201223122240,20780,Palmerston Street between Canning Street and Rathdowne Street
"MULTIPOLYGON (((144.939356132262 -37.813654409, 144.939326538861 -37.813605716213, 144.939346700516 -37.813598036905, 144.939376296223 -37.813646728827, 144.939356132262 -37.813654409)))",13741W,,23782,20210517135824,23225,Waterfront Way between Footscray Road and Docklands Drive
"MULTIPOLYGON (((144.936271773621 -37.81526936745, 144.93621034599 -37.815292763915, 144.936199478938 -37.81527491588, 144.936260906582 -37.815251518519, 144.936271773621 -37.81526936745)))",,,23840,20210616094128,23256,Docklands Drive between Pearl River Road and Docklands Drive
"MULTIPOLYGON (((144.922671146553 -37.823855470326, 144.922676318303 -37.823897716452, 144.922648575718 -37.823901378645, 144.922642933526 -37.823859055729, 144.922671146553 -37.823855470326)))",,,4152,20201223122246,22148,Turner Street between Salmon Street and Douglas Street
"MULTIPOLYGON (((144.955956674018 -37.818481006848, 144.955893068723 -37.818499044472, 144.955884991307 -37.818481145703, 144.955948537567 -37.818462982695, 144.955956674018 -37.818481006848)))",2080N,,20241,20201208142002,20120,Collins Street between King Street and Spencer Street
"MULTIPOLYGON (((144.957243899595 -37.805421158313, 144.95724890606 -37.805392601276, 144.957302933351 -37.805398570654, 144.957297906714 -37.805426994871, 144.957243899595 -37.805421158313)))",,,23663,20210517135824,20931,Cobden Street between Victoria Street and Princess Street
"MULTIPOLYGON (((144.98837044698 -37.809822729285, 144.988438660358 -37.809830215455, 144.988435346883 -37.80984922061, 144.988367133488 -37.809841734437, 144.98837044698 -37.809822729285)))",15725S,,15511,20201223122254,21583,Victoria Parade between Simpson Street and Powlett Street
"MULTIPOLYGON (((144.949250904579 -37.812606244752, 144.949210813982 -37.81263500049, 144.949192728076 -37.812619106896, 144.949191028054 -37.812617612879, 144.949231119834 -37.812588855367, 144.949250904579 -37.812606244752)))",,,12655,20201208141147,21502,Intersection of Adderley Street and Jeffcott Street
"MULTIPOLYGON (((144.946405536388 -37.802615883975, 144.946409938116 -37.802591587556, 144.946473802673 -37.802598746349, 144.946469296463 -37.802623002197, 144.946405536388 -37.802615883975)))",,,7128,20201223122251,21015,Queensberry Street between Curzon Street and Abbotsford Street
"MULTIPOLYGON (((144.948146546862 -37.809854774673, 144.948179119656 -37.809896899912, 144.948151465276 -37.809910245649, 144.948118917732 -37.809868152385, 144.948146546862 -37.809854774673)))",,,11141,20201208141011,21479,Rosslyn Street between Adderley Street and Spencer Street
"MULTIPOLYGON (((144.942041818728 -37.804767988526, 144.941984271726 -37.8047613027, 144.941988600219 -37.804736961035, 144.942046119777 -37.804743734695, 144.942041818728 -37.804767988526)))",C10224,,2133,20201223122242,21330,Anderson Street between Miller Street and Victoria Street
"MULTIPOLYGON (((144.907002389562 -37.824254025781, 144.907024659221 -37.824241359263, 144.907058262095 -37.824278971133, 144.907035350388 -37.82429212549, 144.907002389562 -37.824254025781)))",,,6709,20201223122249,22168,Lorimer Street between West Gate Bridge and Todd Road
"MULTIPOLYGON (((144.958788546284 -37.812216849979, 144.958719150862 -37.812236813787, 144.958712440488 -37.812222192137, 144.958781849839 -37.812202258313, 144.958788546284 -37.812216849979)))",3469S,,10014,20201208140846,20044,Little Lonsdale Street between Queen Street and William Street
"MULTIPOLYGON (((144.941216351481 -37.814015455502, 144.941238871205 -37.814006878979, 144.941265951942 -37.814051532468, 144.941243462052 -37.814060097802, 144.941216351481 -37.814015455502)))",,,15861,20201208141520,22779,Saint Mangos Lane between Docklands Drive and Caravel Lane
"MULTIPOLYGON (((144.923553222301 -37.823848568709, 144.923524390218 -37.82384890911, 144.923523966464 -37.823807527167, 144.923552894772 -37.823807157823, 144.923553222301 -37.823848568709)))",,,5020,20201223122247,22148,Turner Street between Salmon Street and Douglas Street
"MULTIPOLYGON (((144.946071345298 -37.819205175145, 144.946058536485 -37.819208870002, 144.946048056558 -37.819186008271, 144.946060864231 -37.819182313395, 144.946071345298 -37.819205175145)))",,,21983,20201208142200,22801,Bourke Street between Harbour Esplanade and Enterprize Way
"MULTIPOLYGON (((144.966288418105 -37.807109005077, 144.96628506218 -37.807128114256, 144.966240031197 -37.80712337766, 144.966223679147 -37.807121657865, 144.966227035755 -37.807102524367, 144.966288418105 -37.807109005077)))",,,9823,20201208140835,21603,Victoria Street between Drummond Street and Lygon Street
"MULTIPOLYGON (((144.95773976464 -37.796512305158, 144.957739491518 -37.79651451101, 144.957733289447 -37.796566514942, 144.957708864516 -37.796565276705, 144.957715499595 -37.796510993996, 144.95773976464 -37.796512305158)))",,,5122,20201223122247,22608,Royal Parade between Morrah Street and Story Street
"MULTIPOLYGON (((144.9655045223 -37.828189542368, 144.965498489709 -37.82820991911, 144.965432693785 -37.828197497596, 144.965438727652 -37.828177116374, 144.9655045223 -37.828189542368)))",,,4819,20201208140333,22120,Miles Street between Sturt Street and Moore Street
"MULTIPOLYGON (((144.983981209863 -37.828130628879, 144.984023397191 -37.828138503003, 144.983955187962 -37.828172050166, 144.983913000623 -37.828164176017, 144.983981209863 -37.828130628879)))",,,18866,20201208141833,22492,Alexandra Avenue between Swan Street Bridge and Anderson Street
"MULTIPOLYGON (((144.964578342632 -37.802577752668, 144.964569332634 -37.80263041315, 144.964538415384 -37.802627079697, 144.964547399366 -37.802574416064, 144.964578342632 -37.802577752668)))",,,9719,20201208140830,20806,Pelham Street between Cardigan Street and Swanston Street
"MULTIPOLYGON (((144.984267979698 -37.833326625058, 144.984335587007 -37.833334861336, 144.984332308339 -37.83335179057, 144.984264699903 -37.83334355337, 144.984267979698 -37.833326625058)))",20209S,,16291,20201223122254,22284,Acland Street between Anderson Street and Walsh Street
"MULTIPOLYGON (((144.988746721905 -37.815700882446, 144.98875266763 -37.815659235977, 144.988781134751 -37.81566238881, 144.988775194658 -37.815703995724, 144.988746721905 -37.815700882446)))",,,3123,20201223122244,21919,George Street between Hoddle Street and Simpson Street
"MULTIPOLYGON (((144.948594828199 -37.805048766872, 144.948585960836 -37.805099009707, 144.948564511224 -37.805096627317, 144.948563919206 -37.805096533433, 144.948563337918 -37.805096403932, 144.948562772599 -37.805096234912, 144.948562227528 -37.805096027653, 144.94856170683 -37.805095783723, 144.948561214445 -37.805095504967, 144.9485607541 -37.805095193496, 144.948560329277 -37.805094851666, 144.948559943193 -37.805094482065, 144.948559598768 -37.805094087489, 144.94855929861 -37.805093670925, 144.94855904499 -37.805093235525, 144.948558839826 -37.805092784583, 144.948558684673 -37.805092321513, 144.948558580704 -37.805091849819, 144.948558528705 -37.805091373071, 144.948558529071 -37.805090894875, 144.948558588288 -37.805090419574, 144.948566499281 -37.805045595968, 144.948594828199 -37.805048766872)))",7633S,,11038,20201208141003,20994,Victoria Street between Errol Street and Curzon Street
"MULTIPOLYGON (((144.964622725572 -37.828314618483, 144.964605617366 -37.828372042017, 144.964579072164 -37.828367116877, 144.964596180413 -37.828309692446, 144.964622725572 -37.828314618483)))",,,20101,20201208141951,22461,Moore Street between Miles Street and Kings Way
"MULTIPOLYGON (((144.951064605385 -37.804162315527, 144.951060023395 -37.80418825364, 144.951034541173 -37.804185445571, 144.951043934575 -37.804132378381, 144.951069164343 -37.804135361389, 144.951064605385 -37.804162315527)))",6358E,,11877,20201208141100,20980,Leveson Street between Victoria Street and Queensberry Street
"MULTIPOLYGON (((144.934111152406 -37.81729884949, 144.933797526491 -37.817418044056, 144.933787639284 -37.817396558751, 144.934098712915 -37.817278247636, 144.934111152406 -37.81729884949)))",,,8210,20201223122252,23322,Docklands Drive between Docklands Drive and Western Link Road
"MULTIPOLYGON (((144.957203534677 -37.809254458766, 144.957207273294 -37.809233628965, 144.957281173259 -37.809241819382, 144.957277300676 -37.8092630596, 144.957203534677 -37.809254458766)))",6720N,,19820,20201208141932,,
"MULTIPOLYGON (((144.984374685475 -37.842939129001, 144.984363494742 -37.84299245276, 144.98433659753 -37.842988902984, 144.984347789442 -37.842935578346, 144.984374685475 -37.842939129001)))",,,17372,20201208141659,22751,Intersection of Pasley Street and Pasley Street South
"MULTIPOLYGON (((144.961022465124 -37.815730907053, 144.961029496923 -37.815733089808, 144.961032636432 -37.815739954356, 144.961024806936 -37.815755821847, 144.961012116394 -37.815751881135, 144.961022465124 -37.815730907053)))",,,10058,20201208140848,20173,Queen Street between Little Collins Street and Bourke Street
"MULTIPOLYGON (((144.95022823993 -37.805942914752, 144.950270342295 -37.805978286087, 144.950248052287 -37.805994988877, 144.950205949924 -37.805959617534, 144.95022823993 -37.805942914752)))",,,14996,20201208141417,21373,Roden Street between King Street and Eades Place
"MULTIPOLYGON (((144.974255818802 -37.796187238397, 144.974265966745 -37.796128760568, 144.974290045193 -37.796131090651, 144.974279869293 -37.796189677946, 144.974255818802 -37.796187238397)))",,,1132,20201223122240,20595,Station Street between Palmerston Street and Kay Street
"MULTIPOLYGON (((144.971844717158 -37.800906771008, 144.971772952079 -37.80089928624, 144.971776318356 -37.800877159899, 144.971848216678 -37.800884672192, 144.971844717158 -37.800906771008)))",,,2012,20201223122241,20682,Carlton Street between Canning Street and Rathdowne Street
"MULTIPOLYGON (((144.983913792444 -37.812841753195, 144.983911093752 -37.812862663003, 144.983837173764 -37.812854539371, 144.983839886722 -37.81283352347, 144.983913792444 -37.812841753195)))",,,3873,20201223122246,21890,Gipps Street between Powlett Street and Clarendon Street
"MULTIPOLYGON (((144.968186989891 -37.810655988484, 144.968123098974 -37.810674770496, 144.968114780832 -37.810656871071, 144.96817865478 -37.810638044612, 144.968186989891 -37.810655988484)))",2845S,,20789,20201208142044,20003,Lonsdale Street between Exhibition Street and Russell Street
"MULTIPOLYGON (((144.965693637327 -37.829335585666, 144.96566607239 -37.829330170031, 144.965681324268 -37.82927925499, 144.965708129686 -37.829283904117, 144.965693637327 -37.829335585666)))",,,5931,20201208140436,22118,Sturt Street between Miles Street and Coventry Street
"MULTIPOLYGON (((144.909516660381 -37.803611706929, 144.90948821383 -37.803558741236, 144.909502385327 -37.803530048152, 144.909530672198 -37.803582715424, 144.909522328223 -37.803600417665, 144.909516660381 -37.803611706929)))",,,3953,20201223122246,21685,Sims Street between Dynon Road and Footscray Road
"MULTIPOLYGON (((144.989317467299 -37.810970253234, 144.989382353668 -37.810977319784, 144.989378907632 -37.810997240102, 144.989314020136 -37.810990172629, 144.989317467299 -37.810970253234)))",15546N,,15559,20201223122254,21573,Albert Street between Hoddle Street and Simpson Street
"MULTIPOLYGON (((144.950556782839 -37.81216660295, 144.950490389666 -37.812185381326, 144.950481976192 -37.812166519295, 144.950483931589 -37.812165967567, 144.950548361193 -37.812147789445, 144.950556782839 -37.81216660295)))",,,12496,20201208141137,21501,Jeffcott Street between Adderley Street and Spencer Street
"MULTIPOLYGON (((144.964737788358 -37.80548969034, 144.964726057865 -37.80555661899, 144.96470726597 -37.805554586464, 144.964719099542 -37.80548766861, 144.964737788358 -37.80548969034)))",,,10384,20201208140910,20504,Cardigan Street between Victoria Street and Queensberry Street
"MULTIPOLYGON (((144.965517470538 -37.804904752838, 144.965514195408 -37.804923481297, 144.965446705895 -37.804916073715, 144.965449976918 -37.804897371321, 144.965517470538 -37.804904752838)))",,,10470,20201208140915,22499,Queensberry Street between Lygon Street and Cardigan Street
"MULTIPOLYGON (((144.95702344061 -37.787923219065, 144.957050522679 -37.787920850128, 144.957057569832 -37.787971646537, 144.957030487769 -37.787974014575, 144.95702344061 -37.787923219065)))",,,14828,20201208141408,22436,The Avenue between Leonard Street and MacArthur Road
"MULTIPOLYGON (((144.988583876227 -37.817465543578, 144.988518139488 -37.817458964861, 144.988521517418 -37.817437725907, 144.988587254163 -37.817444303721, 144.988583876227 -37.817465543578)))",15259S,,15184,20201223122253,21958,Wellington Parade South between Punt Road and Vale Street
"MULTIPOLYGON (((144.962504454559 -37.81436945246, 144.962432057026 -37.814390526306, 144.962424029802 -37.814373155116, 144.962496364021 -37.814351945905, 144.962504454559 -37.81436945246)))",2384N,,9201,20201208140802,20084,Bourke Street between Elizabeth Street and Queen Street
"MULTIPOLYGON (((144.966526969393 -37.826576574272, 144.966511206922 -37.826629164933, 144.966484734758 -37.82662399727, 144.966500494679 -37.826571417383, 144.966526969393 -37.826576574272)))",8442E,,20132,20201208141953,22877,Intersection of Sturt Street and Grant Street
"MULTIPOLYGON (((144.974220847523 -37.814098879844, 144.974244694194 -37.814150002963, 144.974225642016 -37.81415544903, 144.97420193501 -37.814104286856, 144.974220847523 -37.814098879844)))",29W,,21382,20201208142122,20198,Spring Street between Flinders Lane and Collins Street
"MULTIPOLYGON (((144.983825170419 -37.809511871307, 144.983815684266 -37.809564000718, 144.983791795074 -37.809561263937, 144.983801282378 -37.809509134549, 144.983825170419 -37.809511871307)))",12064E,,15735,20201223122254,21588,Clarendon Street between Albert Street and Victoria Parade
"MULTIPOLYGON (((144.94817413436 -37.809841341258, 144.948206708699 -37.809883452097, 144.948179119656 -37.809896899912, 144.948146546862 -37.809854774673, 144.94817413436 -37.809841341258)))",,,11142,20201208141011,21479,Rosslyn Street between Adderley Street and Spencer Street
"MULTIPOLYGON (((144.971268623132 -37.828202020105, 144.971263639115 -37.828256846425, 144.971236410207 -37.828255712158, 144.971241390887 -37.828200883979, 144.971268623132 -37.828202020105)))",,,20575,20201208142027,22704,St Kilda Road between Anzac Avenue and Coventry Street
"MULTIPOLYGON (((144.970236576229 -37.798293913564, 144.970246404465 -37.798235419814, 144.970247519276 -37.798235560688, 144.970268220395 -37.798237486436, 144.970258392176 -37.798295980187, 144.970236576229 -37.798293913564)))",,,1394,20201223122240,20563,Rathdowne Street between Faraday Street and Elgin Street
"MULTIPOLYGON (((144.958029211302 -37.7814963911, 144.958026521426 -37.781517761898, 144.957890925532 -37.781507076896, 144.957893625239 -37.781485721592, 144.957983487087 -37.781492632594, 144.957986204983 -37.78149285184, 144.958029211302 -37.7814963911)))",,,12736,20201208141152,22384,Ievers Street between Royal Parade and The Avenue
