Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2019,607,104246,104246,107-109 George Street EAST MELBOURNE 3002,East Melbourne,Residential,5,144.98670,-37.81570,POINT (144.9867 -37.8157)
2019,607,104247,104247,111-115 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98660,-37.81570,POINT (144.9866 -37.8157)
2019,607,104248,104248,117-119 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98650,-37.81570,POINT (144.9865 -37.8157)
2019,607,104249,104249,121 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98640,-37.81570,POINT (144.9864 -37.8157)
2019,607,104251,104251,125-127 George Street EAST MELBOURNE 3002,East Melbourne,Residential,3,144.98630,-37.81570,POINT (144.98630000000003 -37.8157)
2019,607,104252,104252,129-131 George Street EAST MELBOURNE 3002,East Melbourne,Residential,3,144.98610,-37.81560,POINT (144.9861 -37.8156)
2019,607,104253,104253,133-135 George Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98600,-37.81560,POINT (144.986 -37.8156)
2019,607,107691,107691,16-24 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,10,144.98570,-37.81570,POINT (144.9857 -37.8157)
2019,607,107692,107692,14 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98570,-37.81590,POINT (144.9857 -37.8159)
2019,607,107693,107693,12 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98570,-37.81600,POINT (144.9857 -37.816)
2019,607,108729,108729,13 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98750,-37.81620,POINT (144.9875 -37.8162)
2019,607,108730,108730,15 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98750,-37.81610,POINT (144.9875 -37.8161)
2019,607,108731,108731,17 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98760,-37.81600,POINT (144.9876 -37.816)
2019,607,108732,108732,19-27 Simpson Street EAST MELBOURNE 3002,East Melbourne,Private,4,144.98750,-37.81590,POINT (144.9875 -37.8159)
2019,607,108733,108733,29-37 Simpson Street EAST MELBOURNE 3002,East Melbourne,Private,3,144.98750,-37.81570,POINT (144.9875 -37.8157)
2019,607,108733,108733,29-37 Simpson Street EAST MELBOURNE 3002,East Melbourne,Private,2,144.98750,-37.81570,POINT (144.9875 -37.8157)
2019,607,109997,109997,132-142 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,4,144.98560,-37.81620,POINT (144.9856 -37.8162)
2019,607,109997,109997,132-142 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,4,144.98560,-37.81620,POINT (144.9856 -37.8162)
2019,607,109998,109998,122-130 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,26,144.98600,-37.81620,POINT (144.986 -37.8162)
2019,607,109999,109999,118 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,8,144.98620,-37.81610,POINT (144.9862 -37.8161)
2019,607,110001,110001,110-112 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,16,144.98650,-37.81620,POINT (144.9865 -37.8162)
2019,607,110002,110002,98-108 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,102,144.98680,-37.81620,POINT (144.9868 -37.8162)
2019,607,110003,110003,94-96 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,16,144.98690,-37.81620,POINT (144.9869 -37.8162)
2019,607,110005,110005,84 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,2,144.98720,-37.81630,POINT (144.9872 -37.816300000000005)
2019,607,110011,110011,74 Wellington Parade EAST MELBOURNE 3002,East Melbourne,Private,2,144.98760,-37.81640,POINT (144.9876 -37.8164)
2019,608,104276,104276,130-134 George Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98610,-37.81510,POINT (144.9861 -37.8151)
2019,608,104278,104278,116-118 George Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98660,-37.81510,POINT (144.9866 -37.8151)
2019,608,104279,104279,108-114 George Street EAST MELBOURNE 3002,East Melbourne,Residential,15,144.98680,-37.81510,POINT (144.9868 -37.8151)
2019,608,104280,104280,96-106 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98710,-37.81510,POINT (144.9871 -37.8151)
2019,608,104281,104281,92-94 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98730,-37.81490,POINT (144.9873 -37.8149)
2019,608,104283,104283,88 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98740,-37.81520,POINT (144.9874 -37.8152)
2019,608,104285,104285,84 George Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98750,-37.81530,POINT (144.9875 -37.8153)
2019,608,104287,104287,80 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98770,-37.81530,POINT (144.9877 -37.8153)
2019,608,104288,104288,78 George Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98770,-37.81530,POINT (144.9877 -37.8153)
2019,608,104944,104944,67-71 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98790,-37.81460,POINT (144.9879 -37.8146)
2019,608,104945,104945,73-75 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98780,-37.81460,POINT (144.9878 -37.8146)
2019,608,104947,104947,81-83 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98760,-37.81460,POINT (144.9876 -37.8146)
2019,608,104949,104949,89 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98740,-37.81460,POINT (144.9874 -37.8146)
2019,608,104953,104953,101 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98700,-37.81460,POINT (144.98700000000002 -37.8146)
2019,608,104954,104954,103 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98690,-37.81470,POINT (144.9869 -37.8147)
2019,608,104955,104955,105 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98680,-37.81460,POINT (144.9868 -37.8146)
2019,608,104957,104957,111 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98660,-37.81460,POINT (144.9866 -37.8146)
2019,608,104958,104958,113-117 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,6,144.98650,-37.81460,POINT (144.9865 -37.8146)
2019,608,104959,104959,119-121 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98630,-37.81450,POINT (144.98630000000003 -37.8145)
2019,608,107684,107684,127-143 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,21,144.98590,-37.81440,POINT (144.9859 -37.8144)
2019,608,107685,107685,62-68 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98590,-37.81460,POINT (144.9859 -37.8146)
2019,608,107686,107686,56-60 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98590,-37.81470,POINT (144.9859 -37.8147)
2019,608,107687,107687,54 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98600,-37.81480,POINT (144.986 -37.8148)
2019,608,107688,107688,50-52 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98590,-37.81490,POINT (144.9859 -37.8149)
2019,608,107689,107689,136-148 George Street EAST MELBOURNE 3002,East Melbourne,Residential,10,144.98580,-37.81510,POINT (144.9858 -37.8151)
2019,608,108734,108734,51 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81520,POINT (144.9877 -37.8152)
2019,608,108735,108735,53 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81510,POINT (144.9877 -37.8151)
2019,608,108736,108736,55 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81500,POINT (144.9877 -37.815000000000005)
2019,608,108737,108737,57 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81500,POINT (144.9877 -37.815000000000005)
2019,608,108740,108740,63 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81480,POINT (144.9877 -37.8148)
2019,608,108741,108741,65 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81480,POINT (144.9877 -37.8148)
2019,608,110864,110864,101 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98700,-37.81480,POINT (144.98700000000002 -37.8148)
2019,608,111203,111203,120-126 George Street EAST MELBOURNE 3002,East Melbourne,Private,3,144.98640,-37.81500,POINT (144.9864 -37.815000000000005)
2019,609,104320,104320,75-77 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,4,144.98790,-37.81350,POINT (144.9879 -37.8135)
2019,609,104321,104321,79 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98780,-37.81350,POINT (144.9878 -37.8135)
2019,609,104322,104322,81 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98760,-37.81360,POINT (144.9876 -37.8136)
2019,609,104323,104323,83-87 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98760,-37.81350,POINT (144.9876 -37.8135)
2019,609,104324,104324,91-95 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98740,-37.81350,POINT (144.9874 -37.8135)
2019,609,104326,104326,101-107 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,14,144.98710,-37.81350,POINT (144.9871 -37.8135)
2019,609,104327,104327,109-113 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98690,-37.81340,POINT (144.9869 -37.8134)
2019,609,104328,104328,115-119 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98680,-37.81340,POINT (144.9868 -37.8134)
2019,609,104329,104329,121 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98670,-37.81340,POINT (144.9867 -37.8134)
2019,609,104330,104330,123 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98660,-37.81340,POINT (144.9866 -37.8134)
2019,609,104331,104331,125 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98650,-37.81340,POINT (144.9865 -37.8134)
2019,609,104332,104332,127 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98650,-37.81340,POINT (144.9865 -37.8134)
2019,609,104333,104333,129 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98640,-37.81340,POINT (144.9864 -37.8134)
2019,609,104984,104984,120 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98630,-37.81390,POINT (144.98630000000003 -37.8139)
2019,609,104985,104985,118 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98640,-37.81390,POINT (144.9864 -37.8139)
2019,609,104986,104986,116 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98640,-37.81390,POINT (144.9864 -37.8139)
2019,609,104987,104987,114 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98650,-37.81390,POINT (144.9865 -37.8139)
2019,609,104992,104992,94-96 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98730,-37.81400,POINT (144.9873 -37.814)
2019,609,104993,104993,92 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,2,,,
2019,609,104994,104994,86-90 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,18,144.98750,-37.81400,POINT (144.9875 -37.814)
2019,609,104995,104995,78-82 Hotham Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98770,-37.81410,POINT (144.9877 -37.8141)
2019,609,107668,107668,112 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98610,-37.81320,POINT (144.9861 -37.8132)
2019,609,107669,107669,110 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98610,-37.81320,POINT (144.9861 -37.8132)
2019,609,107670,107670,108 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98610,-37.81330,POINT (144.9861 -37.8133)
2019,609,107671,107671,106 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98610,-37.81330,POINT (144.9861 -37.8133)
2019,609,107673,107673,102 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98610,-37.81340,POINT (144.9861 -37.8134)
2019,609,107674,107674,100 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98610,-37.81350,POINT (144.9861 -37.8135)
2019,609,107675,107675,98 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98610,-37.81360,POINT (144.9861 -37.8136)
2019,609,107676,107676,96 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98600,-37.81360,POINT (144.986 -37.8136)
2019,609,107677,107677,94 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98600,-37.81370,POINT (144.986 -37.813700000000004)
2019,609,107678,107678,92 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98600,-37.81370,POINT (144.986 -37.813700000000004)
2019,609,107679,107679,90 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98600,-37.81380,POINT (144.986 -37.8138)
2019,609,107680,107680,88 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98600,-37.81380,POINT (144.986 -37.8138)
2019,609,107681,107681,86 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98600,-37.81390,POINT (144.986 -37.8139)
2019,609,107682,107682,84 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98600,-37.81390,POINT (144.986 -37.8139)
2019,609,107683,107683,82 Powlett Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98600,-37.81400,POINT (144.986 -37.814)
2019,609,108746,108746,99 Simpson Street EAST MELBOURNE 3002,East Melbourne,Residential,1,144.98790,-37.81380,POINT (144.9879 -37.8138)
2019,610,104349,104349,90 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98660,-37.81280,POINT (144.9866 -37.8128)
2019,610,104350,104350,88 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98670,-37.81280,POINT (144.9867 -37.8128)
2019,610,104351,104351,86 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98680,-37.81280,POINT (144.9868 -37.8128)
2019,610,104352,104352,84 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,3,144.98690,-37.81280,POINT (144.9869 -37.8128)
2019,610,104354,104354,76-78 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98710,-37.81280,POINT (144.9871 -37.8128)
2019,610,104355,104355,74 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98720,-37.81280,POINT (144.9872 -37.8128)
2019,610,104356,104356,72 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98720,-37.81290,POINT (144.9872 -37.8129)
2019,610,104357,104357,70 Gipps Street EAST MELBOURNE 3002,East Melbourne,Residential,2,144.98730,-37.81290,POINT (144.9873 -37.8129)
2019,610,104358,104358,66-68 Gipps Street EAST MELBOURNE 3002,East Melbourne,Private,6,144.98740,-37.81290,POINT (144.9874 -37.8129)
2019,610,104359,104359,58-64 Gipps Street EAST MELBOURNE 3002,East Melbourne,Private,11,144.98760,-37.81290,POINT (144.9876 -37.8129)
