Census year,Block ID,CLUE small area,Commercial Accommodation,Common Area,Community Use,Educational/Research,Entertainment/Recreation - Indoor,Equipment Installation,Hospital/Clinic,House/Townhouse,Institutional Accommodation,Manufacturing,Office,Park/Reserve,Parking - Commercial Covered,Parking - Commercial Uncovered,Parking - Private Covered,Parking - Private Uncovered,"Performances, Conferences, Ceremonies",Private Outdoor Space,Public Display Area,Residential Apartment,Retail - Cars,Retail - Shop,Retail - Showroom,Retail - Stall,Sports and Recreation - Outdoor,Square/Promenade,Storage,Student Accommodation,Transport,Transport/Storage - Uncovered,Unoccupied - Under Construction,Unoccupied - Under Demolition/Condemned,Unoccupied - Under Renovation,Unoccupied - Undeveloped Site,Unoccupied - Unused,Wholesale,Workshop/Studio,Total floor space in block
2020,544,Kensington,0,0,0,0,0,0,0,4216,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,5624
2020,545,Kensington,0,,0,0,0,0,0,7220,0,0,0,0,0,0,0,0,0,11494,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19523
2020,552,Kensington,0,0,0,0,0,0,0,8808,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12470
2020,555,Kensington,0,0,0,0,0,0,0,10900,0,0,0,0,0,0,0,0,0,2770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13670
2020,557,Kensington,0,0,0,0,0,0,0,1939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939
2020,558,Kensington,0,0,0,0,0,,0,13891,0,0,0,,0,0,0,0,0,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,16914
2020,559,Kensington,0,4121,0,0,415,,0,13544,0,0,0,0,0,0,3373,,0,8278,0,10936,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,42351
2020,567,Kensington,0,0,0,0,0,0,0,5042,0,0,0,0,0,0,0,0,0,1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220
2020,570,Kensington,,14330,0,0,19202,,0,0,0,0,9616,0,0,0,,0,0,918665,0,,0,0,0,0,,0,11566,0,0,0,0,0,0,,0,0,0,1338803
2020,603,East Melbourne,0,,0,0,0,0,0,3871,0,0,0,,0,0,0,,0,1998,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15532
2020,605,East Melbourne,0,1361,0,0,0,0,0,8440,0,0,0,0,0,0,,0,0,7481,0,8084,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25619
2020,607,East Melbourne,,4045,0,0,947,,3162,6190,0,0,12384,0,0,0,5262,,0,6775,0,5949,0,652,0,0,0,0,0,0,0,0,0,0,0,,1317,0,0,47648
2020,611,East Melbourne,0,,0,,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,20478
2020,613,East Melbourne,2430,17974,0,0,468,0,1675,1128,0,0,915,0,,0,21125,0,0,3711,,39048,0,849,0,0,0,0,,0,0,0,0,0,,0,1230,0,0,91543
2020,614,East Melbourne,,12369,0,0,,,20231,1413,0,0,0,0,,0,,0,0,7987,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,73364
2020,621,East Melbourne,,13984,0,,,1210,1155,,0,0,24550,0,0,0,6495,0,0,5992,,,0,0,0,0,0,0,0,0,0,0,0,,,0,3286,0,0,89260
2020,643,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,645,East Melbourne,0,,0,0,,0,15420,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22751
2020,646,East Melbourne,,2993,0,,,,3742,551,0,0,4103,0,,0,1184,0,0,3418,0,,0,,0,0,0,0,,,0,0,0,0,,0,2425,0,0,33078
2020,649,East Melbourne,0,4396,0,0,,0,0,,0,0,6627,,0,0,0,0,,,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,60202
2020,653,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,657,East Melbourne,0,3503,0,,0,0,0,17607,,0,0,0,0,0,1907,0,0,9360,0,9824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43459
2020,658,East Melbourne,0,,0,0,49732,,0,0,0,0,,,0,0,,0,0,,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,471635
2020,659,Melbourne (Remainder),0,24308,0,0,58951,,0,0,0,0,8739,,,0,0,0,,0,0,0,0,,0,0,,0,0,0,,0,,0,0,0,0,0,0,314759
2020,661,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,730,Southbank,,9025,0,0,,0,0,0,0,0,,0,0,0,15005,,0,1549,0,,0,,0,0,0,0,0,0,0,0,0,0,0,4491,2506,0,0,73371
2020,731,Southbank,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,732,Southbank,,15738,0,0,763,632,0,0,0,0,1408,0,0,0,14992,,0,,0,47834,0,,0,0,0,0,0,0,0,0,0,0,0,,769,0,0,92660
2020,737,Southbank,0,,0,,0,,0,0,0,0,4666,0,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,33671
2020,738,Southbank,0,20436,0,,,1217,0,0,0,0,19929,0,0,0,12820,0,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,97668
2020,739,Southbank,0,7906,0,,2807,,0,0,0,0,0,0,0,0,0,0,,3498,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52740
2020,741,Southbank,0,6176,0,,,,,0,0,0,5592,0,0,,,,,5128,,,0,,0,,0,,,0,0,0,0,0,0,0,496,0,0,37625
2020,742,Southbank,0,13049,0,0,,447,0,0,0,0,0,,0,0,11066,0,0,12712,0,39585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79573
2020,743,Southbank,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21834
2020,745,Southbank,0,1789,0,,0,0,0,0,0,0,,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,25758
2020,772,Docklands,0,1032,0,0,0,0,0,0,0,0,9994,0,0,0,,0,0,25489,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,2109,0,0,42055
2020,774,Port Melbourne,0,1661,0,0,,,0,0,0,,2097,0,0,0,,0,0,23672,0,,,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,50199
2020,776,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,25215
2020,777,Port Melbourne,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,11691,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,,0,0,23578
2020,782,Port Melbourne,0,,0,0,0,,0,0,0,,1710,0,0,0,0,0,0,41554,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,,,87234
2020,785,Port Melbourne,0,1973,0,,,0,0,0,0,,1198,0,0,0,0,0,0,81225,0,0,0,0,0,0,0,0,,0,0,,0,0,0,,9428,0,0,132295
2020,786,Port Melbourne,0,25673,0,,1012,10850,0,0,0,0,37725,,0,0,,0,0,253941,0,0,0,,,0,,0,10168,0,0,0,,0,0,222808,83501,2468,8686,849583
2020,790,Port Melbourne,0,10948,0,8924,776,,0,0,0,,42812,0,0,0,17428,0,0,96477,0,,0,,,0,0,0,46541,0,0,0,0,0,0,,15542,,15171,277532
2020,802,Southbank,0,78254,,0,11694,7804,,0,0,0,83446,0,,0,66294,0,0,7429,0,,,1143,,0,0,,0,0,0,0,0,0,2230,3098,22830,0,,427297
2020,803,Southbank,,,0,0,70032,0,0,0,0,0,,,,0,0,0,,,0,0,0,3503,0,0,0,,,0,0,0,0,0,0,0,992,0,0,332432
2020,808,Southbank,0,21437,0,,1049,283,,0,0,0,12907,,0,0,28141,0,,1118,0,58541,0,1735,,,0,0,581,0,0,0,0,0,0,0,1602,0,0,129391
2020,809,Southbank,0,,726,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,8414
2020,813,Southbank,0,,0,,,0,0,0,0,0,8550,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29522
2020,814,Southbank,0,,0,0,0,,0,0,0,0,12820,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20691
2020,815,Southbank,,,0,0,858,0,0,0,0,0,1326,0,0,0,,0,0,,0,,0,,0,0,0,0,,0,0,0,,0,0,0,,0,,30959
2020,849,South Yarra,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,851,Melbourne (Remainder),0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020,853,South Yarra,0,3562,0,0,0,0,0,9197,0,0,0,0,0,0,2535,0,0,13616,0,14500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43410
2020,855,South Yarra,0,6029,0,,0,,0,13104,0,0,0,0,0,0,,0,0,23438,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67870
2020,856,South Yarra,0,1659,0,0,0,0,0,6653,0,0,0,0,0,0,1978,0,0,7222,0,5819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23330
2020,857,South Yarra,0,6183,0,,0,0,0,19819,0,0,0,0,0,0,4776,0,0,24956,0,22497,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,80892
2020,860,South Yarra,0,8069,0,0,0,0,0,25049,0,0,0,0,0,0,,0,0,20759,0,37671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,96538
2020,861,South Yarra,0,5811,0,,1881,,0,20730,0,0,,0,0,0,2231,,0,19038,0,27094,0,374,0,0,0,0,0,0,0,0,0,0,,,,0,0,84373
2020,863,Melbourne (Remainder),0,,0,,0,,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80342
2020,903,Parkville,0,11428,0,,0,0,0,5543,0,0,0,0,0,0,8431,0,0,11410,0,23300,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,67923
2020,909,Parkville,0,,0,,0,0,0,,0,0,0,0,0,0,,0,,4163,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,12843
2020,910,Parkville,0,500,0,0,0,0,0,5193,0,0,0,0,0,0,,0,,2850,0,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11396
2020,929,Parkville,0,,0,0,,,,,,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,176403
2020,930,Parkville,0,,0,70176,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,202862
2020,1012,North Melbourne,0,1875,0,,0,,0,0,0,,4233,0,0,0,,,0,56590,0,0,0,0,0,0,0,0,11900,0,0,,,0,0,,,0,,201594
2020,1101,Docklands,,61246,0,0,4104,3673,0,0,0,0,119014,,,0,14757,0,0,45952,0,,0,26480,0,62,0,0,,0,47131,0,,0,0,0,372,0,,507792
2020,1106,Docklands,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,73762
2020,1107,Docklands,0,,,,,,0,0,0,0,,,0,0,0,0,0,14271,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42832
2020,1109,Docklands,40118,112338,0,454,9000,,,12767,0,0,16978,14375,,,75962,0,0,3981,0,244355,0,2676,0,0,,18976,,0,0,0,0,0,0,49832,12154,0,0,652033
2020,2381,North Melbourne,0,4418,0,,0,0,,0,0,0,1290,0,0,0,9161,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,2044,0,0,35576
2020,2384,North Melbourne,,3552,0,0,,0,0,7843,,0,6095,0,0,0,4463,0,0,11493,0,5966,0,0,,,0,0,,0,0,0,0,0,0,,745,0,,46244
2020,2385,North Melbourne,0,5007,,,,,0,0,0,0,1382,0,0,0,,0,0,4746,0,0,0,,,0,0,0,0,0,0,0,0,0,0,45312,7508,,0,80679
2020,2387,North Melbourne,0,,0,,,0,0,0,0,0,4929,0,0,0,0,0,,12419,0,0,0,0,0,0,0,0,9803,0,0,0,0,0,0,0,,,,44471
2020,2392,North Melbourne,0,5187,0,0,,0,0,5315,0,0,,0,0,0,,0,,11504,0,17862,0,971,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,41554
2020,2507,Kensington,0,0,0,0,0,0,0,1720,0,0,0,0,0,0,0,0,0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599
2020,2518,Kensington,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,5408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10151
2020,2522,Kensington,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,7308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,12523
2020,2523,Kensington,0,0,0,0,,0,0,1585,,0,0,0,0,0,0,0,0,1598,0,426,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5052
2020,2524,Kensington,0,0,0,0,621,0,0,1399,0,0,559,,0,0,,0,0,1768,0,1263,0,2935,0,0,0,0,463,0,,0,0,0,0,0,432,0,0,14152
2020,2526,Kensington,0,,0,0,0,0,0,2356,0,,0,0,0,0,,0,0,1959,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6861
2020,2527,Kensington,0,,0,0,0,0,0,4500,0,0,0,,0,0,0,0,0,4303,0,1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12079
2020,2531,Kensington,0,,0,0,0,0,0,3320,0,0,3187,0,0,0,,,0,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10662
2020,2538,Kensington,0,700,0,0,,0,0,3844,0,,669,0,0,0,0,0,0,3561,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,2588,0,906,13954
2020,2542,Kensington,0,0,0,0,0,0,0,5196,0,0,0,0,0,0,0,0,0,4742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9937
2020,2544,Kensington,0,523,0,0,0,0,0,2180,0,,0,0,0,0,,0,0,2186,0,2956,0,0,0,0,0,0,,0,0,,0,0,0,0,,0,,10154
2020,2548,Kensington,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,2,Melbourne (CBD),0,,0,0,,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21569
2019,23,Melbourne (CBD),,18829,0,,3293,,,0,0,0,30417,0,,0,2086,0,,1651,0,,0,1676,0,,0,0,1204,0,0,0,,0,,0,2916,0,0,205603
2019,26,Melbourne (CBD),,32500,0,0,6009,9563,706,0,0,0,59730,0,,0,9944,0,,2183,0,,0,4232,,,0,0,1374,0,0,0,10299,0,0,0,20140,0,0,202962
2019,28,Melbourne (CBD),,77485,0,0,6300,12603,3833,0,0,0,80462,0,31729,0,9070,0,,3607,0,39098,0,3856,0,,0,0,,0,0,0,0,0,16302,0,8972,,,314959
2019,31,Melbourne (CBD),17276,37179,0,24770,4422,2063,851,0,0,0,16435,0,,0,18607,0,,,0,45802,0,3463,0,0,0,0,,,0,0,,0,,0,9149,0,0,203519
2019,32,Melbourne (CBD),,49080,0,,1829,6578,1046,0,0,0,113755,0,0,0,25478,0,,2245,0,7103,0,2685,0,,0,0,,0,0,0,,0,1746,0,20205,0,0,275486
2019,36,Melbourne (CBD),16209,22121,,0,2144,,333,0,0,0,25318,0,,0,,0,9383,3700,,,0,2553,,,0,0,1841,0,0,0,0,0,912,0,3783,0,142,94862
2019,41,Melbourne (CBD),,15002,0,0,3451,,0,0,0,0,38246,0,0,0,4809,,2495,2911,0,,0,429,0,0,0,0,,0,0,0,,0,0,0,1458,0,0,120516
2019,47,Melbourne (CBD),30994,44182,0,0,5217,6482,0,0,0,0,121718,0,,0,10808,0,,,0,22387,0,3920,0,0,0,0,721,0,0,0,0,0,0,0,2413,0,,262645
2019,51,Melbourne (CBD),,29986,0,11062,5048,1298,,0,0,0,27928,0,0,0,32126,0,0,1050,,58139,0,1671,0,0,0,0,,0,0,0,0,0,0,0,5237,0,,177073
2019,53,Melbourne (CBD),22281,37667,,998,4414,10374,966,0,0,0,88184,0,,0,15856,0,0,3002,0,,0,2639,0,,0,0,1812,0,0,0,,0,457,0,5495,0,0,208705
2019,56,Melbourne (CBD),0,16996,0,15796,9750,,0,0,0,0,13227,0,,0,,0,,,0,487,0,20432,0,,0,0,1126,0,0,0,0,0,,0,7065,0,,90337
2019,62,Melbourne (CBD),,34976,0,4411,5516,3357,,0,0,0,59370,,,0,10819,0,0,2640,0,33751,0,867,0,0,0,0,,0,0,0,0,0,,0,519,0,0,187649
2019,63,Melbourne (CBD),0,13183,0,2530,1375,18657,0,0,0,0,10281,0,0,0,,0,22542,2038,0,,0,672,0,0,0,0,,,0,0,0,0,0,0,1111,0,0,76042
2019,65,Melbourne (CBD),,40807,0,,8476,,,0,0,0,1854,0,,0,,0,0,,0,,0,43447,0,53,0,0,5017,0,0,0,0,0,492,0,689,0,0,144814
2019,66,Melbourne (CBD),,6233,0,2010,11804,,,0,0,0,3316,,,0,,0,848,,0,1473,0,4811,0,0,0,0,1561,0,0,0,,0,0,0,3524,0,0,46462
2019,67,Melbourne (CBD),20430,18682,0,4983,10898,0,,0,,0,3029,0,,0,6158,0,,1367,,16284,0,2479,0,0,0,,1183,0,0,0,0,0,,0,1950,0,,108088
2019,68,Melbourne (CBD),16681,26369,0,,3673,,0,1638,0,0,41634,0,,0,5859,,,1918,0,11244,0,916,0,0,0,0,,,0,0,0,0,0,0,4229,0,0,134253
2019,74,Melbourne (CBD),,23635,,3086,6524,2520,,0,0,0,19780,0,0,0,5658,0,,493,0,4007,0,4073,0,0,0,0,529,,0,0,,0,12462,0,5165,0,442,115661
2019,83,Melbourne (CBD),0,15556,0,,1884,1449,0,0,0,0,11629,0,,,9217,0,0,4832,,,0,,0,0,0,0,,0,0,0,0,,,0,0,0,0,95017
2019,84,Melbourne (CBD),,25960,0,,4362,908,0,2365,0,0,10808,0,0,0,13703,0,,1290,0,102163,0,4328,0,0,0,0,1217,0,0,0,,0,1612,0,2428,0,0,176205
2019,85,Melbourne (CBD),0,58705,,,15133,,,0,,0,68524,0,,0,8162,0,14921,7587,0,,0,34539,0,355,0,0,901,,,0,0,0,5036,0,5760,0,,278052
2019,92,West Melbourne (Residential),0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,73503
2019,94,Melbourne (CBD),,36903,0,10315,1784,,0,0,0,0,50353,0,,0,10436,0,,1697,0,41162,0,2827,,0,0,0,705,,0,0,,0,0,0,9588,0,0,205351
2019,95,Melbourne (CBD),,63096,0,8489,9221,6591,474,,0,0,1812,0,0,0,6146,0,0,424,0,67985,0,1386,0,0,0,0,0,,0,0,67899,0,1064,0,2302,0,0,256578
2019,96,Melbourne (CBD),0,49160,0,82462,,6069,0,0,0,0,8410,,0,0,,0,0,,1924,0,0,1113,0,0,0,,0,0,0,0,0,0,,0,0,0,0,173308
2019,104,Melbourne (CBD),,25929,0,1659,1688,274,0,0,0,0,1257,0,,0,19530,0,0,3143,0,84803,0,1174,,0,0,0,225,4857,0,0,0,0,1101,0,4548,0,0,167863
2019,115,Melbourne (CBD),14461,60857,0,,8903,6902,0,0,0,0,27237,0,,0,42230,0,,1125,0,158786,,3300,0,0,0,0,,0,0,0,,0,0,0,2075,0,,349104
2019,116,Melbourne (CBD),0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6257
2019,202,Carlton,0,0,0,0,0,0,0,6745,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9621
2019,203,Carlton,0,434,0,,,0,0,7435,0,0,0,0,0,0,,0,0,3040,0,932,0,,0,0,0,0,0,1074,0,0,0,0,0,0,0,0,0,14377
2019,204,Carlton,,13328,0,,728,0,,1754,0,0,,0,,0,0,0,0,4756,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,73605
2019,205,Carlton,0,10451,,,620,,,0,0,0,,0,0,0,,0,0,8081,0,,0,,0,0,0,0,0,,0,0,0,0,,0,,0,0,86244
2019,208,Carlton,0,566,0,0,,0,0,2559,0,0,,0,0,0,,0,0,539,0,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,9122
2019,210,Carlton,0,5130,0,,0,0,,5094,0,0,0,0,0,0,4485,0,0,10271,0,11423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40576
2019,212,Carlton,0,45222,0,,401,,0,0,,0,1820,,0,0,17870,,0,33822,0,90703,0,,0,0,0,0,0,29785,0,0,0,0,0,,,0,0,236649
2019,213,Carlton,0,,0,0,0,,0,0,0,0,,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,26404
2019,217,Carlton,,4420,0,0,4217,0,812,453,0,0,1975,0,,0,,0,,1846,0,2282,0,6225,0,0,0,0,617,0,0,0,0,0,0,0,699,,,29694
2019,220,Carlton,0,,0,0,0,0,0,9720,0,0,954,0,0,0,297,0,0,739,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,13583
2019,221,Carlton,,0,0,0,0,0,0,11731,0,0,0,0,0,0,,0,0,3101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15155
2019,226,Carlton,0,85,0,0,890,0,0,6903,0,0,0,0,0,0,,0,0,1631,0,720,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10317
2019,227,Carlton,0,439,0,0,,0,0,9028,0,0,,0,0,0,,0,,2035,0,3141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,15992
2019,229,Carlton,0,,0,0,0,,0,8472,0,0,0,,0,0,,0,0,2590,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13082
2019,230,Carlton,0,1071,,0,,0,0,7013,0,0,354,,0,0,495,0,0,4017,0,3852,0,336,0,0,0,0,0,0,0,0,0,0,0,,0,0,,19476
2019,234,Carlton,0,,0,0,0,0,,5434,0,0,,0,0,0,0,,0,1186,0,,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,8834
2019,251,Carlton,0,8919,0,0,,0,1853,1571,0,0,13238,0,0,0,9426,,0,6976,0,15782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,58857
2019,257,Carlton,0,9658,,12209,795,,0,1833,0,0,10442,0,0,0,2914,0,0,3778,0,2321,0,341,0,0,0,0,,22609,0,0,0,0,,,1444,0,,72723
2019,260,Carlton,0,8386,0,0,,0,0,0,,0,1010,0,0,0,4584,0,0,395,0,16740,0,2539,,0,0,0,2600,,0,0,,0,0,0,892,0,0,55604
2019,261,Carlton,,1538,0,0,,0,0,0,0,0,5448,0,0,0,,0,,384,0,0,0,3677,0,0,0,0,,0,0,0,0,0,0,0,4172,0,,17888
2019,265,Carlton,,23510,0,21587,809,0,0,1267,0,0,7175,0,,0,7057,,,427,0,24291,0,1231,0,0,0,0,,,0,0,0,0,0,0,3414,0,0,113371
2019,266,Carlton,0,9283,0,31059,1797,,0,,0,0,1318,0,0,0,,0,,3268,0,0,0,351,0,0,0,0,,,0,0,0,0,,0,633,0,5054,59310
2019,268,Carlton,0,7001,0,0,,0,1140,2447,0,0,3591,0,0,0,9303,0,0,5436,0,21420,0,0,0,0,0,0,0,,0,0,0,0,,0,5787,0,0,60661
2019,269,Carlton,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,271,Parkville,0,11370,0,,,0,0,0,0,0,,0,0,0,,0,0,116340,0,0,0,0,0,0,0,0,0,97677,0,0,0,0,0,0,0,0,0,233282
2019,301,North Melbourne,0,857,0,0,0,0,0,12882,0,0,,0,0,0,115,0,0,8765,0,4575,0,427,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,27863
2019,302,North Melbourne,0,1263,0,,0,0,0,7294,,0,0,0,0,0,,0,0,12645,0,3698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33105
2019,304,North Melbourne,0,,0,0,0,0,,4638,0,0,0,0,0,0,0,0,,6549,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,18804
2019,305,North Melbourne,0,,0,0,0,0,0,12766,0,0,0,0,0,0,,0,0,11255,0,4040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28694
2019,309,North Melbourne,0,513,0,0,,,0,0,0,0,5362,0,0,0,0,0,0,2354,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1797,,1335,13351
2019,311,North Melbourne,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4487
2019,312,North Melbourne,0,,0,0,0,,0,0,0,0,,0,0,0,0,,0,1570,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,5828
2019,313,North Melbourne,0,,0,0,0,,0,0,0,,,0,0,0,0,0,0,12638,0,0,0,0,0,0,0,0,5957,0,0,0,0,0,0,0,,0,0,20878
2019,316,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,328,North Melbourne,0,2089,0,,0,0,0,7223,0,0,0,0,0,0,,0,0,,0,6793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27993
2019,329,North Melbourne,0,1806,0,,0,0,0,0,0,0,2749,0,0,0,,0,,2967,0,3764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14266
2019,330,North Melbourne,,1812,0,0,0,,0,,0,0,0,0,0,0,1154,0,0,6251,0,10036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20518
2019,331,North Melbourne,0,1467,0,0,0,0,,5032,0,0,1511,0,0,0,1006,0,0,705,0,3116,0,,0,0,0,0,779,0,0,0,0,0,0,0,1012,0,1519,17288
2019,333,North Melbourne,0,796,0,,272,0,0,4784,0,0,1371,0,0,0,,0,0,812,0,2643,0,,0,0,0,0,,0,0,0,,0,0,0,1586,0,,14970
