,date_new,Public Holiday?,Min,Max,Daily global solar exposure (MJ/m*m),Rainfall amount (millimetres),SouthernCrossCount,VictoriaPointCount,FlindersStSparkLaneCount,CollinsPlaceNorth,BourkeStMallSouth
1317,2018-08-10,0,9.4,20.0,11.8,0.0,7038.0,29785.0,3875.0,10723.0,25765.0
1318,2018-08-11,0,8.1,14.7,7.4,10.4,1790.0,3641.0,2659.0,2815.0,22828.0
1319,2018-08-12,0,5.4,14.8,10.4,4.6,1313.0,2494.0,2537.0,2140.0,19685.0
1320,2018-08-13,0,7.9,14.9,8.6,0.0,5676.0,29706.0,3350.0,10743.0,19633.0
1321,2018-08-14,0,9.4,16.7,13.2,0.2,6153.0,30550.0,3844.0,11492.0,20490.0
1322,2018-08-15,0,11.5,18.4,10.1,0.0,6149.0,29891.0,3574.0,11173.0,21281.0
1323,2018-08-16,0,8.7,14.7,9.2,0.2,5967.0,30558.0,3526.0,11495.0,22792.0
1324,2018-08-17,0,7.7,15.9,12.2,0.0,6104.0,29450.0,5357.0,10991.0,27372.0
1325,2018-08-18,0,8.9,13.8,10.4,2.2,1786.0,3125.0,2367.0,2658.0,23664.0
1326,2018-08-19,0,6.7,11.9,9.3,9.2,1113.0,2041.0,1676.0,1567.0,16630.0
1327,2018-08-20,0,5.5,12.4,6.5,2.0,5790.0,28866.0,2967.0,10378.0,20012.0
1328,2018-08-21,0,8.6,12.4,7.7,1.2,6094.0,30539.0,2821.0,10978.0,19281.0
1329,2018-08-22,0,8.7,14.0,8.5,1.0,5724.0,31395.0,3206.0,12571.0,20360.0
1330,2018-08-23,0,5.6,16.0,11.1,0.0,5720.0,31958.0,3576.0,13586.0,22560.0
1331,2018-08-24,0,4.8,15.4,14.7,0.0,5932.0,30870.0,3670.0,9575.0,26074.0
1332,2018-08-25,0,3.9,15.2,14.9,0.0,1856.0,3754.0,3099.0,2358.0,25137.0
1333,2018-08-26,0,4.9,14.7,12.3,0.0,1219.0,2391.0,1876.0,1674.0,17713.0
1334,2018-08-27,0,6.8,12.9,12.4,3.6,5982.0,28944.0,3238.0,8887.0,19779.0
1335,2018-08-28,0,1.9,11.2,11.7,0.2,6320.0,30714.0,4345.0,10105.0,20338.0
1336,2018-08-29,0,0.8,12.5,15.5,0.0,5907.0,30054.0,4221.0,10397.0,21981.0
1337,2018-08-30,0,4.8,16.7,5.1,0.0,6015.0,29733.0,2990.0,10230.0,21498.0
1338,2018-08-31,0,8.9,16.0,6.8,1.6,6005.0,28217.0,3424.0,10413.0,34069.0
1339,2018-09-01,0,10.5,13.4,7.4,2.2,1693.0,2697.0,1881.0,2073.0,21907.0
1340,2018-09-02,0,5.0,12.3,11.2,3.0,1101.0,1952.0,1668.0,1281.0,17248.0
1341,2018-09-03,0,5.0,13.1,14.7,0.0,5715.0,27773.0,3212.0,10450.0,18504.0
1342,2018-09-04,0,3.4,19.5,14.7,0.0,5953.0,29509.0,3590.0,11368.0,20296.0
1343,2018-09-05,0,8.1,20.2,14.5,0.0,5976.0,29102.0,3596.0,11098.0,21816.0
1344,2018-09-06,0,13.8,20.6,9.5,0.0,5421.0,30517.0,4407.0,11313.0,21727.0
1345,2018-09-07,0,8.7,15.1,14.7,3.4,5487.0,28336.0,5749.0,11374.0,26877.0
1346,2018-09-08,0,4.2,17.5,16.2,0.2,1435.0,3443.0,3335.0,2824.0,24622.0
1347,2018-09-09,0,8.6,18.1,7.3,0.0,1002.0,2552.0,1763.0,1842.0,17827.0
1348,2018-09-10,0,13.4,18.0,10.2,0.0,5742.0,27585.0,3200.0,10754.0,19870.0
1349,2018-09-11,0,9.1,24.2,17.7,0.0,6495.0,30015.0,3794.0,11814.0,20855.0
1350,2018-09-12,0,11.7,18.5,15.8,0.0,5986.0,28185.0,3687.0,11384.0,21185.0
1351,2018-09-13,0,7.1,19.7,18.2,0.0,6288.0,28775.0,3856.0,11757.0,23673.0
1352,2018-09-14,0,10.9,22.7,18.2,0.0,6057.0,27011.0,5390.0,11340.0,28064.0
1353,2018-09-15,0,10.2,13.7,6.3,0.2,1237.0,2389.0,2926.0,2411.0,21209.0
1354,2018-09-16,0,5.5,14.0,15.3,2.0,1079.0,2029.0,1668.0,1723.0,17731.0
1355,2018-09-17,0,6.7,18.1,18.7,0.0,5806.0,26901.0,3599.0,10923.0,21839.0
1356,2018-09-18,0,11.0,20.3,8.0,0.0,6531.0,27920.0,3421.0,11267.0,19430.0
1357,2018-09-19,0,8.5,14.7,16.1,3.0,5855.0,28470.0,3430.0,11202.0,20549.0
1358,2018-09-20,0,3.8,17.4,18.5,0.8,6172.0,28315.0,3575.0,11248.0,23714.0
1359,2018-09-21,0,8.3,18.9,16.6,0.0,5550.0,26416.0,5698.0,11187.0,29081.0
1360,2018-09-22,0,6.8,17.3,19.7,0.0,1588.0,3189.0,2467.0,2651.0,24972.0
1361,2018-09-23,0,10.4,13.7,11.6,0.2,1289.0,2301.0,1271.0,1745.0,18996.0
1362,2018-09-24,0,4.6,14.9,17.2,0.0,5365.0,25949.0,3084.0,10780.0,23761.0
1363,2018-09-25,0,8.6,13.6,12.2,0.0,5200.0,26911.0,2813.0,11020.0,24190.0
1364,2018-09-26,0,6.4,17.6,20.8,0.0,6108.0,26033.0,3851.0,11376.0,26569.0
1365,2018-09-27,0,9.2,24.2,20.8,0.0,6592.0,26199.0,4044.0,11412.0,30029.0
1366,2018-09-28,1,10.7,15.2,10.2,0.0,2743.0,4231.0,7822.0,6815.0,24212.0
1367,2018-09-29,0,5.5,14.0,17.0,1.2,1321.0,2055.0,3921.0,2611.0,20795.0
1368,2018-09-30,0,6.8,16.5,19.8,0.2,1154.0,2222.0,1908.0,1667.0,20155.0
1369,2018-10-01,0,4.7,23.3,21.4,0.0,5607.0,24194.0,3659.0,10813.0,26226.0
1370,2018-10-02,0,11.4,25.8,13.4,0.0,6002.0,27274.0,3604.0,11525.0,24816.0
1371,2018-10-03,0,14.7,18.1,10.9,0.0,5051.0,25461.0,2587.0,11203.0,24682.0
1372,2018-10-04,0,10.9,14.6,12.5,0.0,5256.0,25646.0,2453.0,11066.0,26847.0
1373,2018-10-05,0,9.1,20.5,22.5,0.0,5921.0,24468.0,4548.0,10876.0,32228.0
1374,2018-10-06,0,8.3,23.8,22.7,0.0,1835.0,3086.0,5107.0,3101.0,27044.0
1375,2018-10-07,0,10.3,24.7,21.2,0.0,1285.0,2341.0,2146.0,1736.0,18599.0
1376,2018-10-08,0,13.5,28.2,22.7,0.0,5424.0,26259.0,3485.0,11342.0,21825.0
1377,2018-10-09,0,16.1,17.9,7.2,1.332207488,6287.0,27407.0,2296.0,11069.0,19462.0
1378,2018-10-10,0,10.1,16.5,20.0,1.332207488,5745.0,25919.0,2956.0,11184.0,22410.0
1379,2018-10-11,0,6.4,20.7,23.7,0.0,5822.0,26847.0,3659.0,11601.0,26267.0
1380,2018-10-12,0,8.7,22.7,23.9,0.0,5800.0,26152.0,4116.0,11229.0,29516.0
1381,2018-10-13,0,10.5,24.9,23.2,0.0,1678.0,2997.0,3625.0,2811.0,26786.0
1382,2018-10-14,0,12.4,27.3,22.1,0.0,1201.0,2117.0,6323.0,1419.0,19585.0
1383,2018-10-15,0,19.5,27.5,19.4,0.0,5867.0,27094.0,3300.0,11578.0,22143.0
1384,2018-10-16,0,20.0,23.1,6.1,0.2,6100.0,27015.0,3115.0,11764.0,19983.0
1385,2018-10-17,0,16.1,22.6,15.1,5.2,5378.0,27005.0,3401.0,11068.0,22165.0
1386,2018-10-18,0,14.7,20.7,10.5,2.0,5914.0,28272.0,3536.0,11572.0,24142.0
1387,2018-10-19,0,12.8,27.4,23.0,0.0,5617.0,26280.0,3985.0,11065.0,28139.0
1388,2018-10-20,0,11.7,16.1,9.8,5.0,1910.0,3060.0,2257.0,2066.0,21578.0
1389,2018-10-21,0,7.6,19.2,22.7,5.6,1130.0,2376.0,1819.0,1625.0,20332.0
1390,2018-10-22,0,8.9,27.0,25.7,0.0,5841.0,27038.0,3821.0,11219.0,22041.0
1391,2018-10-23,0,13.0,18.8,16.7,0.0,5894.0,28499.0,3295.0,11884.0,21736.0
1392,2018-10-24,0,9.2,15.5,19.7,0.0,5517.0,27033.0,3248.0,11328.0,23553.0
1393,2018-10-25,0,6.4,19.5,25.0,0.0,6132.0,27426.0,4110.0,11624.0,26382.0
1394,2018-10-26,0,9.6,18.3,23.7,0.0,7225.0,28327.0,3955.0,10975.0,30902.0
1395,2018-10-27,0,11.3,19.6,20.5,0.0,1515.0,2688.0,2034.0,2136.0,25296.0
1396,2018-10-28,0,9.3,15.9,22.8,0.0,1025.0,2168.0,2018.0,1387.0,20894.0
1397,2018-10-29,0,9.1,17.0,25.6,0.0,5489.0,26922.0,3575.0,11150.0,23492.0
1398,2018-10-30,0,8.3,25.2,25.8,0.0,6160.0,27522.0,3876.0,11827.0,23300.0
1399,2018-10-31,0,13.0,19.5,16.7,0.0,5316.0,26931.0,3355.0,11753.0,22885.0
1400,2018-11-01,0,12.8,34.3,14.2,0.0,6661.0,29209.0,3913.0,11462.0,24793.0
1401,2018-11-02,0,16.3,31.6,13.4,0.0,5795.0,26009.0,3826.0,10774.0,28009.0
1402,2018-11-03,0,12.6,20.9,19.9,0.2,1202.0,2410.0,2138.0,2201.0,23790.0
1403,2018-11-04,0,9.2,20.9,19.7,0.0,1233.0,1975.0,1900.0,1535.0,21806.0
1404,2018-11-05,0,14.5,28.6,15.8,2.8,3789.0,18541.0,3146.0,7867.0,35032.0
1405,2018-11-06,1,16.3,21.4,7.8,4.4,1177.0,3050.0,1661.0,1509.0,13302.0
1406,2018-11-07,0,11.1,17.2,18.2,35.8,5320.0,24657.0,3209.0,11354.0,25167.0
1407,2018-11-08,0,7.7,17.0,22.7,3.0,5369.0,26296.0,4286.0,11433.0,25179.0
1408,2018-11-09,0,8.0,20.0,14.8,0.0,5401.0,27461.0,4016.0,11435.0,23161.0
1409,2018-11-10,0,9.0,20.3,27.3,0.0,3168.0,4013.0,2553.0,2485.0,25467.0
1410,2018-11-11,0,9.3,19.6,29.1,0.2,1165.0,2139.0,2405.0,1899.0,21560.0
1411,2018-11-12,0,10.9,30.2,17.5,0.0,5288.0,27251.0,3594.0,10985.0,24378.0
1412,2018-11-13,0,16.9,30.5,18.4,0.0,5538.0,28491.0,3861.0,12110.0,23650.0
1413,2018-11-14,0,14.8,17.3,7.2,6.2,5429.0,26777.0,2954.0,11415.0,24113.0
1414,2018-11-15,0,13.7,18.1,23.8,0.2,6059.0,26671.0,2857.0,11798.0,27473.0
1415,2018-11-16,0,8.3,19.0,29.8,0.0,6367.0,27067.0,4122.0,11389.0,30716.0
1416,2018-11-17,0,9.6,18.1,29.9,0.0,1995.0,2952.0,3236.0,2639.0,27863.0
1417,2018-11-18,0,9.8,26.6,30.1,0.0,1448.0,2287.0,2851.0,1811.0,21727.0
1418,2018-11-19,0,15.4,30.9,27.5,0.0,5957.0,25965.0,3637.0,11948.0,24354.0
1419,2018-11-20,0,22.5,27.6,5.5,0.0,5154.0,28550.0,3606.0,12641.0,22215.0
1420,2018-11-21,0,12.3,23.2,24.2,24.2,5777.0,26179.0,3423.0,11966.0,26616.0
1421,2018-11-22,0,9.7,16.4,20.3,6.2,6334.0,27191.0,3390.0,12138.0,27593.0
1422,2018-11-23,0,11.0,14.5,3.5,6.0,5448.0,26053.0,3854.0,10869.0,34892.0
1423,2018-11-24,0,11.1,16.9,15.8,7.0,1636.0,2825.0,2443.0,2263.0,28539.0
1424,2018-11-25,0,12.7,18.8,20.5,0.8,1003.0,2249.0,2286.0,1702.0,24028.0
1425,2018-11-26,0,11.9,18.6,25.5,0.0,5896.0,28127.0,3790.0,11394.0,26336.0
1426,2018-11-27,0,14.4,20.0,23.3,0.2,5428.0,30217.0,3701.0,12234.0,24327.0
1427,2018-11-28,0,14.4,20.8,18.0,0.0,5208.0,27300.0,3253.0,11814.0,25492.0
1428,2018-11-29,0,13.9,18.7,21.1,0.6,5402.0,28193.0,3583.0,11418.0,28001.0
1429,2018-11-30,0,14.7,20.8,28.0,0.0,5673.0,27276.0,4106.0,12342.0,33929.0
1430,2018-12-01,0,10.3,31.7,30.8,0.0,1700.0,3040.0,5784.0,3041.0,30659.0
1431,2018-12-02,0,12.2,19.5,18.9,10.4,1345.0,2074.0,1625.0,1761.0,24266.0
1432,2018-12-03,0,13.3,23.6,13.4,0.0,4868.0,27583.0,3349.0,11869.0,26053.0
1433,2018-12-04,0,13.4,20.5,28.2,0.0,5913.0,27940.0,3575.0,12452.0,27510.0
1434,2018-12-05,0,13.4,25.2,31.1,0.0,6405.0,27422.0,4771.0,12229.0,28910.0
1435,2018-12-06,0,14.5,35.5,31.3,0.0,6249.0,27437.0,4042.0,12033.0,29348.0
1436,2018-12-07,0,25.1,38.0,27.1,0.0,5722.0,23680.0,2742.0,10575.0,28289.0
1437,2018-12-08,0,22.7,30.3,11.0,0.0,1492.0,2476.0,1124.0,2496.0,32854.0
1438,2018-12-09,0,16.0,20.1,11.8,1.2,1220.0,2135.0,1346.0,1686.0,26886.0
1439,2018-12-10,0,15.8,20.6,28.5,0.0,5434.0,26868.0,3263.0,12173.0,32101.0
1440,2018-12-11,0,13.0,23.6,31.6,0.0,5829.0,26959.0,4238.0,12634.0,31633.0
1441,2018-12-12,0,16.0,33.6,29.4,0.0,7447.0,28063.0,4079.0,12201.0,29799.0
1442,2018-12-13,0,16.9,21.1,6.0,16.2,5050.0,24531.0,2806.0,13430.0,26702.0
1443,2018-12-14,0,16.4,22.7,13.7,16.6,5672.0,27565.0,3990.0,12333.0,32058.0
1444,2018-12-15,0,17.2,24.8,17.5,41.2,1444.0,2714.0,2614.0,2633.0,35576.0
1445,2018-12-16,0,15.8,23.5,16.3,3.8,1016.0,1992.0,1706.0,1718.0,28578.0
1446,2018-12-17,0,15.6,21.8,23.2,2.0,5315.0,26424.0,3305.0,11804.0,34052.0
1447,2018-12-18,0,16.7,20.8,21.1,0.0,5565.0,27624.0,3200.0,11901.0,34166.0
1448,2018-12-19,0,16.8,26.9,16.6,0.0,4919.0,27912.0,3490.0,11811.0,35361.0
1449,2018-12-20,0,16.9,21.2,14.8,0.0,5781.0,26940.0,2192.0,11565.0,37463.0
1450,2018-12-21,0,15.4,20.9,9.6,1.0,5147.0,22633.0,2510.0,9439.0,36168.0
1451,2018-12-22,0,14.1,19.1,27.8,9.8,1280.0,2191.0,1917.0,2058.0,40384.0
1452,2018-12-23,0,11.5,26.9,32.3,0.0,934.0,1837.0,2100.0,1691.0,41337.0
1453,2018-12-24,0,14.3,34.2,32.3,0.0,2457.0,6882.0,2122.0,4287.0,35015.0
1454,2018-12-25,1,15.8,23.9,32.2,0.0,683.0,1412.0,1093.0,1094.0,11652.0
1455,2018-12-26,1,13.3,23.8,32.3,0.0,859.0,2590.0,2046.0,1988.0,54724.0
1456,2018-12-27,0,16.2,37.4,29.3,0.0,2471.0,6684.0,1583.0,4257.0,28003.0
1457,2018-12-28,0,21.9,36.4,19.1,0.0,2428.0,6393.0,1636.0,4235.0,29065.0
1458,2018-12-29,0,21.0,23.9,5.7,1.2,1342.0,2184.0,1233.0,2067.0,26771.0
1459,2018-12-30,0,18.2,22.7,9.9,0.6,897.0,1894.0,1293.0,1554.0,24861.0
1460,2018-12-31,0,17.3,23.5,31.3,0.8,4092.0,9123.0,4060.0,4855.0,28553.0
1461,2019-01-01,1,15.5,26.2,31.7,0.0,3047.0,4715.0,2827.0,2041.0,17957.0
1462,2019-01-02,0,18.4,22.2,26.3,0.0,2784.0,12923.0,2439.0,5654.0,25945.0
1463,2019-01-03,0,15.9,29.5,27.6,0.0,3130.0,13920.0,2857.0,6109.0,26152.0
1464,2019-01-04,0,18.0,42.6,27.4,0.0,2713.0,10424.0,1633.0,4810.0,19218.0
1465,2019-01-05,0,17.4,21.2,12.9,0.4,1075.0,1987.0,2048.0,1852.0,23454.0
1466,2019-01-06,0,14.6,22.1,30.9,1.4,1168.0,1881.0,1726.0,1477.0,19735.0
1467,2019-01-07,0,17.1,23.1,30.2,0.0,4499.0,21065.0,3251.0,8646.0,25087.0
1468,2019-01-08,0,16.7,24.1,28.9,0.0,4711.0,21885.0,3425.0,8541.0,24486.0
1469,2019-01-09,0,16.1,20.5,28.4,0.6,4207.0,21295.0,3697.0,8597.0,26116.0
1470,2019-01-10,0,13.5,21.4,25.8,0.0,4830.0,21949.0,3131.0,8725.0,25915.0
1471,2019-01-11,0,12.9,30.4,31.5,0.0,4759.0,20559.0,4224.0,8118.0,26140.0
1472,2019-01-12,0,17.7,24.7,28.6,0.0,1268.0,1916.0,2422.0,2168.0,22763.0
1473,2019-01-13,0,14.4,30.5,31.3,0.0,1190.0,1799.0,2377.0,1583.0,18512.0
1474,2019-01-14,0,18.7,32.3,31.1,0.0,4911.0,23662.0,4167.0,10708.0,21309.0
1475,2019-01-15,0,19.4,30.4,22.3,0.0,5171.0,23273.0,2730.0,10692.0,22177.0
1476,2019-01-16,0,19.8,26.7,17.5,0.0,4985.0,23249.0,2837.0,10804.0,24519.0
1477,2019-01-17,0,20.7,32.5,6.0,0.0,5251.0,26910.0,4000.0,11094.0,25170.0
1478,2019-01-18,0,22.3,28.7,2.6,0.2,5386.0,24821.0,4979.0,10399.0,28005.0
1479,2019-01-19,0,16.5,23.5,30.2,2.0,2132.0,3013.0,3510.0,2673.0,26003.0
1480,2019-01-20,0,15.2,22.9,29.2,0.0,1161.0,2150.0,3161.0,2026.0,19639.0
1481,2019-01-21,0,18.4,25.1,28.2,0.0,5474.0,26041.0,3909.0,11201.0,24043.0
1482,2019-01-22,0,19.0,26.8,29.3,0.0,5701.0,25869.0,4548.0,11514.0,23565.0
1483,2019-01-23,0,18.7,23.9,27.4,0.0,5346.0,26099.0,4236.0,11495.0,25241.0
1484,2019-01-24,0,17.3,40.8,30.0,0.0,5799.0,25667.0,3862.0,11410.0,22929.0
1485,2019-01-25,0,21.1,42.8,25.3,0.0,4300.0,17290.0,1598.0,8981.0,21123.0
1486,2019-01-26,1,19.9,26.1,27.7,0.0,3116.0,3878.0,3774.0,3114.0,22285.0
1487,2019-01-27,0,18.4,27.8,21.1,0.0,1148.0,2082.0,2139.0,2132.0,19788.0
1488,2019-01-28,1,15.5,34.5,29.4,0.0,972.0,2264.0,1743.0,1485.0,15549.0
1489,2019-01-29,0,17.5,36.8,27.7,0.0,5848.0,25112.0,2736.0,11483.0,19566.0
1490,2019-01-30,0,18.0,38.1,19.9,0.0,5679.0,25071.0,2533.0,11364.0,19013.0
1491,2019-01-31,0,17.2,21.5,27.8,6.6,5888.0,23079.0,1942.0,11562.0,23454.0
1492,2019-02-01,0,12.6,24.2,28.8,0.0,5562.0,25063.0,4457.0,11377.0,26624.0
1493,2019-02-02,0,15.0,34.4,27.5,0.0,1430.0,2528.0,3141.0,2311.0,20880.0
1494,2019-02-03,0,19.1,38.2,26.1,0.0,1088.0,1884.0,1343.0,1312.0,14311.0
1495,2019-02-04,0,20.0,22.7,9.3,0.0,4790.0,25900.0,1706.0,11671.0,21304.0
1496,2019-02-05,0,17.7,26.9,14.6,0.0,5819.0,28534.0,4476.0,11894.0,22073.0
1497,2019-02-06,0,18.5,34.7,22.8,0.0,5864.0,27157.0,3781.0,11817.0,20765.0
1498,2019-02-07,0,20.7,28.3,25.1,11.0,6099.0,29127.0,3690.0,12222.0,22503.0
1499,2019-02-08,0,18.1,23.1,21.1,0.0,5486.0,26838.0,4059.0,11469.0,26229.0
1500,2019-02-09,0,14.6,19.7,13.6,0.0,1931.0,3130.0,2280.0,2327.0,22073.0
1501,2019-02-10,0,13.0,23.3,23.5,4.8,1289.0,2209.0,3851.0,1895.0,19231.0
1502,2019-02-11,0,14.4,27.5,18.6,0.0,5440.0,27948.0,3925.0,11826.0,21344.0
1503,2019-02-12,0,18.4,21.5,12.4,0.0,5887.0,28128.0,3232.0,11737.0,20345.0
1504,2019-02-13,0,11.8,19.2,23.7,2.8,5955.0,27657.0,3676.0,12221.0,23375.0
1505,2019-02-14,0,12.3,23.2,24.2,0.0,6349.0,29587.0,4524.0,13008.0,26376.0
1506,2019-02-15,0,14.8,22.8,23.1,0.0,5756.0,28362.0,4233.0,11694.0,27459.0
1507,2019-02-16,0,16.1,23.2,24.2,0.0,1799.0,3139.0,3978.0,2859.0,24218.0
1508,2019-02-17,0,15.0,29.0,20.0,0.0,1705.0,2785.0,2216.0,2080.0,18982.0
1509,2019-02-18,0,18.0,23.6,16.9,0.0,5550.0,27851.0,3555.0,11914.0,21760.0
1510,2019-02-19,0,13.7,20.2,21.4,0.0,5989.0,28835.0,3314.0,12355.0,22059.0
1511,2019-02-20,0,13.5,23.2,20.8,0.0,5885.0,28084.0,4145.0,12235.0,22851.0
1512,2019-02-21,0,14.0,20.4,16.2,0.0,5961.0,28782.0,3682.0,12088.0,24738.0
1513,2019-02-22,0,15.5,21.2,23.9,0.0,5135.0,27852.0,5114.0,12007.0,29537.0
1514,2019-02-23,0,16.4,25.8,24.0,0.0,2059.0,3008.0,3255.0,2507.0,26105.0
1515,2019-02-24,0,13.8,32.9,24.6,0.0,1323.0,2446.0,6574.0,2143.0,21216.0
1516,2019-02-25,0,18.0,34.2,24.4,0.0,6057.0,27994.0,3877.0,12194.0,21982.0
1517,2019-02-26,0,17.9,22.3,21.0,0.0,5811.0,27286.0,3254.0,12210.0,22752.0
1518,2019-02-27,0,12.9,25.7,24.0,0.0,6020.0,27972.0,4515.0,12476.0,22842.0
1519,2019-02-28,0,16.3,36.8,23.4,0.0,6031.0,28554.0,4694.0,12469.0,22068.0
1520,2019-03-01,0,22.6,38.1,22.3,0.0,5754.0,25700.0,3716.0,11146.0,23652.0
1521,2019-03-02,0,22.3,36.3,23.4,0.0,1429.0,2328.0,2176.0,2460.0,19308.0
1522,2019-03-03,0,25.1,36.0,14.4,0.0,958.0,1670.0,1208.0,1775.0,16283.0
1523,2019-03-04,0,19.0,24.6,21.8,0.0,5814.0,21283.0,3178.0,12162.0,21762.0
1524,2019-03-05,0,18.0,24.3,15.5,0.0,5757.0,24881.0,3221.0,12098.0,22973.0
1525,2019-03-06,0,13.2,17.2,19.5,1.6,5617.0,23846.0,3313.0,11457.0,22447.0
1526,2019-03-07,0,9.7,22.1,21.2,2.0,5989.0,27407.0,4053.0,12245.0,24932.0
1527,2019-03-08,0,11.3,26.8,10.2,0.0,5268.0,26063.0,4442.0,10793.0,27380.0
1528,2019-03-09,0,13.9,24.7,20.0,0.0,1539.0,2585.0,3220.0,2514.0,25243.0
1529,2019-03-10,0,14.3,23.7,10.1,0.0,1345.0,2283.0,3610.0,2211.0,22408.0
1530,2019-03-11,1,15.9,21.8,18.6,0.2,1455.0,3401.0,2761.0,1944.0,19283.0
1531,2019-03-12,0,15.8,19.2,10.8,0.0,4994.0,27786.0,2589.0,12058.0,21265.0
1532,2019-03-13,0,11.9,18.6,15.1,0.0,5634.0,27213.0,3193.0,12101.0,22168.0
1533,2019-03-14,0,12.1,20.8,20.6,0.2,5865.0,28283.0,4322.0,12707.0,24884.0
1534,2019-03-15,0,11.7,22.2,18.7,0.0,5970.0,27366.0,6183.0,16745.0,29205.0
1535,2019-03-16,0,12.2,25.6,20.1,0.0,1894.0,3594.0,3289.0,3118.0,24991.0
1536,2019-03-17,0,14.2,25.6,19.2,0.0,1297.0,2568.0,2679.0,2235.0,18331.0
1537,2019-03-18,0,16.5,28.2,18.9,0.0,5716.0,27681.0,4121.0,12286.0,21826.0
1538,2019-03-19,0,16.9,23.4,12.7,0.0,5364.0,28133.0,3267.0,12213.0,20996.0
1539,2019-03-20,0,19.3,23.4,11.1,0.0,5214.0,28213.0,3199.0,11756.0,22166.0
1540,2019-03-21,0,18.2,24.3,12.5,0.0,5643.0,28560.0,5556.0,11996.0,23629.0
1541,2019-03-22,0,18.7,28.6,15.3,0.0,5866.0,25795.0,6199.0,12335.0,27763.0
1542,2019-03-23,0,19.9,31.3,13.6,1.8,1628.0,2623.0,3009.0,2565.0,23202.0
1543,2019-03-24,0,16.5,29.3,16.9,2.0,1635.0,2063.0,2133.0,1758.0,18038.0
1544,2019-03-25,0,14.8,19.0,13.6,0.2,5550.0,22402.0,2473.0,11471.0,19949.0
1545,2019-03-26,0,12.3,20.3,15.9,0.0,5872.0,26816.0,3522.0,12691.0,21971.0
1546,2019-03-27,0,11.1,21.7,17.8,0.0,5920.0,27107.0,4577.0,12420.0,23456.0
1547,2019-03-28,0,11.6,27.9,17.8,0.0,6108.0,28835.0,5906.0,12147.0,24811.0
1548,2019-03-29,0,14.6,28.5,4.9,0.0,5615.0,26354.0,3813.0,11939.0,26747.0
1549,2019-03-30,0,9.1,15.6,11.4,1.8,1813.0,2631.0,1885.0,2573.0,23168.0
1550,2019-03-31,0,9.4,18.5,8.0,2.2,1305.0,2128.0,2032.0,2020.0,18412.0
1551,2019-04-01,0,13.0,17.1,6.6,0.2,5718.0,27221.0,3054.0,11756.0,20473.0
1552,2019-04-02,0,7.4,25.9,16.6,0.0,6384.0,28359.0,4262.0,12457.0,21270.0
1553,2019-04-03,0,9.4,24.7,10.9,0.0,6320.0,28421.0,3820.0,12258.0,21501.0
1554,2019-04-04,0,13.3,21.9,13.9,0.0,6818.0,28001.0,3769.0,12008.0,23752.0
1555,2019-04-05,0,14.4,28.5,15.3,0.0,6327.0,27182.0,5065.0,11618.0,27143.0
1556,2019-04-06,0,16.5,20.1,12.4,0.0,1981.0,3095.0,3951.0,2936.0,26334.0
1557,2019-04-07,0,9.5,26.5,15.9,0.0,5005.0,6604.0,4729.0,2158.0,20471.0
1558,2019-04-08,0,12.5,23.1,9.0,0.0,6123.0,25495.0,4296.0,10606.0,22378.0
1559,2019-04-09,0,11.1,16.3,13.9,1.6,6021.0,25696.0,4360.0,10475.0,23400.0
1560,2019-04-10,0,10.7,15.8,4.8,1.4,5950.0,25318.0,4272.0,12464.0,25356.0
1561,2019-04-11,0,11.3,17.3,14.4,0.0,6063.0,25935.0,4562.0,11607.0,26853.0
1562,2019-04-12,0,6.7,24.9,15.3,0.2,5917.0,24544.0,6553.0,10349.0,31232.0
1563,2019-04-13,0,10.5,20.7,10.0,0.0,1734.0,2593.0,5398.0,3196.0,26628.0
1564,2019-04-14,0,11.8,22.5,14.4,0.0,1852.0,2442.0,3244.0,2050.0,20668.0
1565,2019-04-15,0,12.9,27.4,10.9,0.0,5869.0,25675.0,4092.0,10456.0,23940.0
1566,2019-04-16,0,17.1,30.3,14.4,0.0,5986.0,25065.0,4937.0,11110.0,24432.0
1567,2019-04-17,0,22.1,30.0,12.8,0.0,6141.0,24632.0,4487.0,10841.0,24856.0
1568,2019-04-18,0,13.2,17.7,12.8,0.0,5426.0,21747.0,3863.0,10290.0,30402.0
1569,2019-04-19,1,8.6,22.1,14.0,0.0,2212.0,2657.0,3666.0,2126.0,14571.0
1570,2019-04-20,1,10.2,30.2,13.9,0.0,1934.0,2693.0,3513.0,2406.0,28738.0
1571,2019-04-21,1,14.8,27.0,7.5,0.0,1519.0,1929.0,2737.0,1801.0,20891.0
1572,2019-04-22,1,13.7,17.6,6.0,0.8,769.0,1887.0,2252.0,1613.0,20211.0
1573,2019-04-23,0,11.1,18.5,8.0,0.0,4470.0,19749.0,3127.0,8810.0,23088.0
1574,2019-04-24,0,14.6,23.2,8.2,0.0,4766.0,20893.0,4087.0,10140.0,24729.0
1575,2019-04-25,1,10.2,21.5,10.6,0.0,903.0,2500.0,5011.0,2495.0,20191.0
1576,2019-04-26,0,11.9,15.8,6.9,3.0,4424.0,16874.0,2612.0,8511.0,25992.0
1577,2019-04-27,0,8.7,16.2,8.5,0.0,1444.0,2429.0,1956.0,2247.0,21556.0
1578,2019-04-28,0,12.4,17.4,5.2,0.0,1033.0,1812.0,1527.0,1666.0,15577.0
