Asset_Type,Equipment_ID,Date_Install,Longitude,Latitude,STREET_1,STREET_2,Suburb,RMS_Region
VEH ,4503,19-Aug-14,150.727421,-34.06117,CAMDEN BYPASS,LIZ KERNOHAN DR,CAMDEN              ,Sydney
PED ,4504,12-Sep-12,151.759670793,-32.9088424668,HANNELL ST,THROSBY CREEK (S),MARYVILLE,Hunter
VEH ,4505,24-Apr-13,151.194399095,-33.9306840905,BOTANY RD,HIGH ST,MASCOT,Sydney
VEH,4506,27-Oct-15,150.912811,-34.335694,PRINCES HWAY,ORGANS RD,Wollongong,Southern
VEH,4507,18-Feb-18,150.86637,-33.70414,Schofields RD,Vernon RD,Schofields,
VEH,4508,18-Feb-18,150.87358,-33.70163,Schofields RD,Railway TCE,Schofields,
VEH,4509,18-Feb-18,150.87969,-33.69873,Schofields RD,Junction RD,Schofields,
VEH,4510,04-Mar-18,150.88744,-33.69709,Schofields RD,Alex Ave,Schofields,
VEH,4511,06-Mar-18,150.895034,-33.696468,SCHOFIELDS RD,HAMBELDON RD,SCHOFIELDS,Sydney
VEH ,4512,03-Oct-12,150.988075268,-33.835109376,MCFARLANE ST,STOCKLAND MALL ACCESS,MERRYLANDS,Sydney
VEH,4513,05-Mar-14,151.519422,-32.790933,Main Rd,William Tester Dr,Cliftleigh,Hunter
VEH ,4514,15-Apr-14,150.923725,-33.946464,MOOREBANK AV,DNSDC ACCESS RD,LIVERPOOL           ,Sydney
VEH,4515,20-May-14,151.503651,-33.110108,Fishery Point Rd,Station St,Bonnells Bay,Hunter
VEH ,4517,04-Jul-13,150.886595083,-34.4122616637,NORTHERN DISTRIBUTOR,FOLEY ST/ PORTER ST,NTH WOLLONGONG,Southern
PED,4518,19-Jun-13,150.989315653,-33.9378002444,BULLECOURT AV,ASHFORD AV,MILPERRA,Sydney
VEH ,4519,09-Oct-13,150.844406,-33.724015,RICHMOND RD,MARSDEN CHASE & COLEBEE RD,MARSDEN PARK,Sydney
VEH ,4520,02-Jul-14,151.088756,-33.8241139,BLAXLAND RD,LEEDS ST,CANADA BAY          ,Sydney
VEH ,4521,17-Dec-13,150.794944,-34.072814,MENANGLE RD,GEARY ST (W-),CAMPBELLTOWN        ,Sydney
VEH,4522,29-Jan-14,151.31923,-33.424831,Manns Rd,Grieve Cl,West Gosford,Hunter
VEH ,4523,01-Oct-13,150.916548,-33.806494,PROSPECT HWY,M4 W/B ON/OFF RAMPS,BLACKTOWN           ,Sydney
VEH,4524,01-Mar-16,150.786892,-34.063016,Narellan RD,Hume Mway S/B Exit RAMPS,Campbelltown,Sydney
VEH ,4525,22-Nov-13,151.055306,-33.732565,BOUNDARY RD,KITCHENER RD,HORNSBY             ,Sydney
VEH ,4526,01-Jul-13,151.000516271,-33.7389860921,OLD NORTHERN RD,KERRS RD,CASTLE HILL,Sydney
VEH ,4527,04-Sep-14,149.601614,-33.418722,GREAT WESTERN HWY,STOCKLAND DR,BATHURST            ,Western
VEH ,4528,30-Jan-14,149.618672,-33.419548,GREAT WESTERN HWY,PAT OLEARY DR,BATHURST            ,Western
VEH,4529,17-Apr-15,150.849732,-33.760971,Woodstock Av,Kellogg RD,Glendenning,Sydney
VEH ,4532,08-Feb-13,150.975073826,-33.7616540429,SEVEN HILLS RD,BAULKHAM HILLS RD,BAULKHAM HILLS,Sydney
VEH,4533,05-Feb-15,150.859555,-33.969886,Croatia Av,Station Rd,Edmondson Park,Sydney
VEH,4534,21-Dec-15,151.527776,-32.764582,CESSNOCK RD,HEYES ST,GILLIESTON HEIGHTS,Hunter
VEH ,4535,02-Sep-13,151.153303497,-34.0546855568,GERRALE ST,SURF RD,CRONULLA,Sydney
PED,4536,08-Dec-15,151.151554,-33.971319,THE GRAND PDE,ROBINSON ST,MONTEREY,Sydney
PED,4537,08-Aug-14,151.149142,-33.979422,THE GRAND PDE,EMMALINE ST (S-),RAMSGATE,Sydney
VEH,4539,03-Aug-17,151.418557,-33.308977,Pacific Hway,Wyong Rd,Tuggerah,Hunter
VEH,4541,13-Nov-18,150.80206,-33.94606,Bringelly RD,Fourth AV,Leppington,Sydney
VEH,4542,04-Mar-19,151.03315,-33.78583,Pennant Hill RD,Westminster St,Carlingford,Sydney
VEH,4543,16-Jul-15,150.17682374,-35.70583291,North ST,Perry St,Batemans Bay,Southern
VEH ,4545,22-Nov-13,151.20301349,-33.901054193,GEORGE ST, MCEVOY ST,WATERLOO,Sydney
VEH ,4546,15-Apr-14,150.965339,-33.964577,HEATHCOTE RD,BARRACKS ACCESS,LIVERPOOL           ,Sydney
VEH,4548,01-May-18,150.858296,-33.703853,SCHOFIELDS RD,CARNARVON RD,SCHOFIELDS,Sydney
VEH,4549,13-Nov-18,150.79731,-33.94911,Bringelly RD,Eastwood RD,Leppington,Sydney
VEH,4550,13-Nov-18,150.78461,-33.94713,Bringelly RD,King St,Leppington,Sydney
VEH,4552,13-Nov-18,150.82195,-33.951821,BRINGELLY RD,COWPASTURE RD,LEPPINGTON,Sydney
VEH ,4553,10-Dec-13,150.912158,-33.940643,HUME HWY,GRAHAM AV,LIVERPOOL           ,Sydney
VEH ,4554,10-Sep-14,150.916548,-33.806494,M4 (EB) OFF RAMP,PROSPECT HWY,BLACKTOWN           ,Sydney
VEH ,4555,10-Sep-14,150.915922,-33.801817,GREAT WESTERN HWY (EB),PROSPECT HWY,BLACKTOWN           ,Sydney
VEH,4556,21-Dec-15,150.841996,-33.711968,RICHMOND RD,QUARRY RD,MARSDEN PARK,Sydney
VEH,4557,04-Mar-16,150.838795,-33.706867,RICHMOND RD,SOUTH ST,MARSDEN PARK,Sydney
VEH,4558,02-Sep-16,150.834475,-33.700601,Richmond Rd,Vine St,Marsden Park,Sydney
VEH ,4559,13-Jun-13,151.146984743,-33.8890114624,TEBBUTT ST,HATHERN ST,LEICHHARDT,Sydney
VEH,4560,30-Jun-15,151.025941,-33.705615,New Line Rd,Sebastian Dr,Dural,Sydney
VEH,4561,19-Nov-15,150.812941,-33.967664,DENHAM COURT RD,ROAD NO1,DENHAM COURT,Sydney
VEH,4562,24-Sep-15,150.800199,-34.069655,GILCHRIST DR,GOLDSMITH AV,CAMPBELLTOWN,Sydney
VEH ,4563,13-Nov-13,150.906982772,-33.808240179,RESERVOIR RD,ACCESS RD,PROSPECT,Sydney
VEH,4565,05-Dec-14,153.117284,-30.292683,Pacific Hway,Beryl St,Coffs Harbour,Northern
VEH ,4566,19-Dec-13,151.031315,-33.736865,CASTLE HILL RD,GLENHOPE RD,BAULKHAM HILLS      ,Sydney
VEH ,4568,21-Oct-13,151.007866251,-33.7320287888,OLD NORTHERN RD,TERMINUS ST,CASTLE HILL,Sydney
VEH,4569,06-Jan-14,150.98852,-33.725481,Showground Rd,Construction Access,Castle Hill,Sydney
VEH,4570,02-Jul-20,151.42343,-33.22927,Sparks Rd,F3 Fwy Sthbnd Ramps,Warnervale,Hunter
VEH,4571,15-Jul-16,150.41813135,-34.47770273,Bong Bong St,Merrigang St,Bowral,Southern
VEH,4572,,151.19878761,-33.88732545,Abercrombie St,Meagher St,Chippendale,Sydney
VEH,4573,03-Nov-15,151.101548,-33.877978,WYNNE AV,ACCESS RD,BURWOOD,Sydney
VEH,4574,27-Mar-14,153.569458,-28.296658,Tweed Coast Rd,Grand Parade,Casuarina,
VEH,4575,26-Sep-17,151.598919,-32.915996,Portland Dr,Northridge Rd,Cameron Park,Hunter
VEH,4576,03-Dec-13,151.65721402,-32.9382558,Main Rd,Sturt Rd,Cardiff,Hunter
PED,4577,,146.91564783,-36.0806978,Kiewa St,Dean St (s-),ALBURY,South Western
PED,4578,,151.1542549,-33.87538727,Darley Rd,Francis St (w-),Leichhardt,Sydney
PED,4579,,151.13935053,-33.9045047,New Canterbury Rd,Denison Rd (w-),Dulwich Hill,Sydney
VEH,4580,25-Jan-17,150.7764,-34.02542,Gregory Hills Dr,Village Cct,Gregory Hills,Sydney
PED,4581,11-Dec-13,151.474825,-33.372815,Central Coast Hwy,Yakalla St,Bateau Bay,Hunter
VEH,4583,,150.93979083,-33.9130243,Governor Macquarie Dr,Munday St,Warwick Farm,Sydney
VEH,4584,,151.02124952,-34.0019181,Old Illawarra Rd,Oriana Dr,Illawong,Sydney
VEH,4585,,151.15273811,-33.75564661,Pacific Hwy,Moree St,Gordon,Sydney
VEH,4586,03-Aug-15,150.88959262,-34.42651957,Burelli St,Auburn St,Wollongong,Southern
VEH,4587,15-Jun-15,150.826024,-33.691329,Richmond Rd,Access Rd,Marsden Park,Sydney
PED,4588,20-Nov-14,150.711565,-33.75851,Parker St,Barber Av (s-),Penrith,Sydney
VEH,4590,02-Mar-15,150.94621405,-34.28968881,Lawrence Hargrave Dr,Rawson St,Coledale,Southern
VEH,4592,28-Nov-16,150.75059,-33.78362,Kent Rd,M4 W/b Exit Ramp,Claremont Meadows,Sydney
VEH,4593,28-May-17,150.750482,-33.782406,Kent Rd,M4 E/b Entry Ramp,Clearemont Meadows,Sydney
VEH,4594,25-May-17,150.75085871,-33.7790158,Kent Rd,Gipps St,Claremont Meadows,Sydney
VEH,4595,25-May-17,150.7517311,-33.77527698,Gipps St,Sunflower Dr South,Claremont Meadows,Sydney
VEH,4596,15-May-17,150.75281471,-33.7703719,Gipps St,Sunflower Dr North,Claremont Meadows,Sydney
VEH,4597,24-Mar-15,151.623496,-32.76575,Raymond Terrace Rd,Dragonfly Dr,Chisholm,Hunter
VEH,4598,26-Mar-15,150.922125,-33.686899,Commercial Rd,Masters Access,Rouse Hill,Sydney
VEH,4599,31-Oct-14,150.73420152,-34.0382412,The Old Northern Rd,Kirkham St,Narellan,Sydney
PED,4600,11-Feb-14,151.32002816,-33.50315993,Ocean Beach Rd,Dorothy Av,Woy Woy,Hunter
VEH,4601,01-Nov-18,151.071209,-34.033731,NORWEST BVD,SOLENT CCT,BAULKHAM HILLS,Sydney
VEH,4602,23-Sep-14,150.73960818,-34.00115707,Peter Brock Dr,Oran Park Dr,Oran Park,Sydney
VEH,4603,15-Jan-15,150.73930308,-34.00811561,Oran Park Dr,South Cct,Oran Park,Sydney
VEH,4604,25-Sep-14,150.73512957,-34.00168073,Peter Brock Dr,South Cct West,Oran Park,Sydney
VEH,4605,17-Sep-14,150.87111622,-33.7690341,Doonside Rd,Eastern Rd,Bungarribee,Sydney
VEH,4606,16-Jun-14,150.47207728,-33.73302835,Great Western Hwy,Arthur St (e-),Woodford,Sydney
VEH,4608,23-Nov-16,150.83245,-33.69579,Garfield Rd West,Access Rd,Marsden Park,Sydney
VEH,4609,12-Mar-15,150.9136916,-34.33143196,Princes Hwy,Grevillea Park Rd,Bulli,Southern
VEH,4610,18-Sep-14,149.089878,-33.317823,Forest Rd,Hospital Access,Orange,Sydney
VEH,4612,20-Feb-15,151.0170646,-33.95386638,The River Rd,Macarthur Av,Revesby,Sydney
VEH,4613,,151.19598739,-33.94380052,Botany Rd,Bay St,Botany,Sydney
VEH,4614,15-Sep-15,149.098695,-33.306461,FOREST RD,SOUTHERN FEEDER RD,ORANGE,
PED,4615,31-Mar-16,151.199572,-33.87662,Darling Dr,Exhibition Centre,Darling Harbour,Sydney
PED,4616,31-Mar-16,151.198257,-33.873049,Darling Dr,Convention Centre,Darling Harbour,Sydney
VEH,4617,,151.17032267,-33.81326287,Longueville Rd,Birdwood Av,Lane Cove,Sydney
VEH,4618,06-Oct-16,150.854368,-33.79462,Wallgrove Rd,Access Rd,Minchinbury,Sydney
VEH,4619,26-Aug-16,151.44746259,-33.36276839,Wyong Rd,Tumbi Rd,Tumbi Umbi,Hunter
VEH,4620,,151.16802469,-33.91539433,Unwins Bridge Rd,George St,Sydenham,Sydney
VEH,4621,27-Nov-14,151.63805231,-32.97068317,Fairfax Rd,The Esplande, Speers Point,Hunter
VEH,4622,26-Feb-15,151.10923737,-33.70683301,Edgeworth David Av,Balmoral St,Hornsby,Sydney
VEH,4623,10-Oct-16,151.2594042,-33.88938614,Old South Head Rd,Flood St,Bondi,Sydney
PED,4624,19-Mar-15,150.95636487,-33.87057924,Smart St,Spencer St (n-),Fairfield,Sydney
VEH,4625,,151.20307177,-33.86413953,Hickson Rd,Sussex St,Sydney,Sydney
VEH,4626,28-Oct-15,150.89616,-33.954861,Hume Hwy,Ingham Dr,Casula,
VEH,4627,15-Oct-15,150.90078682,-33.76289557,Richmond Rd,Kent St,Blacktown,Sydney
VEH,4629,16-Sep-15,150.880421,-34.426126,Crown St,Staff St,Wollongong,Southern
PED,4630,29-Jan-16,151.42594457,-33.43914901,Terrigal Dr,Holmes Rd (w-),Terrigal,Hunter
VEH,4631,23-Mar-20,150.86334,-33.97213,Campbelltown Rd,East Town Centre Rd,Bardia,
VEH,4632,23-Mar-20,150.860085,-33.97319,Campbelltown Rd,Soldiers Pde,Bardia,
VEH,4633,28-May-19,150.85876197,-33.97388775,Campbelltown Rd,Macdonald Rd Realign,Bardia,Sydney
VEH,4634,17-Aug-20,150.99019624,-33.76285655,Seven Hills Rd,Arthur Rd,Baulkham Hills,Sydney
VEH,4635,25-Oct-17,150.78248,-34.02503,Gregory Hills Dr,Kavanagh St,Gregory Hills,
VEH,4637,12-Oct-14,150.89367494,-34.42244751,Keira St,Victoria St,Wollongong,Southern
VEH,4640,13-Apr-17,151.593329,-32.761741,Molly Morgan Dr,Access Rd,East Maitland,Hunter
VEH,4641,23-Nov-17,151.591046,-32.761153,Mitchell Dr,Access Rd,East Maitland,Hunter
VEH,4642,29-Jun-19,151.19289,-33.93595,General Homes Dr,Wentworth Av,Mascot,Sydney
VEH,4643,26-Oct-16,151.1301,-34.033568,Captain Cook Dr,Residential Access,Woolooware,Sydney
VEH,4644,01-Jul-15,151.196767,-33.878588,William Henry St,Jones St, Ultimo,Sydney
VEH,4646,22-Dec-15,151.205498,-33.876277,LIVERPOOL ST,KENT ST,Sydney,Sydney
VEH,4647,15-Apr-16,150.753542,-34.01919,Oran Park Dr,Forrest Grove Dr,Oran Park,Sydney
VEH,4649,06-Jul-16,150.791341,-33.998347,Raby Rd,Lakeside Country Club,Gledswood,Sydney
PED ,4650,11-Aug-20,152.940411,-29.707388,GWYDIR HWY ,BENT ST (E-) ,SOUTH GRAFTON       ,Northern
VEH,4652,05-Sep-18,151.204865,-33.907263,ZETLAND AV,PAUL ST,ZETLAND,Sydney
VEH,4654,06-May-15,150.47808543,-34.43436115,OLD HUME HWAY,ISEDALE RD,BRAEMAR,Southern
VEH,4655,23-Sep-16,150.86804,-33.692763,Railway TCE,Westminster St,Blacktown,Sydney
VEH,4656,17-Nov-16,150.82576,-33.82433,Old Wallgrove Rd,Millner Ave,Horsley Park,Sydney
VEH,4657,27-Oct-17,150.77932,-34.05789,Narellan RD,Kenny Hill RD,Mount Annan,
VEH,4658,27-Oct-17,150.74622,-34.0408,Narellan RD,Camden Bypass,Narellan,Sydney
VEH,4659,01-Sep-15,151.713099,-32.909951,Griffiths rd,Lloyd rd,LAMBTON,Hunter
VEH,4661,29-Jan-20,151.00069,-33.73195,Showground RD,Kentwell Ave,Castle Hill,Sydney
VEH,4662,09-May-19,149.09759,-33.30802,Forest RD,Orange Base,Bloomfield,Western
VEH ,4663,05-Jul-20,150.772804,-33.94598,BRINGELLY RD ,NORTH AV ,ROSSMORE            ,Sydney
VEH ,4664,05-Jul-20,150.757664,-33.943575,BRINGELLY RD ,MASTERFIELD ST ,ROSSMORE            ,Sydney
VEH ,4665,04-Jul-20,150.739825,-33.940461,BRINGELLY RD,KELVIN PARK DR,BRINGELLY           ,Sydney
VEH ,4666,04-Jul-20,150.748815,-33.940996,BRINGELLY RD ,JERSEY RD ,BRINGELLY           ,Sydney
VEH,4668,02-Dec-16,150.61235,-34.16749,Argyle St,Margaret St,Picton,Southern
VEH,4669,30-Jun-16,150.91718,-33.85526,Wetherill St,Shakespear St,Wetherill Park,Sydney
PED,4670,11-Jul-16,150.916733,-33.857501,Wetherill St,Du Maurier Pl,Fairfield,Sydney
VEH,4671,19-Dec-16,150.69613,-33.80523,The Northern Rd,Baradley St,Mulgoa,Sydney
VEH,4672,22-Oct-15,150.89002043,-34.42560694,Princes HWY,Station St,Wollongong,Southern
VEH,4673,09-Sep-15,150.89176588,-34.42599412,Burelli St,Kenny St,Wollongong,Southern
VEH,4675,11-Dec-15,150.681378,-33.764333,MULGOA RD,MASTERs Access,Jamisontown,
VEH,4677,01-Aug-16,151.2008,-33.914645,Botany Rd,Beaconsfield St,Sydney,Sydney
PED,4678,29-Jul-17,150.697053,-34.054151,Argyle St,Hill st,Camden,Sydney
VEH,4679,20-Nov-15,150.69472,-34.05496,Argyle St,Oxley St,Camden,Sydney
VEH,4680,08-Oct-15,150.92389,-33.92661,SPEED ST,PIRIE ST,LIVERPOOL,Sydney
VEH,4681,01-Nov-18,151.071225,-34.033741,OAK RD,FLORA ST,KIRRAWEE,Sydney
VEH,4683,22-Dec-15,151.212199,-33.905149,GADIGAL AV,WOLSELEY GROVE,ZETLAND,Sydney
VEH,4685,09-Nov-16,149.23348,-35.373924,Old Cooma Rd,Barracks Flat Dr,Queanbeyan,Southern
VEH,4688,11-Aug-16,151.12572,-33.93201,Slade Rd,Hartill Law Av,Rockdale,Sydney
VEH,4690,13-Dec-16,151.1332,-33.78859,Waterloo Rd,Wicks Rd,Macquarie Park,Sydney
VEH,4691,05-Sep-18,151.204732,-33.908025,GEDDES AV,PAUL ST,ZETLAND,Sydney
VEH,4692,19-Dec-16,150.79952,-34.04515,Eagle Vale Dr,Badgally rd,Eagle Vale,Sydney
VEH,4693,17-Nov-16,150.81201,-34.03256,Eagle Vale Dr,Epping Forest Dr,Eagle Vale,Sydney
VEH,4696,16-Aug-18,150.900474,-33.691553,TALLAWONG RD,THEMEDA AV,ROUSE HILL,Sydney
VEH,4697,13-Dec-18,150.904111,-33.686973,CUDGEGONG RD,THEMEDA AV,ROUSE HILL,Sydney
VEH,4698,15-Feb-19,150.96296,-33.73467,Norwest BVD,Brookhollow Av,Baulkham Hills,Sydney
VEH,4699,27-Mar-19,150.98682,-33.72821,Carrington RD,Doran Dr,Castle Hill,Sydney
VEH,4700,27-Mar-19,150.98818,-33.7278,Carrington RD,Middleton Av,Castle Hill,Sydney
VEH,4701,02-May-19,151.03033,-33.73569,Castle Hill RD,Bardfield PDE,Cherrybrook,Sydney
VEH,4702,06-Oct-16,151.101931,-33.697694,Wallgrove Rd,Access RD,Minchinbury,
VEH,4703,31-May-19,151.01159,-33.7057,Old Northern RD,Glenhaven Rd,Glenhaven,Sydney
VEH,4705,14-Jul-18,151.231723,-33.749487,FRENCHS FOREST RD,WEST GLADYS AV,FRENCHS FOREST,Sydney
VEH,4706,14-Jul-18,151.224066,-33.748415,FOREST WAY,NAREE RD,FRENCHS FOREST,Sydney
VEH,4707,24-Feb-16,150.663201,-35.076558,THE WOOL RD,ACCESS RD,VINCENTIA,Southern
VEH,4708,05-Sep-18,151.202856,-33.907734,BOTANY RD,GEDDES AV,ZETLAND,Sydney
VEH,4709,29-Apr-16,151.235826,-33.911094,Alison Rd,Prince St,Randwick,Sydney
VEH,4710,29-May-19,151.24594,-33.75167,Warringah Rd,Frenchs Forest Rd East,Frenchs Forest,Sydney
VEH,4711,14-Jul-18,151.243846,-33.751233,FRENCHS FOREST RD,EAST ALLAMBIE RD,FRENCHS FOREST,Sydney
VEH,4712,26-Oct-18,151.226523,-33.748717,FRENCHS FOREST RD,WEST RABBETT ST,FRENCHS FOREST,Sydney
VEH,4713,19-Apr-17,151.22342,-33.49457,Denison St,Business Access,HILLSDALE,Sydney
VEH,4715,31-Mar-16,150.666799,-34.228906,Picton RD,Hume Hway Northbound off ramp,Wilton,Southern
VEH,4716,31-Mar-16,150.668698,-34.230334,Picton RD,Hume Hway Southbound off ramp,Wilton,Southern
VEH,4717,02-Aug-17,147.35566,-35.12003,Docker Av,Brookong Av,Wagga Wagga,South Western
PED,4718,17-Jun-16,150.655378,-35.077214,Naval College Rd,The Wool Rd,ShoalHaven,Southern
VEH,4720,25-Oct-18,150.94498,-33.73225,Celebration Dr,Lexington Dr,Bella Vista,Sydney
VEH,4721,21-Nov-16,151.09842,-33.69358,Peats Ferry Rd,Mildred Ave,Hornsby,Sydney
VEH,4722,22-Oct-18,150.70649,-33.05454,Camden Valley Way,Macarthur Rd,Elderslie,Sydney
VEH,4723,02-Aug-16,151.07839,-33.85494,Underwood Rd,Homebush Bay Dr,Homebush,Sydney
VEH,4730,20-Oct-16,151.157311,-33.804789,Mowbray RD West,Hatfield St,LANE COVE,Sydney
VEH,4731,04-May-17,151.06219,-33.84957,Edwin Flack Av,Dawn Fraser Av,Homebush,Sydney
VEH,4732,03-Nov-16,150.94372,-33.77137,Station RD,Park Road,Seven Hills,Sydney
VEH,4735,11-Apr-19,151.23562,-33.91178,Wansey RD,Racecourse Gate10,Randwick,Sydney
VEH,4736,10-Jan-19,151.22778,-33.905034,ALISON RD,RACECOURSE ENT,RANDWICK,Sydney
VEH,4737,02-Apr-19,151.22319,-33.90143,Bus/Light Rail Corridor,Anzac PDE,Kensington,Sydney
VEH,4738,30-Mar-19,151.22571,-33.90359,Bus/Light Rail Corridor,Doncaster AV,Kensington,Sydney
VEH,4739,15-Apr-19,151.2348,-33.91618,Wansey RD,High St,Randwick,Sydney
VEH,4740,02-Sep-16,151.711554,-32.91696,Hobart Rd,Durham Rd,Newcastle,Hunter
VEH,4741,03-Aug-17,152.172805,-32.720183,Shoal Bay Rd,Government Rd,Shoal Bay,Hunter
VEH ,4742,21-Apr-20,151.28878,-33.42115,WISEMANS FERRY RD   ,NTHBND ONLOAD RAMP,SOMERSBY            ,Hunter
VEH,4743,10-Mar-16,151.172983,-33.92665,AIRPORT DR,NORTHERN PRECINCT RD,MASCOT,Sydney
VEH,4745,01-Sep-17,151.231283,-33.926263,Anzac PDE,Sturt St,Kingsford,Sydney
VEH,4746,01-Jul-17,151.228342,-33.924346,Anzac PDE,Gardeners Rd,Kingsford,Sydney
VEH,4747,02-Sep-19,151.22566,-33.9158,Anzac PDE,High St,Kensington,Sydney
VEH,4748,21-Mar-17,152.89987,-31.43019,Park St,Warlters St,Port Macquarie,Sydney
VEH,4749,27-Jul-19,151.22407,-33.90536,Anzac PDE,Carlton St,Kensington,Sydney
VEH,4750,14-Jul-18,151.239653,-33.750617,FRENCHS FOREST RD,EAST ROMFORD RD,FRENCHS FOREST,Sydney
VEH,4751,14-Jul-18,151.229473,-33.749155,FRENCHS FOREST RD,WEST BLUEGUM CRES,FRENCHS FOREST,Sydney
VEH,4753,31-Aug-16,150.844128,-34.45259,Central Av,Blackman PDE,Unanderra,Southern
VEH,4755,07-Mar-17,150.47037,-34.4401,Old Hume HWY,Railway TCE,Braemar,Southern
VEH,4757,,151.215051,-33.889592,Devonshire Street,Bourke Street,Surry Hills,Sydney
VEH,4758,21-Mar-19,150.93552,-33.7114,Samantha Riley Dr,Decora Dr,Kellyville,Sydney
VEH,4759,15-Nov-17,151.08781,-33.86514,Parramatta RD,M4 Westbound on RAMP,Homebush,Sydney
VEH,4761,18-Mar-20,150.853209,-33.7859,ROOTY HILL RD,SOUTH CABLE PL,EASTERN CREEK,Sydney
VEH,4762,15-Nov-18,151.759905,-32.924398,STEWART AV,LIGHT RAIL CROSSING,WICKHAM,Hunter
VEH,4764,23-Jul-18,151.768492,-32.927345,HUNTER ST,WORTH PL,NEWCASTLE,Hunter
PED,4765,23-Jul-18,151.772122,-32.92699,HUNTER ST,WHEELER PL,NEWCASTLE,Hunter
VEH,4766,28-Sep-18,151.776888,-32.926467,SCOTT ST,CROWN ST (E-),NEWCASTLE,Hunter
VEH,4767,28-Sep-18,151.781261,-32.926357,SCOTT ST, MARKET ST,NEWCASTLE,Hunter
VEH,4768,28-Sep-18,151.782327,-32.926478,SCOTT ST,NEWCOMMEN ST,NEWCASTLE,Hunter
VEH,4769,28-Sep-18,151.785772,-32.927327,SCOTT ST, PACIFIC ST,NEWCASTLE,Hunter
VEH,4770,08-Nov-18,151.764246,-32.926101,STEEL ST,LIGHT RAIL CROSSING,NEWCASTLE,Hunter
VEH,4771,22-Aug-18,151.764396,-32.92558,STEEL ST,HONEYSUCKLE DR,NEWCASTLE,Hunter
VEH,4775,08-Feb-18,151.223889,-33.939434,Heffron Road,Banks Avenue,Pagewood,Sydney
VEH,4777,08-Sep-17,150.74622,-34.00147,Peter Brock Dr,South CCT East,Oran Park,Sydney
VEH,4778,31-Jan-17,151.473628,-33.368798,Wyong Rd,Mclean St,Killarney Vale,Hunter
PED ,4779,11-Feb-21,151.206694,-33.909056,JOYNTON AV ,ZETLAND AV (S-) ,ZETLAND             ,Sydney
VEH,4780,05-Sep-18,151.207688,-33.907299,ELIZABETH ST,JOYNTON AV,ZETLAND,Sydney
VEH,4782,30-Jan-18,150.74271,-34.00134,Peter Brock Dr,Central  Ave,Oran Park,
VEH ,4783,11-Feb-21,151.207361,-33.907944,JOYNTON AV ,ZETLAND AV ,ZETLAND             ,Sydney
VEH,4794,15-Dec-17,150.842712,-33.744433,ROOTY HILL RD,NORTH JERSEY RD,OAKHURST,Sydney
VEH,4795,25-Oct-17,150.78835,-34.03137,Gregory Hills DR,Donovan Bvd East,Gregory Hills,
VEH,4797,08-Nov-18,151.853341,-32.792957,MEDOWIE RD,WILLIAMTOWN RAAF BASE,WILLIAMTOWN,Hunter
VEH ,4800,04-Dec-18,151.215591,-33.827843,ERNEST ST,MERLIN ST,NEUTRAL BAY         ,Sydney
PED ,4801,21-May-20,152.942387,-29.706726,IOLANTHE ST ,SPRING ST (N-) ,GRAFTON             ,Northern
VEH,4802,12-Dec-19,152.94016,-29.69296,Pound ST,Clarence ST,Grafton,Northern
VEH,4803,12-Sep-17,150.933612,-33.861246,Polding St,Maud St,Smithfield,Sydney
VEH ,4805,13-Sep-20,150.88135,-33.65967,WINDSOR RD ,MOUNT CARMEL RD ,BOX HILL            ,Sydney
VEH ,4806,29-Aug-20,150.698024,-33.864081,THE NORTHERN RD ,ELIZABETH DR ,LUDDENHAM           ,Sydney
VEH,4807,29-Nov-17,150.72324,-33.71378,The Northern RD,Andromeda DR,Llandilo,
VEH,4808,27-Mar-17,151.24048,-33.91539,Belmore Rd,Arthur St,Randwick,Sydney
PED ,4809,14-Apr-21,151.184399,-33.907106,SYDNEY PARK RD ,KING ST (-E) ,ERSKINEVILLE        ,Sydney
VEH ,4810,30-Apr-19,151.237994,-33.916748,HIGH ST,HOSPITAL RD,RANDWICK            ,Sydney
VEH ,4811,30-Apr-19,151.239283,-33.916914,HIGH ST,CLARA ST,RANDWICK            ,Sydney
VEH,4812,20-Mar-17,151.23549,-33.92065,Barker St,Botany St,Randwick,Sydney
VEH,4813,20-Mar-17,151.23693,-33.91507,Botany St,Arthur St,Randwick,Sydney
VEH,4814,13-Sep-18,150.621899,-33.765114,GREAT WESTERN HWY,ROSS ST,GLENBROOK,Sydney
VEH ,4815,16-Jul-20,151.17781,-33.91163,CAMPBELL ST ,ST PETERS ST ,ST PETERS           ,Sydney
VEH,4816,03-Jul-18,151.181411,-33.913467,CAMPBELL RD,ALBERT ST,ST PETERS,Sydney
VEH ,4817,22-Jun-20,151.18453,-33.91524,CAMPBELL RD ,EUSTON RD ,ST PETERS           ,Sydney
VEH ,4818,21-Jun-20,151.18664,-33.91764,CAMPBELL RD ,PROPERTY ACCESS ,ST PETERS           ,Sydney
VEH,4821,04-Nov-18,151.190109,-33.907919,EUSTON RD,SYDNEY PARK RD,ALEXANDRIA,Sydney
VEH ,4822,20-Jun-20,151.18487,-33.91988,GARDENERS RD   ,NT RD ,MASCOT              ,Sydney
VEH ,4823,21-Jun-20,151.18814,-33.9185,CAMPBELL RD ,BOURKE RD ,ALEXANDRIA          ,Sydney
