road_name,location,suburb,speed_limit,direction,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,motorcycle,bike,average_speed,85th_percentile_speed,maximum_speed,road_segment,datetime,total_vehicle_count
Rankins Road,North of Macaulay Road,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,19.0,19.0,23071,2016-04-30 14:00:00,1.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-30 21:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 00:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 01:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 03:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 05:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 09:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,20.0,21.0,23071,2016-01-05 12:00:00,1.0
Rankins Road,North of Macaulay Road,Kensington,50,N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,21.0,22.0,23071,2016-01-05 18:00:00,2.0
Rankins Road,North of Macaulay Road,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,31.0,32.0,23071,2016-01-05 20:00:00,2.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 22:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-01-05 23:00:00,0.0
Rankins Road,North of Macaulay Road,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,39.0,43.0,23071,2016-02-05 12:00:00,2.0
Rankins Road,North of Macaulay Road,Kensington,50,N,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,24.0,32.0,23071,2016-02-05 15:00:00,5.0
Rankins Road,North of Macaulay Road,Kensington,50,N,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,21.0,26.0,23071,2016-02-05 16:00:00,4.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-14 00:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-14 05:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,20.0,23071,2016-04-14 10:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,18.0,20.0,23071,2016-04-14 14:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,26.0,26.0,23071,2016-04-14 21:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,23.0,24.0,23071,2016-04-16 06:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-15 06:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,18.0,18.0,23071,2016-04-15 08:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,23071,2016-04-15 10:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,22.0,23071,2016-04-15 20:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,21.0,23.0,23071,2016-04-15 22:00:00,4.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,21.0,21.0,23071,2016-04-15 23:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,20.0,23071,2016-04-16 03:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-16 05:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,28.0,32.0,23071,2016-04-16 10:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,23.0,23.0,23071,2016-04-16 13:00:00,3.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-16 14:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,24.0,25.0,23071,2016-04-16 15:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,24.0,26.0,23071,2016-04-16 16:00:00,3.0
Rankins Road,North of Eastwood Street,Kensington,50,N,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,24.0,25.0,23071,2016-04-16 18:00:00,3.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,23071,2016-04-16 20:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,19.0,23071,2016-04-16 23:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-17 04:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,27.0,27.0,23071,2016-04-17 08:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,22.0,23071,2016-04-17 18:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,20.0,22.0,23071,2016-04-17 19:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-17 22:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-18 02:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,23071,2016-04-18 07:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,23071,2016-04-18 08:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,18.0,23071,2016-04-18 09:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,23071,2016-04-18 16:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,29.0,29.0,23071,2016-04-18 19:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,26.0,28.0,23071,2016-04-18 20:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-19 03:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-19 04:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-19 11:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,19.0,20.0,23071,2016-04-19 13:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,23071,2016-04-19 14:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,21.0,21.0,23071,2016-04-19 20:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,23071,2016-04-19 22:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,22.0,22.0,23071,2016-04-19 23:00:00,1.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-20 00:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-20 03:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,158.0,159.0,23071,2016-04-20 12:00:00,4.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-20 15:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-20 16:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,S,85.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,23.0,26.0,41.0,23071,2016-04-14 08:00:00,86.0
Rankins Road,North of Eastwood Street,Kensington,50,S,60.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,20.0,24.0,31.0,23071,2016-04-14 09:00:00,64.0
Rankins Road,North of Eastwood Street,Kensington,50,S,29.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18.0,22.0,25.0,23071,2016-04-14 12:00:00,31.0
Rankins Road,North of Eastwood Street,Kensington,50,S,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,32.0,23071,2016-04-14 17:00:00,33.0
Rankins Road,North of Eastwood Street,Kensington,50,S,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,27.0,23071,2016-04-14 20:00:00,17.0
Rankins Road,North of Eastwood Street,Kensington,50,S,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,24.0,28.0,23071,2016-04-15 05:00:00,6.0
Rankins Road,North of Eastwood Street,Kensington,50,S,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,24.0,30.0,23071,2016-04-15 09:00:00,38.0
Rankins Road,North of Eastwood Street,Kensington,50,S,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,23.0,27.0,23071,2016-04-15 15:00:00,34.0
Rankins Road,North of Eastwood Street,Kensington,50,S,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,27.0,33.0,23071,2016-04-15 16:00:00,31.0
Rankins Road,North of Eastwood Street,Kensington,50,S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,23.0,30.0,23071,2016-04-15 17:00:00,31.0
Rankins Road,North of Eastwood Street,Kensington,50,S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,24.0,38.0,23071,2016-04-15 18:00:00,36.0
Rankins Road,North of Eastwood Street,Kensington,50,S,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,20.0,24.0,23071,2016-04-15 20:00:00,22.0
Rankins Road,North of Eastwood Street,Kensington,50,S,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,20.0,23.0,23071,2016-04-15 21:00:00,15.0
Rankins Road,North of Eastwood Street,Kensington,50,S,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,21.0,23071,2016-04-16 01:00:00,6.0
Rankins Road,North of Eastwood Street,Kensington,50,S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,18.0,23071,2016-04-16 02:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,22.0,23.0,23071,2016-04-16 04:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,23.0,26.0,23071,2016-04-16 06:00:00,4.0
Rankins Road,North of Eastwood Street,Kensington,50,S,26.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,18.0,26.0,23071,2016-04-16 09:00:00,27.0
Rankins Road,North of Eastwood Street,Kensington,50,S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,30.0,23071,2016-04-16 11:00:00,29.0
Rankins Road,North of Eastwood Street,Kensington,50,S,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,19.0,22.0,29.0,23071,2016-04-16 19:00:00,39.0
Rankins Road,North of Eastwood Street,Kensington,50,S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,25.0,23071,2016-04-16 22:00:00,12.0
Rankins Road,North of Eastwood Street,Kensington,50,S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,19.0,22.0,23071,2016-04-17 02:00:00,4.0
Rankins Road,North of Eastwood Street,Kensington,50,S,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,24.0,23071,2016-04-17 04:00:00,2.0
Rankins Road,North of Eastwood Street,Kensington,50,S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,23.0,23071,2016-04-17 06:00:00,3.0
Rankins Road,North of Eastwood Street,Kensington,50,S,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,23.0,26.0,23071,2016-04-17 07:00:00,6.0
Rankins Road,North of Eastwood Street,Kensington,50,S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,24.0,29.0,23071,2016-04-17 08:00:00,19.0
Rankins Road,North of Eastwood Street,Kensington,50,S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,21.0,24.0,23071,2016-04-17 15:00:00,31.0
Rankins Road,North of Eastwood Street,Kensington,50,S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,23.0,37.0,23071,2016-04-17 18:00:00,19.0
Rankins Road,North of Eastwood Street,Kensington,50,S,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,19.0,23.0,32.0,23071,2016-04-17 19:00:00,28.0
Rankins Road,North of Eastwood Street,Kensington,50,S,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,20.0,24.0,23071,2016-04-17 20:00:00,14.0
Rankins Road,North of Eastwood Street,Kensington,50,S,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,19.0,20.0,23071,2016-04-17 21:00:00,13.0
Rankins Road,North of Eastwood Street,Kensington,50,S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,22.0,23071,2016-04-18 04:00:00,3.0
Rankins Road,North of Eastwood Street,Kensington,50,S,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,24.0,27.0,23071,2016-04-18 06:00:00,24.0
Rankins Road,North of Eastwood Street,Kensington,50,S,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,30.0,23071,2016-04-18 10:00:00,20.0
Rankins Road,North of Eastwood Street,Kensington,50,S,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,23.0,28.0,23071,2016-04-18 11:00:00,20.0
Rankins Road,North of Eastwood Street,Kensington,50,S,21.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,26.0,23071,2016-04-18 13:00:00,24.0
Rankins Road,North of Eastwood Street,Kensington,50,S,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,24.0,23071,2016-04-18 14:00:00,18.0
Rankins Road,North of Eastwood Street,Kensington,50,S,23.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,31.0,23071,2016-04-18 16:00:00,26.0
Rankins Road,North of Eastwood Street,Kensington,50,S,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,32.0,23071,2016-04-18 17:00:00,20.0
Rankins Road,North of Eastwood Street,Kensington,50,S,51.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,21.0,25.0,32.0,23071,2016-04-19 07:00:00,54.0
Rankins Road,North of Eastwood Street,Kensington,50,S,84.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,23.0,27.0,34.0,23071,2016-04-19 08:00:00,85.0
Rankins Road,North of Eastwood Street,Kensington,50,S,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,24.0,28.0,23071,2016-04-19 12:00:00,26.0
Rankins Road,North of Eastwood Street,Kensington,50,S,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,26.0,31.0,23071,2016-04-19 14:00:00,26.0
Rankins Road,North of Eastwood Street,Kensington,50,S,43.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0,25.0,37.0,23071,2016-04-19 18:00:00,45.0
Rankins Road,North of Eastwood Street,Kensington,50,S,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,24.0,29.0,23071,2016-04-19 20:00:00,23.0
Rankins Road,North of Eastwood Street,Kensington,50,S,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,22.0,24.0,23071,2016-04-19 21:00:00,15.0
Rankins Road,North of Eastwood Street,Kensington,50,S,45.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23.0,27.0,36.0,23071,2016-04-20 09:00:00,48.0
Rankins Road,North of Eastwood Street,Kensington,50,S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,23071,2016-04-20 12:00:00,3.0
Rankins Road,North of Eastwood Street,Kensington,50,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,47.0,23071,2016-04-20 13:00:00,0.0
Rankins Road,North of Eastwood Street,Kensington,50,S,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,59.0,58.0,104.0,23071,2016-04-20 15:00:00,21.0
Rankins Road,North of Eastwood Street,Kensington,50,S,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,59.0,58.0,59.0,23071,2016-04-20 16:00:00,53.0
Rankins Road,North of Eastwood Street,Kensington,50,S,39.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,89.0,139.0,158.0,23071,2016-04-20 19:00:00,42.0
Rankins Road,North of Eastwood Street,Kensington,50,S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,65.0,65.0,23071,2016-04-20 20:00:00,2.0
Rathdowne Street,Between Victoria Street and Queensberry Street midblock,Carlton,40,N,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,49.0,89.0,20554,2016-02-18 02:00:00,26.0
